month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2016-01	13.96	0.26	-0.46	-87.28	-0.35	-74.11	
2016-02	13.33	0.25	-0.47	-89.46	-0.36	-81.73	
2016-03	14.14	0.26	-0.42	-75.19	-0.33	-69.76	
2016-04	14.71	0.28	-0.39	-56.65	-0.26	-50.94	
2016-05	13.82	0.26	-0.41	-74.58	-0.3	-69.47	
2016-06	13.76	0.26	-0.41	-80.8	-0.3	-72.01	
2016-07	14.68	0.28	-0.36	-38.14	-0.22	-27.21	
2016-08	15.07	0.29	-0.33	4.23	-0.19	5.71	
2016-09	15.06	0.29	-0.32	17.23	-0.19	22.77	
2016-10	16.19	0.31	-0.26	45.7	-0.11	42.91	
2016-11	17.4	0.33	-0.2	64.94	-0.06	62.58	
2016-12	16.52	0.32	-0.24	58.24	-0.09	62.14	
2017-01	16.76	0.32	-0.22	62.85	-0.09	63.79	
2017-02	17.06	0.33	-0.21	79.86	-0.06	71.73	
2017-03	17.8	0.34	-0.17	74.88	-0.03	69.45	
2017-04	19.26	0.37	-0.11	88.84	0.06	85.57	
2017-05	20.27	0.39	-0.06	96.96	0.11	91.03	
2017-06	22	0.43	0.02	100	0.23	94.68	
2017-09	21.05	0.47	-0.03	92.09	0.31	92.77	
2017-10	20.54	0.46	-0.05	81.57	0.28	86.08	
2017-11	22.51	0.5	0.05	89.37	0.39	91.03	
2017-12	22.62	0.5	0.05	90.35	0.39	88.1	
2018-01	24.47	0.54	0.15	97.69	0.5	95.82	
2018-02	25.82	0.57	0.21	92.86	0.58	92.26	
2018-03	22.61	0.5	0.07	65.42	0.39	63.92	
2018-04	20.52	0.46	-0.03	22.77	0.28	22.52	
2018-05	20.98	0.46	0	12.14	0.28	9.41	
2018-06	20.76	0.46	0	-4.46	0.28	-6.16	
2018-07	18.18	0.42	-0.12	-42.21	0.17	-38.88	
2018-08	17.84	0.42	-0.13	-56.56	0.17	-47.28	
2018-09	18.83	0.44	-0.08	-50.24	0.22	-37.74	
2018-10	20.05	0.47	-0.01	-31.95	0.31	-7.59	
2018-11	19.63	0.46	-0.03	-31.01	0.28	-7.1	
2018-12	18.92	0.44	-0.07	-52.95	0.22	-26.25	
2019-01	18.87	0.44	-0.07	-62.46	0.22	-36	
2019-02	20.1	0.47	0	-8.09	0.31	16.91	
2019-03	20.3	0.47	0.01	16.5	0.31	33.46	
2019-04	20.04	0.47	0	17.77	0.31	37.16	
2019-05	18.51	0.43	-0.07	-31.79	0.16	-21.87	
2019-06	19.7	0.46	-0.01	-15.51	0.24	-6.86	
2019-07	19.4	0.47	-0.02	0.93	0.27	34.32	
2019-08	18.53	0.45	-0.06	-49.59	0.22	8.12	
2019-09	19.42	0.47	-0.02	-26.7	0.27	36.88	
2019-10	18.47	0.45	-0.06	-63.34	0.22	-8.48	
2019-11	17.6	0.43	-0.1	-82.35	0.16	-41.58	
2019-12	17.52	0.43	-0.1	-86.53	0.16	-57.99	
2020-01	18.11	0.44	-0.06	-74.27	0.19	-48.33	
2020-02	16.46	0.4	-0.14	-92.77	0.08	-79.2	
2020-03	16.06	0.39	-0.16	-95.05	0.05	-82.18	
2020-04	15.81	0.38	-0.17	-92.09	0.03	-81.8	
2020-05	16.09	0.39	-0.15	-82.14	0.05	-78.03	
2020-06	15.62	0.4	-0.17	-77.32	0.08	-64.42	
2020-07	15.99	0.42	-0.14	-77.1	0.14	-27.83	
2020-08	15.7	0.41	-0.15	-82.91	0.11	-19.86	
2020-09	16.28	0.43	-0.12	-39.16	0.16	12.3	
2020-10	16.72	0.44	-0.09	-4.91	0.19	40.23	
2020-11	17.93	0.47	-0.02	26.32	0.27	58.84	
2020-12	18.44	0.49	0.01	48.14	0.32	70.81	
2021-01	18.32	0.48	0.01	61.34	0.3	73.93	
2021-02	17.37	0.46	-0.04	41.49	0.24	54.7	
2021-03	18.59	0.49	0.03	73.02	0.32	77.13	
2021-04	19.59	0.52	0.09	86.99	0.41	89.16	
2021-05	20.09	0.53	0.11	91.07	0.39	89.98	
2021-06	20.08	0.53	0.12	90.09	0.39	84.82	
2021-07	18.26	0.52	0.02	48.98	0.37	68.71	
2021-08	17.84	0.52	0	7.06	0.37	58.28	
2021-09	22.16	0.65	0.24	64.33	0.71	91.25	
2021-10	21.85	0.64	0.22	81.98	0.64	88.17	
2021-11	19.54	0.57	0.09	50.24	0.46	68.95	
2021-12	21.97	0.64	0.23	85.48	0.64	87.93	
2022-01	23.04	0.67	0.28	94.27	0.68	93.61	
2022-02	25.35	0.74	0.4	96.65	0.85	96.43	
2022-03	27.46	0.78	0.51	98.75	0.9	93.98	
2022-04	30.21	0.88	0.65	95.82	1.15	96.1	
2022-05	31.51	0.92	0.71	95.02	1.19	94.97	
2022-06	33.02	0.96	0.77	92.64	1.23	92.31	
2022-07	30.36	0.94	0.62	75.13	1.19	83.59	
2022-08	29.35	0.93	0.55	57.57	1.11	73.76	
2022-09	31.65	1	0.66	76.45	1.22	89.97	
2022-10	30.5	0.97	0.58	62.78	1.11	78.74	
2022-11	29.28	0.93	0.51	19.6	1.02	49.31	
2022-12	28.52	0.9	0.46	-3.61	0.91	23.29	
2023-01	28.26	0.9	0.43	-17.24	0.88	7.31	
2023-02	27.81	0.88	0.4	-31.7	0.83	-13.88	
2023-03	28.4	0.9	0.42	-30.67	0.84	-8.73	
2023-04	28.5	0.9	0.42	-38.77	0.84	-16.16	
2023-05	30.44	0.96	0.5	12.01	0.92	32.19	
2023-06	29.61	0.94	0.45	14.87	0.84	29.96	
2023-07	28.57	0.98	0.4	1.7	0.92	56.17	
2023-08	27.83	0.96	0.36	-40.06	0.85	53.07	
2023-09	30.51	1.05	0.48	13.53	1.02	76.65	
2023-10	30.83	1.06	0.49	59.72	1	83.09	
2023-11	30.67	1.06	0.47	71.43	0.96	84.9	
2023-12	31.09	1.07	0.49	83.55	0.98	88.78	
2024-01	34.14	1.18	0.62	98.25	1.15	98.01	
2024-02	38.7	1.33	0.82	99.11	1.38	98.47	
2024-03	38.29	1.32	0.78	91.03	1.32	91.03	
2024-04	40.12	1.38	0.84	96.29	1.34	95.98	
2024-05	41.24	1.42	0.87	95.36	1.37	94.87	
2024-06	43.83	1.51	0.97	98.07	1.48	97.7	
2024-07	42.42	1.52	0.88	82.72	1.45	89.87	
2024-08	39.77	1.44	0.74	54.99	1.29	69.56	
2024-09	39.45	1.43	0.71	38.68	1.2	55.69	
2024-10	41.44	1.5	0.77	59.92	1.27	76.39	
2024-11	40.33	1.46	0.71	28.57	1.18	57.19	
2024-12	42.3	1.54	0.77	56.29	1.26	78.37	
2025-01	39.8	1.44	0.65	32.89	1.09	50.69	
