month	ct_avg_Tdx收盘价	股东人数
2011-12	4.21	88390	
2012-03	4.37	82771	
2012-06	4.46	63394	
2012-09	3.14	82375	
2012-12	3.54	75375	
2013-03	3.59	89270	
2013-06	3.17	91854	
2013-09	3.08	91762	
2013-12	3.19	87636	
2014-03	2.69	90093	
2014-09	2.92	88062	
2014-12	6.22	258703	
2015-03	8.38	401618	
2015-06	14.27	562816	
2015-09	7.85	443499	
2015-12	8.17	390889	
2016-03	6.46	377877	
2016-06	5.76	374515	
2016-09	6.21	353228	
2016-12	7.26	374044	
2017-03	7.53	361367	
2017-06	7.95	344076	
2017-09	8.15	319741	
2017-12	7.39	301050	
2018-03	7.02	286854	
2018-06	5.58	280356	
2018-09	5.27	280677	
2018-12	4.85	279208	
2019-03	5.8	272693	
2019-06	5.15	269264	
2019-09	4.81	264798	
2019-12	4.12	273286	
2020-03	4.16	271595	
2020-06	3.48	280107	
2020-09	3.94	287258	
2020-12	3.96	284961	
2021-03	4	291267	
2021-06	3.85	283022	
2021-09	8.26	411183	
2021-12	7.86	378676	
2022-03	7.56	437620	
2022-06	7.92	385896	
2022-09	7.54	309037	
2022-12	7.28	349376	
2023-03	7.55	308513	
2023-06	5.81	396335	
2023-09	5.16	401663	
2023-12	4.84	383273	
2024-03	5.08	372075	
2024-05	5.3	364100	
2024-06	5.38	348243	
2024-07	5.47	346250	
2024-08	5.39	352300	
2024-09	4.65	351580.5	
2024-12	5.51	327000	
2025-01	5.05	322000	
