month	ct_avg_Tdx收盘价	人均持股
2011-12	4.21	16970	
2012-03	4.37	36245	
2012-06	4.46	47323	
2012-09	3.14	36419	
2012-12	3.54	39841	
2013-03	3.59	33640	
2013-06	3.17	32693	
2013-09	3.08	32726	
2013-12	3.19	34267	
2014-03	2.69	33332	
2014-09	2.92	34101	
2014-12	6.22	12756	
2015-03	8.38	8217	
2015-06	14.27	5863	
2015-09	7.85	7441	
2015-12	8.17	8442	
2016-03	6.46	8733	
2016-06	5.76	25633	
2016-09	6.21	27178	
2016-12	7.26	25665	
2017-03	7.53	26566	
2017-06	7.95	27901	
2017-09	8.15	30024	
2017-12	7.39	31888	
2018-03	7.02	33467	
2018-06	5.58	39751	
2018-09	5.27	39705	
2018-12	4.85	39914	
2019-03	5.8	40868	
2019-06	5.15	41388	
2019-09	4.81	42086	
2019-12	4.12	40779	
2020-03	4.16	41033	
2020-06	3.48	39786	
2020-09	3.94	38796	
2020-12	3.96	39109	
2021-03	4	38262	
2021-06	3.85	39376	
2021-09	8.26	27103	
2021-12	7.86	29430	
2022-03	7.56	25466	
2022-06	7.92	28483	
2022-09	7.54	35567	
2022-12	7.28	31460	
2023-03	7.55	35627	
2023-06	5.81	27733	
2023-09	5.16	10344	
2023-12	4.84	34105	
2024-03	5.08	35131	
2024-05	5.3	35901	
2024-06	5.38	37544	
2024-07	5.47	37764.5	
2024-08	5.39	37103	
2024-09	4.65	37181	
2024-12	5.51	39974	
2025-01	5.05	40595	
