month	ct_avg_Tdx收盘价	股东人数
2017-01	15.35	36554	
2017-02	40.71	16178	
2017-03	59.54	11208	
2017-06	39.57	9732	
2017-09	38.24	9562	
2017-12	29.26	9143	
2018-03	27.26	9182	
2018-06	30.24	12608	
2018-07	30	12255	
2018-09	22.57	12275	
2018-10	21.28	12531	
2018-11	23.17	13518	
2018-12	21.8	13100	
2019-03	29.83	9440	
2019-06	31.42	15580	
2019-07	32.52	17472	
2019-09	37.53	14369	
2019-11	95.6	12109	
2019-12	121.15	14624.5	
2020-03	288.83	21254	
2020-04	250.62	18054	
2020-05	258.78	15038	
2020-06	195.25	20063.5	
2020-08	180.03	25839	
2020-09	141.31	30811.5	
2020-12	116.63	26458	
2021-01	95.53	27655.5	
2021-03	69.89	26928	
2021-06	79.98	52107	
2021-08	70.68	40924	
2021-09	62.72	49486	
2021-10	73.77	49322	
2021-12	68.1	44836	
2022-03	53.26	40156.5	
2022-04	42.67	38828	
2022-06	40.99	39024	
2022-09	39.25	37319	
2022-12	51.54	34179	
2023-02	55.31	30756	
2023-03	53.94	37432.5	
2023-06	49.31	38528	
2023-09	47.88	38869	
2023-12	44.73	36998	
2024-03	43	39202	
2024-04	38.07	37449	
2024-06	29.27	37574	
2024-07	29.16	39924	
2024-09	33.31	46805	
2024-11	59.37	61458	
2024-12	53.43	49158	
