month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2018-01	56.7	-5.36	
2018-02	55.5	-22.38	
2018-03	71.95	27.48	
2018-04	66.59	29.56	
2018-05	59.64	32.59	
2018-06	30.04	-59.78	
2018-07	31.01	-71.1	
2018-08	25.11	-91.92	
2018-09	24.9	-87.22	
2018-10	23.49	-90.72	
2018-11	26.18	-70.62	
2018-12	29.03	-47.23	
2019-01	28.46	-38.96	
2019-02	32.12	-11.67	
2019-03	36.9	11.74	
2019-04	35.27	13.31	
2019-05	29.28	-17.01	
2019-06	29.45	-29.65	
2019-07	34.7	29.62	
2019-08	33.27	43.42	
2019-09	33.55	34.64	
2019-10	32.28	19.84	
2019-11	35.34	48.98	
2019-12	41.35	73.5	
2020-01	44.57	79.35	
2020-02	49.32	88.7	
2020-03	45.35	76.18	
2020-04	38.58	45.07	
2020-05	39.79	33.43	
2020-06	45.58	65.85	
2020-07	47.35	77.33	
2020-08	46.29	69.18	
2020-09	45.3	58.81	
2020-10	55.28	90.68	
2020-11	66.01	93.79	
2020-12	71.45	95.07	
2021-01	90.27	98.66	
2021-02	89.6	92.5	
2021-03	76.08	71.23	
2021-04	82.9	80.44	
2021-05	82.42	71.83	
2021-06	62.36	25.04	
2021-07	64.76	-4.34	
2021-08	76.27	22.52	
2021-09	70.17	-4.37	
2021-10	74.87	4.19	
2021-11	82.6	49.51	
2021-12	78.09	45.57	
2022-01	71.58	-7.24	
2022-02	64.37	-39.45	
2022-03	59.67	-54.88	
2022-04	47.8	-78.15	
2022-05	46.55	-80.26	
2022-06	60.56	-55.02	
2022-07	61.89	-48.94	
2022-08	59.25	-52.99	
2022-09	51.58	-75.98	
2022-10	50.58	-78.01	
2022-11	48.17	-83.56	
2022-12	41.88	-93.3	
2023-01	43.04	-83.59	
2023-02	45.95	-71.03	
2023-03	40.65	-88.39	
2023-04	38	-92.39	
2023-05	36.46	-96.21	
2023-06	33.18	-94.64	
2023-07	34.74	-85.54	
2023-08	31	-96.78	
2023-09	27.93	-98.39	
2023-10	26.44	-97.32	
2023-11	27.4	-84.94	
2023-12	24.59	-96.73	
2024-01	23.25	-96.26	
2024-02	20.8	-94.77	
2024-03	23.62	-76.66	
2024-04	23.38	-72.41	
2024-05	21.01	-91.7	
2024-06	18.82	-97.23	
2024-07	16.17	-95.81	
2024-08	15.6	-95.94	
2024-09	14.25	-96.9	
2024-10	19.02	-59.92	
2024-11	23.04	-18.75	
2024-12	22.01	1.46	
2025-01	19.05	-14.38	
2025-02	19.08	-17.86	
