month	ct_avg_Tdx收盘价	人均持股
2003-12	15.29	4033	
2004-03	22.56	4862	
2004-06	15.2	6948	
2004-09	14.91	7209	
2004-12	13.29	10468	
2005-03	12.54	11556	
2005-06	12.02	12697	
2005-09	14.51	16438	
2005-12	14.27	18076	
2006-03	16.96	17016	
2006-06	25.87	17768	
2006-09	23.59	18532	
2006-12	22.93	17882	
2007-03	26.67	14231	
2007-06	31.1	12852	
2007-09	28.06	7022	
2007-12	27.34	13243	
2008-03	27.01	15249	
2008-06	20.96	18012	
2008-09	16.99	18877	
2008-12	22.29	24622	
2009-03	23.09	21930	
2009-06	35.23	19405	
2009-09	35.78	22234	
2009-12	46.4	37415	
2010-03	51.19	24290	
2010-06	43.5	28110	
2010-09	58.86	38248	
2010-12	75.6	34657	
2011-03	62.45	25720	
2011-06	34.79	27102	
2011-09	35.72	30871	
2011-12	33.48	35273	
2012-01	30.7	32720	
2012-03	32.36	26519	
2012-06	19.09	37756	
2012-09	16.5	37305	
2012-12	14.87	32887	
2013-03	15.75	31834	
2013-06	16.43	51157	
2013-09	15.96	43697	
2013-12	14.53	38729	
2014-03	16.25	35223	
2014-06	13.14	28472	
2014-09	16.17	35080	
2014-12	16.06	29763	
2015-03	17.47	28512	
2015-06	26.25	23923	
2015-09	14.74	26025	
2015-12	15.33	23576	
2016-03	13.55	26424	
2016-06	13.26	26411	
2016-09	15.93	32771	
2016-12	16.15	27948	
2017-06	17.33	28799	
2017-09	16.39	27076	
2017-12	18.64	29314	
2018-03	16.75	30155	
2018-06	16.63	36671	
2018-09	16.69	39411	
2018-12	18.38	50131	
2019-03	20.84	34686	
2019-06	18.03	46633	
2019-09	20.01	56386	
2019-12	21.23	57195	
2020-03	20.86	41665	
2020-06	19.77	43954	
2020-09	20.51	44700	
2020-12	24.03	98271	
2021-03	29.8	88295	
2021-06	27.82	87659	
2021-09	34.05	83022	
2021-12	42.51	59130	
2022-03	32.58	57150	
2022-06	31.45	67405	
2022-09	25.37	66825	
2022-12	25.52	67558	
2023-03	26.87	75055	
2023-06	25.75	99214	
2023-09	22.82	103241	
2023-12	21.4	107745	
2024-03	24.44	122012	
2024-06	24.19	109297	
2024-09	25.7	118506	
