month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-09	7.94	-28.42	
2018-10	5.99	-60.37	
2018-11	6.1	-69.16	
2018-12	5.97	-79.51	
2019-01	5.34	-86.77	
2019-02	6.76	-60.06	
2019-03	8.61	-8.08	
2019-04	8.61	16.03	
2019-05	6.81	-26.43	
2019-06	6.74	-44.55	
2019-07	8.1	15.99	
2019-08	8.55	34.17	
2019-09	12.77	74.42	
2019-10	12.02	79.71	
2019-11	14.19	92.22	
2019-12	16.66	97.08	
2020-01	20.88	99.55	
2020-02	27.69	99.2	
2020-03	24.17	83.04	
2020-04	21.63	70.24	
2020-05	25.14	81.65	
2020-06	26.47	89.96	
2020-07	29.28	88.98	
2020-08	25.12	62.54	
2020-09	21.62	21.31	
2020-10	21.5	3.4	
2020-11	24.61	20.11	
2020-12	23.89	12.69	
2021-01	24.43	12.14	
2021-02	22.09	-30.24	
2021-03	20.74	-44.29	
2021-04	21.38	-55.06	
2021-05	20.86	-58.93	
2021-06	25.5	-3.15	
2021-07	31.32	46.19	
2021-08	29.86	68.83	
2021-09	25.14	50.94	
2021-10	25.26	40.9	
2021-11	26.93	60.92	
2021-12	28.51	70.57	
2022-01	25.89	37.17	
2022-02	24.33	-11.16	
2022-03	25.47	-7.14	
2022-04	21.48	-51.27	
2022-05	22.13	-61.61	
2022-06	22.69	-70.07	
2022-07	21.07	-85.16	
2022-08	20.3	-90.64	
2022-09	17.81	-97.74	
2022-10	14.2	-98.21	
2022-11	16.03	-83.89	
2022-12	17.04	-72.77	
2023-01	18.52	-50	
2023-02	18.8	-32.1	
2023-03	18.08	-40.45	
2023-04	21.39	14.19	
2023-05	17.92	-15.05	
2023-06	18.02	-23.26	
2023-07	18.9	-2.21	
2023-08	16.64	-29.08	
2023-09	16.63	-53.88	
2023-10	17	-56.46	
2023-11	17.12	-46.59	
2023-12	15.52	-76.96	
2024-01	12.67	-93.91	
2024-02	11.3	-94.01	
2024-03	12.67	-81.17	
2024-04	12.41	-81.47	
2024-05	13.88	-54.51	
2024-06	15.16	-24.91	
2024-07	15.44	0.82	
2024-08	12.87	-39.93	
2024-09	11.71	-65.41	
2024-10	14.85	-18.16	
2024-11	15.12	14.16	
2024-12	16.4	33.36	
2025-01	20.57	76.84	
