month	ct_avg_Tdx收盘价	股东人数
2003-12	7.94	241947	
2004-03	8.94	228780	
2004-06	8.61	209296	
2004-09	8.65	190258	
2004-12	8.88	181446	
2005-03	8.69	173400	
2005-06	7.94	165099	
2005-09	7.62	154100	
2005-12	7.06	173505	
2006-03	6.51	220787	
2006-06	6.71	226504	
2006-09	6.47	182504	
2006-12	8.52	119617	
2007-03	12.1	160960	
2007-06	13.88	192523	
2007-09	19.74	388428	
2007-12	18.53	435766	
2008-03	15.57	504535	
2009-06	13.82	596316	
2009-09	13.43	562173	
2009-12	13.19	602135	
2010-03	12.76	562878	
2010-06	12.22	472553	
2010-09	7.74	472866	
2010-12	7.69	481861	
2011-03	7.9	459758	
2011-06	7.36	453703	
2011-09	6.26	435152	
2011-12	6.39	416003	
2012-03	6.65	401381	
2012-06	6.84	384651	
2012-09	6.34	374696	
2012-12	6.66	363461	
2013-03	7.3	347129	
2013-06	7.12	334040	
2013-09	6.8	324549	
2013-12	6.42	320320	
2014-03	5.73	320101	
2014-06	6.18	307517	
2014-09	7.64	273338	
2014-12	9.85	242941	
2015-03	10.44	213763	
2015-06	14.43	205919	
2015-12	13.79	168415	
2016-03	12.15	149313	
2016-06	12.45	135353	
2016-09	13.5	122049	
2016-12	12.92	126586	
2017-03	13.13	120605	
2017-06	14.83	112091	
2017-09	15.09	104739	
2017-12	16.37	109667	
2018-03	16.58	103260	
2018-06	16.96	98108	
2018-09	15.92	96388	
2018-12	14.96	98157	
2019-03	16.64	95567	
2019-06	17.73	93826	
2019-09	18.61	105005	
2019-12	18.21	109539	
2020-03	17.13	115073	
2020-06	18.08	109640	
2020-09	19.95	121520	
2020-12	19.63	158930	
2021-03	20.61	192816	
2021-06	20.25	220161	
2021-09	20.62	181571	
2021-11	20.29	194504	
2021-12	22.05	167580	
2022-03	22.65	177950	
2022-06	23.52	202306	
2022-09	23.41	195579	
2022-12	20.77	232121	
2023-03	20.97	258486	
2023-06	22.31	231197	
2023-09	22.21	210416	
2023-12	23.01	207412	
2024-03	25.13	261588	
2024-06	28.25	265315	
2024-09	28.82	298847	
