month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2019-10	0.68	-0.24	
2019-11	0.7	-0.2	
2019-12	0.68	-0.23	
2020-01	0.79	-0.1	
2020-02	1.03	0.17	
2020-03	1.08	0.23	
2020-04	1.77	0.99	
2020-05	1.86	1.07	
2020-06	1.83	1.01	
2020-07	1.94	1.09	
2020-08	1.8	0.91	
2020-09	1.65	0.74	
2020-10	1.7	0.77	
2020-11	1.58	0.65	
2020-12	1.53	0.58	
2021-01	1.68	0.71	
2021-02	1.44	0.45	
2021-03	1.41	0.42	
2021-04	1.59	0.59	
2021-05	1.72	0.7	
2021-06	1.76	0.73	
2021-07	1.68	0.63	
2021-08	1.64	0.58	
2021-09	1.52	0.45	
2021-10	1.45	0.37	
2021-11	1.44	0.36	
2021-12	1.53	0.43	
2022-01	2.03	0.88	
2022-02	2.1	0.93	
2022-03	2.48	1.23	
2022-04	2.88	1.55	
2022-05	2.14	0.88	
2022-06	2.06	0.79	
2022-07	2.21	0.91	
2022-08	1.95	0.67	
2022-09	1.87	0.58	
2022-10	2.19	0.84	
2022-11	3.46	1.84	
2022-12	3.73	1.98	
2023-01	2.63	1.09	
2023-02	2.7	1.11	
2023-03	2.6	1	
2023-04	2.76	1.09	
2023-05	2.64	0.98	
2023-06	2.39	0.77	
2023-07	2.25	0.65	
2023-08	2.16	0.58	
2023-09	2.08	0.51	
2023-10	2.06	0.49	
2023-11	2.14	0.54	
2023-12	2.19	0.56	
2024-01	2.04	0.44	
2024-02	1.89	0.33	
2024-03	1.93	0.35	
2024-04	1.8	0.25	
2024-05	1.74	0.2	
2024-06	1.53	0.05	
2024-07	1.42	-0.03	
2024-08	1.51	0.03	
2024-09	1.42	-0.04	
2024-10	1.6	0.08	
2024-11	1.62	0.09	
2024-12	1.56	0.05	
2025-01	1.48	-0.01	
