month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2006-10	5.69	-85.22	
2006-11	5.04	-93.71	
2006-12	5.1	-85.97	
2007-01	5.54	-68.88	
2007-02	6.2	-25.54	
2007-03	6.9	7.87	
2007-04	8.13	44.73	
2007-05	9.5	66.42	
2007-06	7.91	64.12	
2007-07	6.76	36.95	
2007-08	7.57	55.67	
2007-09	7.96	69.87	
2007-10	6.91	30.01	
2007-11	6.3	-22.62	
2007-12	6.85	-16.21	
2008-01	7.8	28.69	
2008-02	7.37	26.49	
2008-03	7.28	21.73	
2008-04	5.91	-57.86	
2008-05	5.97	-69.46	
2008-06	5	-90.89	
2008-07	4.64	-86.64	
2008-08	3.84	-97.79	
2008-09	3.21	-98.51	
2008-10	2.61	-99.37	
2008-11	2.6	-89.69	
2008-12	3.43	-64.71	
2009-01	3.72	-44.4	
2009-02	4.19	-21.7	
2009-03	4.31	-0.49	
2009-04	5.14	26.39	
2009-05	5.6	40.08	
2009-06	5.73	54.67	
2009-07	5.92	72.55	
2009-08	5.41	63.05	
2009-09	5.3	39.75	
2009-10	5.61	55.75	
2009-11	6.11	78.53	
2009-12	6.49	85.17	
2010-01	6.73	92.77	
2010-02	6.39	79.46	
2010-03	6.81	92.43	
2010-04	7.09	92.98	
2010-05	5.67	37.17	
2010-06	5.49	-0.28	
2010-07	5.25	-25.16	
2010-08	6.39	9.9	
2010-09	6.47	33.48	
2010-10	6.31	31.98	
2010-11	6.85	53.57	
2010-12	6.75	58.54	
2011-01	6.22	20.71	
2011-02	6.38	10.3	
2011-03	6.8	56.44	
2011-04	7.01	79.23	
2011-05	6.84	73.44	
2011-06	6.17	20.79	
2011-07	6.25	-8.5	
2011-08	5.68	-50.08	
2011-09	5.34	-75	
2011-10	4.93	-90.07	
2011-11	5.21	-83.16	
2011-12	4.49	-98.21	
2012-01	4.06	-98.15	
2012-02	4.33	-84.15	
2012-03	4.48	-75.77	
2012-04	4.71	-60.54	
2012-05	4.49	-62.01	
2012-06	4.19	-83.27	
2012-07	3.79	-92.17	
2012-08	3.84	-88.2	
2012-09	3.9	-81.03	
2012-10	3.96	-68.4	
2012-11	3.8	-75.12	
2012-12	3.8	-78.95	
2013-01	4.09	-30	
2013-02	4.15	-0.59	
2013-03	4.17	19.64	
2013-04	3.9	-19.3	
2013-05	4.1	-7.43	
2013-06	3.83	1.63	
2013-07	3.65	-56.06	
2013-08	4.37	-3.81	
2013-09	6.23	74.95	
2013-10	7.78	90.53	
2013-11	6.3	79.25	
2013-12	5.71	64.24	
2014-01	6.68	66.88	
2014-02	8.02	90.07	
2014-03	6.91	73	
2014-04	6.82	64.07	
2014-05	7.57	84.15	
2014-06	7.31	77.5	
2014-07	7.39	73.33	
2014-08	7.85	88.22	
2014-09	8.53	96.13	
2014-10	9.13	92.81	
2014-11	9.73	96.16	
2014-12	8.39	66.81	
2015-01	7.86	29.33	
2015-02	8.53	45.06	
2015-03	11.59	82.22	
2015-04	12.52	91.37	
