month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2022-02	108.86	-1.79	
2022-03	101.39	-20.36	
2022-04	78.92	-47.27	
2022-05	75.46	-59.02	
2022-06	81.84	-62.5	
2022-07	96.43	-48.81	
2022-08	96	-39.71	
2022-09	75.14	-72.66	
2022-10	66.18	-83.59	
2022-11	77.8	-69.93	
2022-12	74.01	-79.95	
2023-01	73.65	-78.4	
2023-02	84.06	-31.65	
2023-03	84.64	-16.77	
2023-04	89	17.9	
2023-05	77.54	-18.17	
2023-06	78.87	-14.11	
2023-07	75.74	-49.66	
2023-08	69.61	-70.92	
2023-09	63.3	-80.18	
2023-10	64.07	-76.16	
2023-11	67.76	-63.84	
2023-12	64.24	-77.85	
2024-01	54.53	-96.51	
2024-02	49.26	-93.88	
2024-03	53.65	-83.08	
2024-04	52.25	-83.57	
2024-05	56.23	-61.21	
2024-06	58.5	-38.49	
2024-07	62.75	-8.77	
2024-08	55.28	-29.46	
2024-09	52.06	-58.69	
2024-10	83.19	26.98	
2024-11	86.2	61.73	
2024-12	96.53	82.75	
2025-01	125.67	92.2	
