month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2002-08	9	5.87	-0.37	5.6	0.01	11.61	
2002-09	8.36	5.46	-0.41	-30.55	-0.07	-27.05	
2002-10	8.08	5.29	-0.43	-51.04	-0.11	-47.57	
2002-11	7.69	5.1	-0.46	-62.54	-0.15	-56.21	
2002-12	7.69	5.09	-0.46	-61.49	-0.15	-57.51	
2003-01	7.82	5.18	-0.44	-54.78	-0.14	-52.01	
2003-02	7.77	5.15	-0.45	-58.1	-0.15	-56.01	
2003-03	7.46	4.94	-0.47	-75	-0.19	-74.36	
2003-04	8.24	5.46	-0.41	-45.58	-0.11	-43.91	
2003-05	8.91	5.9	-0.36	9.7	-0.05	14.88	
2003-06	8.82	5.84	-0.36	25.54	-0.07	31.72	
2003-07	5.98	5.32	-0.57	-32.92	-0.15	2.37	
2003-08	4.53	4.8	-0.67	-96.09	-0.24	-47.53	
2003-09	4.16	4.41	-0.69	-98.74	-0.31	-67.05	
2003-10	4.19	4.44	-0.69	-87.85	-0.31	-73.26	
2003-11	4.09	4.34	-0.7	-92.45	-0.32	-85.89	
2003-12	4.24	4.52	-0.68	-75.93	-0.3	-73.14	
2004-01	4.14	4.46	-0.69	-81.11	-0.31	-75	
2004-02	4.7	5.05	-0.64	-40.4	-0.22	-23.17	
2004-03	4.72	5.08	-0.63	-28.49	-0.22	0.43	
2004-04	5.16	5.55	-0.6	2.15	-0.15	37.38	
2004-05	4.72	5.07	-0.63	-7.14	-0.23	27.34	
2004-06	4.2	4.51	-0.67	-44.34	-0.31	-23.34	
2004-07	4.09	4.39	-0.67	-59.05	-0.33	-49.67	
2004-08	3.87	4.16	-0.69	-67.25	-0.37	-62.91	
2004-09	3.97	4.27	-0.68	-64.73	-0.35	-58.28	
2004-10	3.75	4.04	-0.69	-63.23	-0.39	-61.44	
2004-11	3.77	4.06	-0.68	-66.48	-0.38	-65.02	
2004-12	3.74	4.02	-0.68	-75.82	-0.39	-74.84	
2005-01	3.59	3.86	-0.69	-90.13	-0.42	-90.31	
2005-02	3.65	3.92	-0.68	-86.68	-0.41	-86.74	
2005-03	3.68	3.96	-0.68	-72.71	-0.4	-72.75	
2005-04	3.82	4.11	-0.66	-57.95	-0.38	-57.65	
2005-05	3.89	4.18	-0.65	-13.81	-0.36	-13.71	
2005-06	3.5	3.77	-0.68	-62.46	-0.43	-62.38	
2005-07	3.77	4.08	-0.65	-42.47	-0.38	-36.99	
2005-08	4.28	4.65	-0.59	27.6	-0.28	32.34	
2005-09	4.88	5.37	-0.52	66.65	-0.16	73.62	
2005-10	5.22	5.75	-0.48	80.36	-0.1	90.46	
2005-11	3.9	5.55	-0.6	46.38	-0.12	80.32	
2005-12	4.17	5.89	-0.56	42.33	-0.06	85.96	
2006-01	4.2	5.93	-0.55	52.68	-0.05	88.39	
