month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2006-07	2.02	0.89	
2006-08	1.7	0.57	
2006-09	1.92	0.76	
2006-10	2.28	1.07	
2006-11	2.51	1.24	
2006-12	3.12	1.74	
2007-01	4.19	2.55	
2007-02	4.15	2.43	
2007-03	5.16	3.13	
2007-04	7.11	4.39	
2007-05	8.17	4.88	
2007-06	8.9	5.05	
2007-07	8.52	4.5	
2007-08	11.37	5.85	
2007-09	14.95	7.31	
2007-10	16.89	7.62	
2007-11	12.74	5.12	
2007-12	12.08	4.52	
2008-01	13.29	4.73	
2008-02	11.92	3.91	
2008-03	9.44	2.76	
2008-04	6.84	1.65	
2008-05	7.25	1.75	
2008-06	5.43	1.02	
2008-07	5.41	0.98	
2008-08	4.26	0.54	
2008-09	3.32	0.19	
2008-10	2.69	-0.04	
2008-11	2.76	-0.02	
2008-12	3.21	0.13	
2009-01	3.11	0.09	
2009-02	4.07	0.41	
2009-03	4.15	0.43	
2009-04	4.59	0.56	
2009-05	4.71	0.58	
2009-06	5.34	0.77	
2009-07	7.2	1.34	
2009-08	8.99	1.85	
2009-09	7.63	1.38	
2009-10	8.1	1.47	
2009-11	8.49	1.53	
2009-12	8.74	1.56	
2010-01	8.46	1.42	
2010-02	7.46	1.1	
2010-03	7.6	1.1	
2010-04	7.52	1.04	
2010-05	5.94	0.59	
2010-06	5.52	0.46	
2010-07	5.06	0.33	
2010-08	5.71	0.48	
2010-09	5.95	0.53	
2010-10	7.68	0.93	
2010-11	7.8	0.94	
2010-12	7.2	0.76	
2011-01	6.8	0.64	
2011-02	7.31	0.74	
2011-03	7.83	0.83	
2011-04	8.39	0.93	
2011-05	7.26	0.65	
2011-06	6.74	0.51	
2011-07	7.3	0.61	
2011-08	7.17	0.56	
2011-09	6.45	0.39	
2011-10	5.45	0.16	
2011-11	5.33	0.13	
2011-12	4.49	-0.06	
2012-01	4.3	-0.1	
2012-02	4.77	-0.01	
2012-03	5.07	0.04	
2012-04	4.87	-0.01	
2012-05	5.3	0.07	
2012-06	5.16	0.03	
2012-07	4.59	-0.09	
2012-08	4.15	-0.18	
2012-09	4.2	-0.17	
2012-10	4.15	-0.19	
2012-11	3.92	-0.24	
2012-12	4.05	-0.22	
2013-01	4.31	-0.17	
2013-02	4.65	-0.11	
2013-03	4.24	-0.2	
2013-04	4.08	-0.23	
2013-05	4.14	-0.23	
2013-06	3.6	-0.33	
2013-07	3.03	-0.44	
2013-08	3.13	-0.42	
2013-09	3.29	-0.4	
2013-10	3.37	-0.39	
2013-11	3.13	-0.43	
2013-12	2.96	-0.46	
2014-01	2.62	-0.53	
2014-02	2.73	-0.51	
2014-03	2.65	-0.53	
2014-04	2.92	-0.48	
2014-05	2.67	-0.52	
2014-06	2.67	-0.53	
2014-07	2.8	-0.5	
2014-08	4.12	-0.27	
2014-09	4.17	-0.27	
2014-10	3.98	-0.3	
2014-11	4.31	-0.25	
2014-12	4.58	-0.2	
2015-01	5.04	-0.13	
2015-02	5.42	-0.07	
2015-03	7	0.19	
2015-04	8.08	0.36	
2015-05	7.47	0.26	
2015-06	8.07	0.35	
2015-07	4.86	-0.19	
2015-08	4.85	-0.19	
2015-09	3.72	-0.37	
2015-10	4.1	-0.3	
2015-11	4.58	-0.21	
2015-12	5.77	0	
2016-01	5.55	-0.02	
2016-02	5.24	-0.06	
2016-03	6.09	0.11	
2016-04	6.56	0.21	
2016-05	5.41	0.01	
2016-06	5.43	0.02	
2016-07	5.8	0.1	
2016-08	5.45	0.04	
2016-09	5.19	-0.01	
2016-10	5.47	0.05	
