month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2002-08	17.36	0.9	
2002-09	16.97	0.85	
2002-10	15.7	0.71	
2002-11	14.6	0.59	
2002-12	15.12	0.64	
2003-01	16.95	0.83	
2003-02	18.7	1	
2003-03	18.47	0.95	
2003-04	20.01	1.11	
2003-05	18.44	0.93	
2003-06	17.38	0.81	
2003-07	8.98	-0.06	
2003-08	8.91	-0.07	
2003-09	8.3	-0.13	
2003-10	8.01	-0.16	
2003-11	7.44	-0.21	
2003-12	7.77	-0.17	
2004-01	8.7	-0.07	
2004-02	9.75	0.05	
2004-03	10.28	0.11	
2004-04	12.96	0.4	
2004-05	11.21	0.21	
2004-06	9.41	0.02	
2004-07	6.17	-0.33	
2004-08	6.19	-0.33	
2004-09	6.45	-0.3	
2004-10	7.61	-0.17	
2004-11	7.59	-0.17	
2004-12	7.54	-0.17	
2005-01	7.14	-0.22	
2005-02	7.79	-0.15	
2005-03	7.67	-0.16	
2005-04	7.57	-0.17	
2005-05	5.94	-0.35	
2005-06	5.84	-0.36	
2005-07	5.44	-0.4	
2005-08	6.95	-0.23	
2005-09	7.08	-0.22	
2005-10	6.91	-0.23	
2005-11	5.43	-0.39	
2005-12	5.41	-0.39	
2006-01	5.85	-0.34	
2006-02	5.64	-0.37	
2006-03	5.69	-0.36	
2006-04	6.13	-0.31	
2006-05	6.19	-0.3	
2006-06	6.68	-0.25	
2006-07	6.27	-0.29	
2006-08	5.86	-0.34	
2006-09	5.75	-0.35	
2006-10	5.77	-0.34	
2007-01	12.03	0.37	
2007-02	21.71	1.43	
2007-03	23.67	1.62	
2007-04	33.25	2.59	
2007-05	47.02	3.88	
2007-06	45.55	3.55	
2007-07	44.69	3.31	
2007-08	50.15	3.64	
2007-09	47.34	3.22	
2007-10	58.7	3.99	
2007-11	56.51	3.6	
2007-12	53.47	3.19	
2008-01	51.92	2.92	
2008-02	44.89	2.29	
2008-03	36.57	1.62	
2008-04	35.65	1.5	
2008-05	43.17	1.95	
2008-06	24.29	0.64	
2008-07	23.63	0.58	
2008-08	18.61	0.23	
2008-09	16.1	0.06	
2008-10	20.27	0.32	
2008-11	12.69	-0.18	
2008-12	8.49	-0.45	
2009-01	10.08	-0.35	
2009-02	12.63	-0.19	
2009-03	12.54	-0.2	
2009-04	13.41	-0.15	
2009-05	13.75	-0.13	
2009-06	16.18	0.01	
2009-07	18.19	0.13	
2009-08	16.17	0	
2009-09	13.73	-0.16	
2009-10	14.27	-0.13	
2009-11	15.19	-0.08	
2009-12	17.71	0.07	
2010-01	18.1	0.08	
2010-02	17.1	0.02	
2010-03	17.01	0	
2010-04	15.21	-0.11	
2010-05	11.57	-0.32	
2010-06	10.39	-0.39	
2010-07	9.43	-0.44	
2010-08	9.95	-0.41	
2010-09	9.3	-0.45	
2010-10	11.48	-0.32	
2010-11	11.05	-0.34	
2010-12	10.14	-0.39	
2011-01	9.45	-0.43	
2011-02	10	-0.39	
2011-03	10.23	-0.37	
2011-04	10.23	-0.37	
2011-05	9.19	-0.43	
2011-06	8.7	-0.46	
2011-07	8.87	-0.45	
2011-08	8.11	-0.49	
2011-09	8	-0.5	
2011-10	8.78	-0.44	
2011-11	8.76	-0.44	
2011-12	7.82	-0.5	
2012-01	7.87	-0.49	
2012-02	8.65	-0.44	
2012-03	9.26	-0.4	
2012-04	9.99	-0.36	
2012-05	10.11	-0.35	
2012-06	10.07	-0.36	
2012-07	9.61	-0.39	
2012-08	8.93	-0.43	
2012-09	8.95	-0.43	
2012-10	9.37	-0.4	
2012-11	8.58	-0.45	
2012-12	9.19	-0.41	
2013-01	10.43	-0.33	
2013-02	12.27	-0.22	
2013-03	11.4	-0.27	
2013-04	10.33	-0.34	
2013-05	11.27	-0.28	
2013-06	10.58	-0.33	
2013-07	10.22	-0.35	
2013-08	11.16	-0.3	
2013-09	12.39	-0.22	
2013-10	11.9	-0.25	
2013-11	11.17	-0.3	
2013-12	11.53	-0.28	
2014-01	10.5	-0.35	
2014-02	10.11	-0.37	
2014-03	9.22	-0.43	
2014-04	9.66	-0.4	
2014-05	9.39	-0.42	
2014-06	9.14	-0.44	
2014-07	9.32	-0.43	
