month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-08	0.6	-67.85	
2012-09	0.57	-73.53	
2012-10	0.55	-77.68	
2012-11	0.5	-89.65	
2012-12	0.47	-84.1	
2013-01	0.53	-64.78	
2013-02	0.55	-47.44	
2013-03	0.51	-61.48	
2013-04	0.48	-81.94	
2013-05	0.6	-27.23	
2013-06	0.58	12.6	
2013-07	0.59	19.06	
2013-08	0.64	56.58	
2013-09	0.61	56.72	
2013-10	0.59	42.31	
2013-11	0.56	2.81	
2013-12	0.6	35.39	
2014-01	0.63	64.33	
2014-02	0.76	85.32	
2014-03	0.87	93.33	
2014-04	0.86	90.39	
2014-05	0.86	86.03	
2014-06	0.84	73.44	
2014-07	1.02	95.54	
2014-08	1.16	95.02	
2014-09	1.05	79.25	
2014-10	1.02	71.08	
2014-11	0.99	50.13	
2014-12	0.96	41.11	
2015-01	0.89	-1.92	
2015-02	0.97	1.85	
2015-03	1.2	58.89	
2015-04	1.32	82.36	
2015-05	1.35	85.85	
2015-06	1.66	92.3	
2015-07	0.97	36.45	
2015-08	1.21	40.73	
2015-09	1.17	17.55	
2015-10	1.56	71.53	
2015-11	2.3	88.22	
2015-12	3.06	97.44	
2016-01	2.35	78.3	
2016-02	2.24	70.95	
2016-03	2.24	60.52	
2016-04	3.02	87.1	
2016-05	3.5	91.28	
2016-06	3.52	90.45	
2016-07	3.8	95.11	
2016-08	3.48	75.47	
2016-09	3.19	48.3	
2016-10	3.23	39.9	
2016-11	3.19	27.8	
2016-12	3.01	-6.53	
2017-01	2.8	-30.26	
2017-02	2.84	-35.32	
2017-03	3.76	21.55	
2017-04	4.4	63.15	
2017-05	4.47	77.86	
2017-06	4.45	77.84	
2017-07	5.79	97.41	
2017-08	7.21	98.6	
2017-09	9.37	96.51	
2017-10	9.21	89.13	
2017-11	8.21	74.96	
2017-12	7.44	53.02	
2018-01	6.8	35.59	
2018-02	6.56	10.48	
2018-03	7.99	44.44	
2018-04	7.11	20.29	
2018-05	7.17	5.24	
2018-06	6.25	-32.77	
2018-07	6.06	-42.7	
2018-08	5.07	-74.38	
2018-09	4.7	-83.18	
2018-10	3.98	-88.84	
2018-11	3.92	-84.37	
2018-12	3.89	-85.13	
2019-01	3.53	-95.05	
2019-02	3.86	-81.61	
2019-03	4.55	-42.81	
2019-04	4.5	-22.49	
2019-05	3.8	-56.7	
2019-06	3.77	-66.92	
2019-07	3.69	-71.04	
2019-08	3.44	-83.2	
2019-09	3.64	-71.96	
2019-10	3.56	-71.88	
2019-11	3.95	-34.69	
2019-12	4.96	26.87	
2020-01	6.61	71.09	
2020-02	8.72	86.61	
2020-03	7.37	75.85	
2020-04	6.85	72.79	
2020-05	7.95	85.81	
2020-06	8.41	94.15	
2020-07	9.71	91.42	
2020-08	8.8	76.36	
2020-09	8.38	60.31	
2020-10	9.59	84.15	
2020-11	12.09	95.66	
2020-12	14.25	97.86	
2021-01	20.75	98.84	
2021-02	19.86	89.94	
2021-03	15.83	70.42	
2021-04	15.89	60.12	
2021-05	18.11	77.23	
2021-06	19.76	84.74	
2021-07	26.71	93.14	
2021-08	29.92	92.13	
2021-09	29.01	87.28	
2021-10	26.99	74.78	
2021-11	26.4	61.65	
2021-12	24.12	34.24	
2022-01	21.15	-1.03	
2022-02	22.92	-2.01	
2022-03	21.19	-20.61	
2022-04	18.17	-46.33	
2022-05	18.6	-48.54	
2022-06	21.92	-24.19	
2022-07	22.89	-4.25	
2022-08	20.58	-32.92	
2022-09	18.48	-63.65	
2022-10	17.63	-71.48	
2022-11	19.07	-70.86	
2022-12	17.41	-89.53	
2023-01	16.82	-86.89	
2023-02	17.4	-77.81	
2023-03	15.56	-93.94	
2023-04	15.13	-92.06	
2023-05	14.79	-93.26	
2023-06	14.3	-95.45	
2023-07	13.83	-96.47	
2023-08	12.19	-99.22	
2023-09	10.75	-98.84	
2023-10	10.38	-96.27	
2023-11	9.95	-96.83	
2023-12	9.31	-96.39	
2024-01	9.48	-85.35	
2024-02	8.15	-95.53	
2024-03	8.93	-84.44	
2024-04	8.69	-84.78	
2024-05	8.11	-96.52	
2024-06	7.19	-99.62	
2024-07	6.58	-96.51	
2024-08	6.38	-98.21	
2024-09	6.46	-92.48	
2024-10	7.79	-46.63	
2024-11	9.45	-4.8	
2024-12	9.06	9.17	
2025-01	8.15	7.29	
2025-02	7.86	-7.14	
