month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-06	3.21	-0.51	
2005-07	2.6	-0.59	
2005-08	3.11	-0.5	
2005-09	3.46	-0.43	
2005-10	3.14	-0.47	
2005-12	3.68	-0.37	
2006-02	3.74	-0.35	
2006-03	3.71	-0.34	
2006-04	3.94	-0.3	
2006-05	5.53	-0.01	
2006-06	5.16	-0.07	
2006-07	5.79	0.05	
2006-08	5.32	-0.03	
2006-09	5.44	-0.01	
2006-10	5.7	0.04	
2006-11	5.54	0.01	
2006-12	5.66	0.04	
2007-01	7.57	0.39	
2007-02	8.21	0.5	
2007-03	9.97	0.8	
2007-04	12.93	1.3	
2007-05	14.69	1.57	
2007-06	13.22	1.28	
2007-07	12.62	1.15	
2007-08	15.84	1.65	
2007-09	18.52	2.03	
2007-10	17.3	1.77	
2007-11	14.13	1.23	
2007-12	14.8	1.31	
2008-01	15.99	1.45	
2008-02	14.35	1.17	
2008-03	12.46	0.87	
2008-04	10.19	0.51	
2008-05	10.95	0.62	
2008-06	8.49	0.24	
2008-07	8.05	0.18	
2008-08	7.04	0.02	
2008-09	6.11	-0.11	
2008-10	4.54	-0.34	
2008-11	4.59	-0.33	
2008-12	5.06	-0.26	
2009-01	5.28	-0.23	
2009-02	6.63	-0.03	
2009-03	6.42	-0.06	
2009-04	7.19	0.05	
2009-05	7.53	0.1	
2009-06	7.57	0.1	
2009-07	9.15	0.33	
2009-08	8.92	0.29	
2009-09	8.97	0.29	
2009-10	9.64	0.38	
2009-11	11.19	0.6	
2009-12	11.98	0.7	
2010-01	11.99	0.69	
2010-02	12.08	0.68	
2010-03	12.6	0.74	
2010-04	13.53	0.85	
2010-05	12.27	0.66	
2010-06	11.3	0.52	
2010-07	11.29	0.5	
2010-08	12.91	0.7	
2010-09	13.76	0.79	
2010-10	15.74	1.03	
2010-11	15.84	1.01	
2010-12	16.07	1.02	
2011-01	15	0.86	
2011-02	17.49	1.14	
2011-03	17.88	1.16	
2011-04	17.71	1.11	
2011-05	16.45	0.93	
2011-06	15.39	0.78	
2011-07	15.77	0.8	
2011-08	14.02	0.59	
2011-09	13.33	0.5	
2011-10	12.03	0.34	
2011-11	11.85	0.31	
2011-12	10.35	0.14	
2012-01	9.87	0.08	
2012-02	10.68	0.16	
2012-03	11.42	0.23	
2012-04	11.01	0.18	
2012-05	10.5	0.12	
2012-06	9.81	0.04	
2012-07	8.53	-0.1	
2012-08	8.4	-0.11	
2012-09	8.17	-0.14	
2012-10	7.72	-0.18	
2012-11	6.61	-0.3	
2012-12	6.81	-0.28	
2013-01	7.69	-0.19	
2013-02	7.7	-0.19	
2013-03	6.96	-0.27	
2013-04	6.64	-0.3	
2013-05	6.66	-0.3	
2013-06	5.95	-0.38	
2013-07	5.37	-0.44	
2013-08	5.73	-0.4	
2013-09	6.11	-0.36	
2013-10	5.88	-0.39	
2013-11	5.91	-0.38	
2013-12	6.03	-0.37	
2014-01	5.37	-0.44	
2014-02	5.67	-0.41	
2014-03	5.76	-0.41	
2014-04	5.83	-0.4	
2014-05	5.7	-0.42	
2014-06	5.81	-0.41	
2014-07	6.35	-0.35	
2014-08	7.04	-0.28	
2014-09	9.46	-0.04	
2014-10	9.33	-0.06	
2014-11	9.56	-0.04	
2014-12	10.5	0.05	
2015-01	10.34	0.03	
2015-02	10.09	0	
2015-03	11.66	0.15	
2015-04	14.01	0.37	
2015-05	13.95	0.35	
2015-10	11.18	0.08	
2015-11	11.07	0.07	
2015-12	11.45	0.11	
2016-01	10.19	-0.01	
2016-02	9.89	-0.04	
2016-03	10.6	0.04	
2016-04	12.01	0.18	
2016-05	10.94	0.08	
2016-06	10.97	0.09	
2016-07	12.33	0.23	
2016-08	12.44	0.24	
2016-09	12.1	0.21	
2016-10	12.19	0.23	
2016-11	12.58	0.26	
2016-12	13.42	0.34	
2017-01	13.1	0.31	
2017-02	13.85	0.38	
2017-03	13.42	0.33	
2017-04	12.6	0.24	
2017-05	11.27	0.1	
2017-06	11.28	0.1	
2017-07	12.18	0.18	
2017-08	12.96	0.24	
2017-09	14.05	0.33	
2017-10	13.13	0.24	
2017-11	12.03	0.13	
2017-12	11.55	0.08	
2018-01	11.68	0.09	
2018-02	11.18	0.04	
2018-03	10.93	0.01	
2018-04	10.2	-0.06	
2018-05	10.1	-0.07	
2018-06	9.86	-0.09	
2018-07	8.8	-0.18	
2018-08	9.49	-0.12	
2018-09	9.73	-0.09	
2018-10	9.33	-0.13	
2018-11	9.34	-0.13	
2018-12	9.04	-0.15	
2019-01	9.18	-0.13	
2019-02	10.18	-0.04	
2019-03	11.85	0.12	
2019-04	14.36	0.35	
2019-05	13.06	0.23	
2019-06	12.82	0.21	
2019-07	12.59	0.19	
