month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-12	4.23	0.86	-0.43	-41.7	-0.35	-46.7	
2019-01	4.42	0.9	-0.4	-14.73	-0.32	-17.13	
2019-02	4.74	0.96	-0.36	8.04	-0.27	5.66	
2019-03	5.4	1.09	-0.26	34.65	-0.17	35.5	
2019-04	6.33	1.28	-0.14	57.06	-0.03	59.31	
2019-05	5.14	1.04	-0.3	42.95	-0.21	45.18	
2019-06	5.25	1.06	-0.28	43.37	-0.19	49.2	
2019-07	6.02	1.22	-0.17	77.17	-0.06	79.54	
2019-08	5.87	1.19	-0.19	79.38	-0.08	80.56	
2019-09	5.93	1.2	-0.18	77.32	-0.08	78.48	
2019-10	5.43	1.1	-0.24	39.04	-0.15	40.77	
2019-11	5.28	1.07	-0.26	10.93	-0.17	10.93	
2019-12	5.24	1.06	-0.26	-12.74	-0.17	-12.13	
2020-01	5.31	1.08	-0.24	-11.83	-0.16	-11.33	
2020-02	4.53	0.92	-0.34	-53.75	-0.28	-52.68	
2020-03	4.34	0.88	-0.36	-70.74	-0.31	-70.82	
2020-04	4.23	0.86	-0.37	-81.34	-0.32	-79.46	
2020-05	4.15	0.84	-0.38	-90.57	-0.34	-88.44	
2020-06	4.06	0.82	-0.38	-92.59	-0.35	-90.31	
2020-07	4.75	0.96	-0.26	-44.53	-0.24	-44.25	
2020-08	5	1.01	-0.22	0.42	-0.2	-0.17	
2020-09	4.53	0.92	-0.28	-27.23	-0.27	-28.13	
2020-10	4.32	0.88	-0.31	-56.7	-0.3	-55.64	
2020-11	4.28	0.87	-0.31	-59.95	-0.3	-59.91	
2020-12	4.16	0.84	-0.33	-70.11	-0.33	-69.49	
2021-01	4.29	0.87	-0.31	-61.47	-0.3	-60.89	
2021-02	4.11	0.83	-0.34	-77.68	-0.34	-75.77	
2021-03	4.1	0.83	-0.34	-78.38	-0.34	-76.4	
2021-04	4.13	0.84	-0.33	-66.28	-0.33	-64.03	
2021-05	4.21	0.85	-0.31	-45.04	-0.32	-49.65	
2021-06	4.1	0.83	-0.33	-73.13	-0.34	-68.96	
2021-07	4.02	0.82	-0.34	-87.34	-0.34	-77.72	
2021-08	4.06	0.82	-0.34	-81.94	-0.34	-74.88	
2021-09	4.62	0.94	-0.24	3.88	-0.25	7.86	
2021-10	4.25	0.86	-0.3	17.13	-0.31	12.44	
2021-11	4.19	0.85	-0.31	-4.02	-0.31	-7.31	
2021-12	4.21	0.85	-0.31	2.72	-0.31	1.86	
2022-01	4.15	0.84	-0.32	4.23	-0.32	-8.41	
2022-02	4.09	0.83	-0.33	-44.64	-0.33	-46.48	
2022-03	3.94	0.79	-0.35	-59.17	-0.36	-67.16	
2022-04	3.77	0.77	-0.38	-73.87	-0.37	-74.39	
2022-05	3.54	0.72	-0.41	-84.35	-0.41	-82.8	
2022-06	3.7	0.75	-0.39	-75.34	-0.39	-73.51	
2022-07	3.72	0.75	-0.38	-74.19	-0.39	-71.04	
2022-08	3.8	0.77	-0.36	-51.55	-0.37	-48.68	
2022-09	3.71	0.75	-0.38	-51.62	-0.39	-49.83	
2022-10	3.51	0.71	-0.41	-81.7	-0.42	-80.3	
2022-11	3.6	0.73	-0.39	-75.41	-0.4	-76.54	
2022-12	3.59	0.73	-0.39	-72.08	-0.4	-67.61	
2023-01	3.53	0.72	-0.4	-86.16	-0.4	-81.19	
2023-02	3.64	0.74	-0.38	-52.41	-0.38	-51.56	
2023-03	3.85	0.78	-0.35	-1.01	-0.35	2.68	
2023-04	4.06	0.82	-0.31	37.83	-0.31	35.24	
2023-05	4.75	0.96	-0.19	74.46	-0.19	72.1	
2023-06	4.64	0.94	-0.21	81.65	-0.2	79.42	
2023-07	4.62	0.94	-0.21	77.08	-0.19	75.93	
2023-08	4.44	0.9	-0.24	65.8	-0.22	66.5	
2023-09	4.18	0.85	-0.28	35.8	-0.24	36.96	
2023-10	4.07	0.83	-0.29	12.13	-0.25	12.66	
2023-11	3.99	0.81	-0.3	-14.53	-0.25	-13.84	
2023-12	4.03	0.82	-0.29	-21.17	-0.23	-21.68	
2024-01	4.14	0.84	-0.26	-5.23	-0.2	-5.6	
2024-02	4.34	0.88	-0.2	21.49	-0.15	21.81	
2024-03	4.65	0.95	-0.13	53.83	-0.07	54.38	
2024-04	4.81	0.98	-0.08	67.59	-0.03	67.41	
2024-05	5.06	1.03	-0.02	74.24	0.02	74.46	
2024-06	4.87	0.99	-0.05	63.11	-0.01	65.27	
2024-07	5.18	1.05	0.03	76.67	0.05	77.25	
2024-08	5.5	1.12	0.1	90.34	0.12	89.81	
2024-09	4.88	1	-0.01	66.17	0	61.14	
2024-10	5.21	1.06	0.06	72.67	0.07	69.35	
2024-11	4.99	1.02	0.02	48.17	0.03	46.85	
2024-12	4.84	0.99	-0.01	17.74	0	10.92	
2025-01	4.5	0.92	-0.07	-17.56	-0.06	-25.2	
2025-02	4.57	0.93	-0.06	-20.54	-0.05	-30.36	
