month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2017-07	20.74	79.81	
2017-08	20.44	75.74	
2017-09	21.4	92.26	
2017-10	20.95	81.41	
2017-11	20.23	59.25	
2017-12	19.37	20.96	
2018-01	19.78	6.62	
2018-02	18.51	-11.43	
2018-03	17.62	-52.48	
2018-04	17.4	-61.46	
2018-05	17.48	-64.25	
2018-06	15.82	-89.91	
2018-07	14.55	-91.96	
2018-08	14.56	-89.56	
2018-09	14.67	-82.61	
2018-10	14.41	-86.31	
2018-11	15.66	-45.37	
2018-12	15.98	-22.19	
2019-01	16.46	-1.5	
2019-02	18.51	30.95	
2019-03	19.85	50.21	
2019-04	20.07	61.86	
2019-05	16.66	27.95	
2019-06	16.92	9.59	
2019-07	18.05	40.49	
2019-08	17.04	-2.27	
2019-09	18.39	31.92	
2019-10	17.52	21.88	
2019-11	16.92	-21.22	
2019-12	17.75	-5.4	
2020-01	18.71	48.88	
2020-02	17.3	6.92	
2020-03	17.14	-7.55	
2020-04	16.63	-59.95	
2020-05	16.1	-71.33	
2020-06	16.45	-71.3	
2020-07	19.55	11.26	
2020-08	19.13	52.59	
2020-09	18.58	60.27	
2020-10	18.48	63.62	
2020-11	18.51	58.46	
2020-12	17.91	33.04	
2021-01	17.39	-14.64	
2021-02	16.52	-44.76	
2021-03	16.3	-62.04	
2021-04	16.18	-67.13	
2021-05	17.02	-45.68	
2021-06	17.12	-36.99	
2021-07	16.79	-47.77	
2021-08	17.13	-37.13	
2021-09	18.44	29.82	
2021-10	17.94	39.4	
2021-11	17.12	5.97	
2021-12	17.42	13.28	
2022-01	17.86	56.96	
2022-02	17.6	59.6	
2022-03	15.89	-17.08	
2022-04	15.3	-57.99	
2022-05	14.24	-72.27	
2022-06	15	-69.85	
2022-07	14.71	-82.36	
2022-08	14.49	-85.79	
2022-09	14.42	-76.4	
2022-10	13.65	-93.25	
2022-11	13.71	-89.12	
2022-12	13.93	-78.45	
2023-01	13.95	-77.68	
2023-02	14.28	-40.45	
2023-03	14.3	-22.67	
2023-04	14.95	15.37	
2023-05	15.12	30.31	
2023-06	14.63	23.13	
2023-07	14.61	8.67	
2023-08	15.33	55.59	
2023-09	14.73	28.93	
2023-10	14.51	0.53	
2023-11	15.15	43.34	
2023-12	14.85	36.48	
2024-01	14.66	-11	
2024-02	14.85	-5.87	
2024-03	14.71	24.62	
2024-04	13.49	-62.14	
2024-05	13.88	-72.99	
2024-06	13.94	-72.98	
2024-07	13.75	-80.82	
2024-08	14.16	-51.46	
2024-09	14.55	-21.88	
2024-10	18.67	33.54	
2024-11	19.76	78.06	
2024-12	18.99	82.96	
2025-01	17.63	68.95	
2025-02	17.66	67.56	
