month	ct_avg_Tdx收盘价	人均持股
2009-12	25.04	166091	
2010-03	25.11	240543	
2010-06	21.96	255896	
2010-09	22.52	262338	
2010-12	23.42	281081	
2011-03	22.59	286939	
2011-06	21.13	293231	
2011-09	19.92	297875	
2011-12	19.01	298876	
2012-03	20.07	302590	
2012-06	21.2	303543	
2012-09	19.7	305749	
2012-12	19.89	371327	
2013-03	18.79	386747	
2013-06	17.19	389406	
2013-09	18.21	394443	
2013-12	18.63	409820	
2014-03	15.55	413176	
2014-06	17.54	415526	
2014-09	19.59	424423	
2014-12	26.92	421330	
2015-03	32.94	443197	
2015-06	32.32	477594	
2015-09	22.94	480738	
2015-12	28.31	482997	
2016-03	25.23	484177	
2016-06	26.95	485872	
2016-09	28.81	489730	
2016-12	29.17	492599	
2017-03	27.19	497187	
2017-06	32.04	503593	
2017-09	37.47	543963	
2017-12	42.63	556395	
2018-03	38.93	56866	
2018-06	33.95	585630	
2018-09	33.11	588237	
2018-12	30.07	591118	
2019-03	33.44	593647	
2019-06	35.51	596967	
2019-09	37.25	601235	
2019-12	36.34	604377	
2020-03	29.62	607287	
2020-06	28.39	611974	
2020-09	30.98	619625	
2020-12	37.38	627612	
2021-03	40.9	646020	
2021-06	31.86	651479	
2021-09	27.74	657654	
2021-12	27.48	662205	
2022-03	24.32	665061	
2022-06	22.5	668747	
2022-09	20.64	673126	
2022-12	24.36	677563	
2023-03	26.81	682899	
2023-06	28.17	685598	
2023-09	29.55	689858	
2023-12	23.25	692613	
2024-03	23.76	695041	
2024-06	28.36	698892	
2024-09	31.35	704212	
