month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-02	3.85	1.1	
2018-03	4.09	1.2	
2018-04	4.42	1.34	
2018-05	4.37	1.26	
2018-06	4.04	1.06	
2018-07	3.73	0.88	
2018-08	3.52	0.75	
2018-09	3.66	0.79	
2018-10	3.68	0.78	
2018-11	3.91	0.86	
2018-12	4.15	0.95	
2019-01	4.19	0.94	
2019-02	4.66	1.12	
2019-03	4.83	1.17	
2019-04	5.25	1.3	
2019-05	5.54	1.39	
2019-06	5.48	1.31	
2019-07	5.17	1.15	
2019-08	5.55	1.27	
2019-09	6.05	1.42	
2019-10	5.82	1.28	
2019-11	5.91	1.27	
2019-12	5.94	1.24	
2020-01	6.59	1.44	
2020-02	6.13	1.23	
2020-03	6.52	1.33	
2020-04	7.64	1.66	
2020-05	8.44	1.87	
2020-06	8.48	1.82	
2020-07	9.94	2.21	
2020-08	12.48	2.89	
2020-09	11.55	2.49	
2020-10	11.09	2.26	
2020-11	10.8	2.09	
2020-12	11.19	2.12	
2021-01	12.19	2.29	
2021-02	14.2	2.71	
2021-03	13.5	2.42	
2021-04	14.56	2.57	
2021-05	15.01	2.57	
2021-06	14.23	2.28	
2021-07	13.41	2.01	
2021-08	12.28	1.69	
2021-09	11.46	1.46	
2021-10	11.89	1.5	
2021-11	11.97	1.46	
2021-12	12.75	1.56	
2022-01	13.05	1.56	
2022-02	12.4	1.38	
2022-03	10.87	1.05	
2022-04	10.77	0.99	
2022-05	11.36	1.07	
2022-06	10.98	0.96	
2022-07	11.26	0.98	
2022-08	11.24	0.94	
2022-09	10.81	0.83	
2022-10	11.12	0.85	
2022-11	10.75	0.77	
2022-12	10.96	0.77	
2023-01	11.51	0.83	
2023-02	11.25	0.76	
2023-03	11.14	0.72	
2023-04	10.19	0.55	
2023-05	9.21	0.38	
2023-06	8.76	0.3	
2023-07	8.94	0.32	
2023-08	8.81	0.29	
2023-09	8.82	0.28	
2023-10	8.14	0.17	
2023-11	8.34	0.19	
2023-12	7.95	0.12	
2024-01	7.59	0.06	
2024-02	7.7	0.07	
2024-03	8.13	0.12	
2024-04	8.61	0.18	
2024-05	9.67	0.31	
2024-06	8.97	0.21	
2024-07	8.41	0.12	
2024-08	7.45	-0.01	
2024-09	7.08	-0.07	
2024-10	8.33	0.09	
2024-11	8.87	0.15	
2024-12	8.98	0.16	
2025-01	9.05	0.16	
