month	ct_avg_Tdx收盘价	人均持股
1998-06	21.43	1293	
1998-12	19.4	1270	
1999-06	19.04	1452	
1999-12	17.74	1259	
2000-06	20.58	1214	
2000-12	23.3	1385	
2001-06	25.66	1132	
2001-12	18.31	1385	
2002-06	15.96	1272	
2002-09	15.96	1255	
2002-12	12.52	1249	
2003-03	12.75	1277	
2003-06	13.6	1336	
2003-09	11.01	1813	
2003-12	10.75	1721	
2004-03	11.93	1905	
2004-06	12.72	2305	
2004-09	10.1	3109	
2004-12	7.97	2846	
2005-03	7.34	2924	
2005-06	5.46	2688	
2005-09	5.64	2715	
2005-12	5.61	3432	
2006-03	7.26	3572	
2006-06	13.94	6903	
2006-09	13.11	6996	
2006-12	19.44	10228	
2007-03	30.25	7990	
2007-06	35.61	12769	
2007-09	43.13	11664	
2007-12	43.87	10158	
2008-03	32.27	7507	
2008-06	13.74	8211	
2008-09	9.64	8751	
2008-12	14.3	7717	
2009-03	17.1	7018	
2009-06	21.55	9496	
2009-09	25.82	5988	
2009-12	27.02	5317	
2010-03	23.88	6160	
2010-06	25.48	8738	
2010-09	24.3	8563	
2010-12	23.24	8153	
2011-03	21.84	7810	
2011-06	16.99	7675	
2011-09	17.27	8256	
2011-12	16.68	8494	
2012-03	15.37	8302	
2012-06	14.44	8313	
2012-09	13.97	8432	
2012-12	11.92	8688	
2013-03	16.72	8736	
2013-06	15.57	8619	
2013-09	17.47	10287	
2013-12	22.09	9845	
2014-03	19.03	10212	
2014-06	18.01	10700	
2014-09	22.47	13556	
2014-12	27.83	15372	
2015-03	34.16	22114	
2015-06	47.34	20862	
2015-09	25.6	16162	
2015-12	30.72	20143	
2016-03	29.2	17778	
2016-06	27.54	20040	
2016-09	38.67	20423	
2016-12	39.94	20029	
2017-03	41.4	18248	
2017-06	43.12	23442	
2017-09	33.16	16888	
2017-10	34.39	15942	
2017-12	29.67	14781	
2018-03	27.68	15128	
2018-06	24.67	20195	
2018-09	18.01	21284	
2018-12	21.64	25015	
2019-03	23.33	29156	
2019-06	24.99	38023	
2019-09	27.9	36102	
2019-12	26.73	33944	
2020-03	34.4	30271	
2020-06	42.36	25162	
2020-09	40.68	22005	
2020-12	41.31	24014	
2021-03	33.16	19578	
2021-06	33.13	18650	
2021-09	33.61	16622	
2021-12	28.8	16012	
2022-03	26.29	17946	
2022-06	23.61	18337	
2022-09	21.27	24282	
2022-12	22.71	23923	
2023-03	23.91	26693	
2023-06	26.56	31485	
2023-09	24.98	31167	
2023-12	31.02	37400	
2024-03	27.29	34175	
2024-06	28.57	44768	
2024-09	22.61	40631	
