month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-03	4	0.63	0.05	-89.04	0.09	-81.25	
2018-04	3.75	0.59	-0.01	-90.33	0.02	-88.15	
2018-05	3.75	0.59	0	-85.19	0.02	-83.2	
2018-06	3.46	0.55	-0.07	-97.36	-0.05	-94.37	
2018-07	3.3	0.53	-0.11	-92.65	-0.09	-90.3	
2018-08	3.52	0.57	-0.05	-75.54	0	-70.96	
2018-09	3.45	0.56	-0.06	-77.82	-0.02	-69.88	
2018-10	3.3	0.53	-0.1	-85.22	-0.07	-78.77	
2018-11	3.16	0.51	-0.13	-93.63	-0.11	-89.89	
2018-12	3.13	0.5	-0.14	-90.49	-0.12	-87.9	
2019-01	3.03	0.49	-0.17	-98.58	-0.14	-90.83	
2019-02	3.16	0.51	-0.13	-81.85	-0.11	-77.5	
2019-03	3.61	0.58	0	-21.64	0.02	-17.65	
2019-04	3.6	0.58	0	7.01	0.02	12.12	
2019-05	3.04	0.49	-0.15	-42.68	-0.14	-35.76	
2019-06	3.02	0.49	-0.16	-60.29	-0.14	-56.81	
2019-07	3.02	0.49	-0.15	-65.8	-0.14	-61.76	
2019-08	2.76	0.46	-0.22	-86.57	-0.19	-81.05	
2019-09	2.91	0.48	-0.18	-76.38	-0.14	-69.87	
2019-10	2.82	0.46	-0.2	-87.7	-0.18	-77.23	
2019-11	2.67	0.44	-0.24	-93.41	-0.21	-85.03	
2019-12	2.73	0.45	-0.22	-81.49	-0.2	-75.32	
2020-01	2.8	0.46	-0.2	-62.78	-0.18	-60.83	
2020-02	2.54	0.42	-0.27	-90.53	-0.25	-84.87	
2020-03	2.71	0.45	-0.22	-74.03	-0.2	-65.91	
2020-04	2.58	0.43	-0.26	-92.14	-0.23	-83.12	
2020-05	2.58	0.43	-0.26	-90.03	-0.23	-80.36	
2020-06	2.53	0.42	-0.27	-95.18	-0.25	-82.19	
2020-07	2.84	0.48	-0.18	-27.6	-0.14	-18.21	
2020-08	2.85	0.48	-0.18	11.01	-0.14	23.21	
2020-09	2.78	0.47	-0.2	14.53	-0.18	30.88	
2020-10	2.67	0.45	-0.23	-12.39	-0.21	15.07	
2020-11	2.7	0.46	-0.22	-17.56	-0.19	6.04	
2020-12	2.73	0.46	-0.21	1.86	-0.19	22.59	
2021-01	3	0.51	-0.14	59.55	-0.11	62.55	
2021-02	3.04	0.51	-0.13	60.3	-0.11	64.58	
2021-03	3.18	0.54	-0.09	82.14	-0.07	81.48	
2021-04	3.33	0.57	-0.05	90.26	-0.02	88.65	
2021-05	3.13	0.53	-0.11	71.88	-0.09	68.85	
2021-06	3.01	0.51	-0.14	49.06	-0.12	49.45	
2021-07	3.32	0.57	-0.06	61.81	-0.02	58.93	
2021-08	3.98	0.69	0.12	94.8	0.17	92.94	
2021-09	5.13	0.89	0.43	95.8	0.51	95.22	
2021-10	4.13	0.72	0.15	78.4	0.2	78.29	
2021-11	3.8	0.66	0.05	59.98	0.1	61.24	
2021-12	4.01	0.7	0.1	63.2	0.15	63.86	
2022-01	3.95	0.69	0.08	54.37	0.13	56.58	
2022-02	4.16	0.72	0.13	61.05	0.16	62.89	
2022-03	4.02	0.69	0.08	55.54	0.11	45.34	
2022-04	3.62	0.63	-0.03	3.95	0.02	-6.34	
2022-05	3.5	0.61	-0.07	-24.01	-0.03	-26.22	
2022-06	3.5	0.61	-0.07	-35.12	-0.03	-36.9	
2022-07	3.44	0.6	-0.09	-49.7	-0.05	-48.68	
2022-08	3.18	0.56	-0.16	-76.86	-0.12	-72.24	
2022-09	3.17	0.56	-0.17	-81.89	-0.12	-77.98	
2022-10	3.02	0.54	-0.21	-90.57	-0.16	-87.05	
2022-11	3.15	0.56	-0.18	-76.14	-0.14	-72.69	
2022-12	3.32	0.59	-0.14	-48.13	-0.09	-40.67	
2023-01	3.25	0.58	-0.16	-49.89	-0.11	-46.43	
2023-02	3.4	0.6	-0.12	-13.21	-0.08	-5.67	
2023-03	3.78	0.67	-0.03	28.53	0.02	36.41	
2023-04	4.23	0.75	0.08	57.57	0.14	62.97	
2023-05	4.14	0.74	0.05	61.61	0.12	65.13	
2023-06	3.98	0.71	0.01	63.17	0.08	64.55	
2023-07	4.04	0.72	0.02	71.17	0.09	72.32	
2023-08	3.9	0.71	-0.01	53.69	0.08	61.1	
2023-09	3.67	0.67	-0.07	4.11	0.03	20.18	
2023-10	3.4	0.62	-0.13	-26.1	-0.03	-14.76	
2023-11	3.22	0.58	-0.17	-48.17	-0.09	-42.49	
2023-12	3.05	0.55	-0.2	-63.52	-0.13	-60.08	
2024-01	3.09	0.56	-0.18	-65.02	-0.1	-61.73	
2024-02	3.24	0.59	-0.13	-54.91	-0.05	-50.7	
2024-03	3.35	0.61	-0.09	-40.14	0	-37.54	
2024-04	3.35	0.61	-0.08	-33.84	0	-32.19	
2024-05	3.33	0.6	-0.09	-30.98	-0.02	-27.01	
2024-06	3.13	0.57	-0.14	-58.6	-0.07	-56.16	
2024-07	3.11	0.57	-0.14	-69.1	-0.07	-64.83	
2024-08	3.18	0.59	-0.12	-54.55	-0.02	-30.96	
2024-09	2.77	0.51	-0.23	-85.34	-0.15	-77.4	
2024-10	3.33	0.62	-0.07	-37.25	0.03	-27.63	
2024-11	3.43	0.64	-0.05	3.74	0.07	25.6	
2024-12	3.37	0.62	-0.06	21.63	0.03	43.95	
2025-01	3.1	0.58	-0.13	-8.33	-0.03	4.17	
