month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2019-02	32.98	-0.37	
2019-03	37.17	-0.29	
2019-04	35.09	-0.32	
2019-05	28	-0.45	
2019-06	26	-0.49	
2019-07	25.35	-0.5	
2019-08	23.64	-0.53	
2019-09	25.41	-0.49	
2019-10	25.9	-0.48	
2019-11	28.08	-0.43	
2019-12	28.62	-0.42	
2020-01	32.16	-0.35	
2020-02	32.69	-0.33	
2020-03	26.96	-0.45	
2020-04	19.29	-0.6	
2020-05	17.58	-0.64	
2020-06	23.95	-0.51	
2020-07	26.32	-0.46	
2020-08	24.74	-0.49	
2020-09	20.99	-0.57	
2020-10	20.98	-0.57	
2020-11	24.14	-0.5	
2020-12	32.48	-0.33	
2021-01	57.8	0.19	
2021-02	51.77	0.06	
2021-03	40.24	-0.18	
2021-04	39.53	-0.19	
2021-05	52.05	0.06	
2021-06	56.37	0.14	
2021-07	78.67	0.58	
2021-08	112.19	1.21	
2021-09	113.76	1.21	
2021-10	97.51	0.87	
2021-11	104.52	0.98	
2021-12	107.15	1.01	
2022-01	90.43	0.68	
2022-02	91.12	0.67	
2022-03	86.85	0.58	
2022-04	72.15	0.3	
2022-05	88.27	0.58	
2022-06	114.33	1.01	
2022-07	127.83	1.21	
2022-08	115.94	0.98	
2022-09	108.71	0.84	
2022-10	96.99	0.62	
2022-11	96.5	0.6	
2022-12	85.02	0.41	
2023-01	86.9	0.43	
2023-02	87.89	0.44	
2023-03	77.41	0.26	
2023-04	77.49	0.26	
2023-05	76.3	0.23	
2023-06	73.56	0.18	
2023-07	68.17	0.09	
2023-08	61.62	-0.01	
2023-09	56.69	-0.09	
2023-10	54.94	-0.11	
2023-11	53.19	-0.14	
2023-12	53.39	-0.14	
2024-01	55.15	-0.11	
2024-02	46.39	-0.24	
2024-03	51.16	-0.16	
2024-04	46.68	-0.22	
2024-05	38.17	-0.35	
2024-06	32.72	-0.43	
2024-07	28.73	-0.49	
2024-08	26.89	-0.51	
2024-09	27.05	-0.5	
2024-10	34.92	-0.35	
2024-11	39.06	-0.27	
2024-12	35.72	-0.34	
2025-01	32.16	-0.4	
2025-02	30.69	-0.43	
