month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-11	2.37	0.39	
2018-12	2.55	0.47	
2019-01	2.28	0.31	
2019-02	2.58	0.47	
2019-03	2.9	0.63	
2019-04	2.74	0.52	
2019-05	2.19	0.21	
2019-06	2.04	0.11	
2019-07	1.99	0.08	
2019-08	1.86	0.01	
2019-09	2	0.07	
2019-10	2.04	0.09	
2019-11	2.21	0.16	
2019-12	2.34	0.23	
2020-01	3.01	0.55	
2020-02	3.07	0.57	
2020-03	2.53	0.28	
2020-04	1.81	-0.09	
2020-05	1.65	-0.17	
2020-06	2.25	0.11	
2020-07	2.47	0.21	
2020-08	2.32	0.13	
2020-09	1.97	-0.05	
2020-10	1.97	-0.06	
2020-11	2.26	0.08	
2020-12	3.05	0.43	
2021-01	5.42	1.49	
2021-02	4.85	1.18	
2021-03	3.77	0.68	
2021-04	3.71	0.62	
2021-05	4.88	1.09	
2021-06	5.29	1.23	
2021-07	7.38	2.02	
2021-08	10.52	3.14	
2021-09	10.67	3.04	
2021-10	9.14	2.36	
2021-11	9.8	2.49	
2021-12	10.05	2.45	
2022-01	8.48	1.84	
2022-02	8.54	1.78	
2022-03	8.07	1.57	
2022-04	6.77	1.12	
2022-05	8.28	1.52	
2022-06	10.72	2.17	
2022-07	11.99	2.44	
2022-08	10.87	2.03	
2022-09	10.19	1.76	
2022-10	9.09	1.41	
2022-11	9.05	1.35	
2022-12	7.97	1.03	
2023-01	8.15	1.04	
2023-02	8.24	1.02	
2023-03	7.26	0.76	
2023-04	7.27	0.74	
2023-05	7.15	0.68	
2023-06	6.91	0.6	
2023-07	6.67	0.53	
2023-08	6.03	0.36	
2023-09	5.54	0.24	
2023-10	5.37	0.19	
2023-11	5.2	0.14	
2023-12	5.22	0.14	
2024-01	5.39	0.16	
2024-02	4.54	-0.03	
2024-03	5	0.07	
2024-04	4.56	-0.03	
2024-05	3.73	-0.21	
2024-06	3.3	-0.3	
2024-07	2.92	-0.38	
2024-08	2.73	-0.42	
2024-09	2.75	-0.42	
2024-10	3.55	-0.25	
2024-11	3.97	-0.16	
2024-12	3.63	-0.24	
2025-01	3.27	-0.31	
2025-02	3.12	-0.34	
