month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-09	0.54	-61.16	
2012-10	0.54	-63.69	
2012-11	0.5	-84.01	
2012-12	0.47	-82.86	
2013-01	0.6	-22.59	
2013-02	0.69	28.63	
2013-03	0.67	58.59	
2013-04	0.61	51.98	
2013-05	0.75	78.37	
2013-06	0.71	76.68	
2013-07	0.69	66.38	
2013-08	0.68	54.75	
2013-09	0.64	24.91	
2013-10	0.61	4.71	
2013-11	0.54	-35.88	
2013-12	0.56	-47.44	
2014-01	0.56	-53.32	
2014-02	0.78	14.4	
2014-03	0.89	51.7	
2014-04	0.86	64.84	
2014-05	0.79	57.23	
2014-06	0.79	58.57	
2014-07	0.79	52.56	
2014-08	0.84	54.42	
2014-09	1.04	87.2	
2014-10	0.99	83.63	
2014-11	0.95	75.09	
2014-12	0.84	39.67	
2015-01	0.85	21.47	
2015-02	0.93	38.45	
2015-03	1.01	69.89	
2015-04	1.22	87.29	
2015-05	1.22	89.38	
2015-06	1.45	93.54	
2015-07	0.97	44.37	
2015-08	1.24	64.29	
2015-09	1.07	28.44	
2015-10	1.32	69.38	
2015-11	2.43	91.24	
2015-12	2.7	91.38	
2016-01	2.14	76.48	
2016-02	2.59	86.49	
2016-03	2.48	77.49	
2016-04	3.04	92.86	
2016-05	3.28	93.2	
2016-06	3.07	80.45	
2016-07	2.98	73.81	
2016-08	2.7	34.39	
2016-09	2.65	12.37	
2016-10	2.75	19.03	
2016-11	2.66	-13.11	
2016-12	2.46	-34.13	
2017-01	2.36	-46.73	
2017-02	2.42	-42.46	
2017-03	2.72	-10.87	
2017-04	3.32	29.46	
2017-05	3.17	44.91	
2017-06	3.43	63.43	
2017-07	4.29	87.16	
2017-08	4.57	91.81	
2017-09	5.1	95.28	
2017-10	4.85	84.45	
2017-11	4.83	81.53	
2017-12	4.13	40.35	
2018-01	4.15	27.15	
2018-02	4.34	18.75	
2018-03	4.69	51.5	
2018-04	4.19	8.93	
2018-05	4.52	23.13	
2018-06	4.1	-13.17	
2018-07	3.81	-45.37	
2018-08	3.1	-79.08	
2018-09	2.81	-85.01	
2018-10	2.35	-90.38	
2018-11	2.37	-85.75	
2018-12	2.55	-77.32	
2019-01	2.28	-92.37	
2019-02	2.58	-72.44	
2019-03	2.9	-32.57	
2019-04	2.74	-25.34	
2019-05	2.19	-63.97	
2019-06	2.04	-80.4	
2019-07	1.99	-82.41	
2019-08	1.86	-94.68	
2019-09	2	-77.86	
2019-10	2.04	-62.4	
2019-11	2.21	-38.56	
2019-12	2.34	-8.64	
2020-01	3.01	32.64	
2020-02	3.07	44.38	
2020-03	2.53	34.17	
2020-04	1.81	-24.7	
2020-05	1.65	-42.21	
2020-06	2.25	-18.8	
2020-07	2.47	11.37	
2020-08	2.32	17.43	
2020-09	1.97	-39.65	
2020-10	1.97	-54.58	
2020-11	2.26	-35.71	
2020-12	3.05	32.34	
2021-01	5.42	79.73	
2021-02	4.85	82.08	
2021-03	3.77	69.6	
2021-04	3.71	58.84	
2021-05	4.88	84.92	
2021-06	5.29	87.41	
2021-07	7.38	95.7	
2021-08	10.52	98.3	
2021-09	10.67	90.85	
2021-10	9.14	75.39	
2021-11	9.8	78.98	
2021-12	10.05	78.96	
2022-01	8.48	39.94	
2022-02	8.54	24.16	
2022-03	8.07	6.02	
2022-04	6.77	-26.32	
2022-05	8.28	-12.22	
2022-06	10.72	37.46	
2022-07	11.99	58.08	
2022-08	10.87	59.12	
2022-09	10.19	46.56	
2022-10	9.09	8.09	
2022-11	9.05	-7.63	
2022-12	7.97	-31.66	
2023-01	8.15	-38.56	
2023-02	8.24	-39.29	
2023-03	7.26	-65.37	
2023-04	7.27	-68.7	
2023-05	7.15	-78.57	
2023-06	6.91	-91.52	
2023-07	6.67	-95.45	
2023-08	6.03	-98.8	
2023-09	5.54	-98.44	
2023-10	5.37	-95.54	
2023-11	5.2	-95.82	
2023-12	5.22	-88.86	
2024-01	5.39	-67.61	
2024-02	4.54	-92.35	
2024-03	5	-84.86	
2024-04	4.56	-94.46	
2024-05	3.73	-98.44	
2024-06	3.3	-99.67	
2024-07	2.92	-97.83	
2024-08	2.73	-98.46	
2024-09	2.75	-91.12	
2024-10	3.55	-55.16	
2024-11	3.97	-22.79	
2024-12	3.63	-24.19	
2025-01	3.27	-41.96	
2025-02	3.12	-54.46	
