month	ct_avg_Tdx收盘价	人均持股
2000-12	23.88	1347	
2001-06	28.99	2737	
2001-12	14.85	6981	
2002-06	13.27	7499	
2002-09	14.08	7678	
2002-12	9.12	9516	
2003-03	9.72	9033	
2003-06	11.14	9817	
2003-09	10.25	9605	
2003-12	11.9	11300	
2004-03	13.41	14059	
2004-06	9.4	11017	
2004-09	8.41	7754	
2004-12	7.83	5868	
2005-03	7.13	4950	
2005-06	6.01	5652	
2005-09	6.68	7072	
2005-12	6.04	7362	
2006-03	7.8	11662	
2006-09	10.12	12272	
2006-12	18.95	18308	
2007-03	26.12	8171	
2007-06	37.99	13930	
2007-09	44.23	12082	
2007-12	51.35	17255	
2008-03	46.64	18231	
2008-06	16.3	55632	
2008-09	11.85	15101	
2008-12	13.49	10695	
2009-03	20.48	14482	
2009-06	20.93	14274	
2009-09	24.21	14982	
2009-12	25.67	9599	
2010-03	22.97	7658	
2010-06	17.96	12454	
2010-09	10.89	11597	
2019-05	5.08	19362	
2019-06	5.65	19820	
2020-02	6.22	24420	
2020-03	5.98	24371	
2020-06	6.37	1055671	
2020-07	8.03	27043	
2020-08	8.38	27719	
2020-09	8.28	27770	
2020-10	8.27	27308	
2020-11	7.74	26701	
2020-12	9.71	390065.67	
2021-01	11.61	24970	
2021-02	13.92	22022	
2021-03	13.02	20168	
2021-04	12.4	20654	
2021-05	10.97	20512	
2021-06	9.66	20135	
2021-07	8.19	18930.5	
2021-08	8.41	18158	
2023-01	5.68	20161	
2023-02	6.31	20177	
2023-04	6.33	21750	
2023-05	6.38	21908.5	
2023-06	6.55	1432939	
2023-07	6.79	23361	
2023-08	6.53	23784	
2023-09	6.89	25119	
2023-10	6.54	25272	
2023-11	6.44	25527	
2023-12	6.39	25900	
2024-01	6.91	27082	
2024-02	7.81	28251	
2024-03	7.95	29663	
2024-04	8.79	31228	
2024-05	8.47	30866.67	
2024-06	7.9	31047.5	
2024-07	7.2	31065.33	
2024-08	6.48	30741.33	
2024-09	6.21	30306	
2024-10	6.94	29667.67	
2024-11	7.15	29794.33	
2024-12	7.08	30093.33	
