month	ct_avg_Tdx收盘价	股东人数
2001-12	15.69	25121	
2002-03	15.42	24984	
2002-06	13.91	23073	
2002-09	14.07	22656	
2002-12	11.02	22714	
2003-03	11.15	22531	
2003-06	9.28	21938	
2003-09	9	22079	
2003-12	6.93	22714	
2004-03	7.77	20373	
2004-06	6.81	19836	
2004-09	5.6	19142	
2004-12	5.36	18915	
2005-03	4.72	18526	
2005-06	3.89	18330	
2005-09	4.11	17670	
2005-12	4.08	17643	
2006-03	4.13	16906	
2006-06	5.69	15332	
2006-09	4.27	15041	
2006-12	4.34	14443	
2007-03	7.02	11910	
2007-06	8.42	12335	
2007-09	14.39	13347	
2007-12	14.6	15539	
2008-03	12.25	16949	
2008-06	7.54	16597	
2008-09	5.55	17099	
2008-12	5.96	17016	
2009-03	8.51	16892	
2009-06	7.47	27789	
2009-09	6.72	25979	
2009-12	8.29	25883	
2010-03	10.91	15201	
2010-06	8.26	28182	
2010-09	11.57	22133	
2010-12	10.16	30278	
2011-03	11.81	21616	
2011-06	12.12	19620	
2011-09	10.36	18785	
2011-12	8.53	18801	
2012-03	8.45	19948	
2012-06	8.01	19496	
2012-09	6.61	19749	
2012-12	6.23	18748	
2013-03	6.72	18987	
2013-06	5.92	18481	
2013-09	6.14	17802	
2013-12	6.39	17514	
2014-03	8.08	17132	
2014-09	9.4	18480	
2014-12	7.96	17044	
2015-03	11.02	16913	
2015-09	6.82	45830	
2015-12	12.27	49315	
2016-03	7.8	55905	
2016-06	5.93	43287	
2016-09	7.54	35565	
2016-11	8.33	34647	
2017-03	9.05	46714	
2017-06	7.75	38745	
2017-09	9.44	33276	
2017-12	12.03	28250	
2018-03	15.09	27488	
2018-06	15.19	25351	
2018-09	15.89	24696	
2018-12	13.74	25506	
2019-03	16.66	20644	
2019-06	16.22	25070	
2019-09	15.5	24000	
2019-12	14.74	25486	
2020-03	13.67	38827	
2020-06	14.06	42681	
2020-09	19.48	42904	
2020-12	25.97	41318	
2021-02	41.86	59000	
2021-03	32.98	87553	
2021-06	25.97	128295	
2021-09	28.04	127870	
2021-12	21.97	150491	
2022-03	21.27	127027	
2022-06	22.67	106780	
2022-09	18.78	120211	
2022-12	16.71	114006	
2023-03	16.74	113210	
2023-06	14.65	109992	
2023-09	14.8	102740	
2023-12	13.16	101183	
2024-03	13.06	98151	
2024-06	14.05	97520	
2024-09	13.03	92624	
