month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2001-12	21.71	-92.41	
2002-01	18.42	-97.41	
2002-02	18.15	-94.91	
2002-03	19.8	-79.55	
2002-04	18.73	-88.96	
2002-05	19.27	-78.41	
2002-06	20.41	-46.43	
2002-07	21.26	-18.75	
2002-08	19.74	-38.59	
2002-09	19.31	-58.88	
2002-10	18.49	-68.65	
2002-11	17.18	-77.21	
2002-12	15.65	-90.22	
2003-01	15.82	-87.19	
2003-02	16.29	-75.83	
2003-03	15.23	-90.43	
2003-04	14.9	-90.14	
2003-05	13.47	-95.95	
2003-06	13.39	-94.77	
2003-07	12.66	-97.05	
2003-08	13	-83.51	
2003-09	13.63	-59.94	
2003-10	12.03	-84.62	
2003-11	10.4	-95.27	
2003-12	10.69	-90.45	
2004-01	11.21	-79.05	
2004-02	13.95	-36.16	
2004-03	15.69	5.98	
2004-04	16.21	34.27	
2004-05	15.6	40.51	
2004-06	14.71	41.19	
2004-07	12.33	-8.6	
2004-08	12.31	-29.51	
2004-09	12.39	-41.6	
2004-10	13.97	-8.37	
2004-11	13.53	-6.53	
2004-12	13.76	1.94	
2005-01	14.49	47.77	
2005-02	13.14	0.76	
2005-03	12.36	-35.48	
2005-04	10.73	-75.27	
2005-05	10.46	-85.03	
2005-06	10.19	-86.08	
2005-07	8.99	-93.58	
2005-08	10.01	-76.67	
2005-09	10.58	-51.58	
2005-10	9.94	-57.87	
2005-11	9.59	-74.51	
2005-12	9.47	-81.9	
2006-01	10.68	-35.65	
2006-02	12.47	9.22	
2006-03	6.7	-71.13	
2006-04	7.36	-85.98	
2006-05	8.8	-72.48	
2006-06	8.49	-73.17	
2006-07	8.85	-53.23	
2006-08	7.97	-77.1	
2006-09	8.48	-59.65	
2006-10	8.7	-29.88	
2006-11	8.08	-61.53	
2006-12	8.13	-66.79	
2007-01	9.23	-23.39	
2007-02	11.1	54.46	
2007-03	12.28	78.33	
2007-04	14.67	92.69	
2007-05	16.61	98.16	
2007-06	12.96	74.11	
2007-07	12.02	51.75	
2007-08	13.51	60.75	
2007-09	19.62	88.13	
2007-10	17.99	81.9	
2007-11	15.37	65.91	
2007-12	18.77	86.83	
2008-01	24.32	94.76	
2008-02	23.38	89.05	
2008-03	23.07	83.46	
2008-04	16.49	30.45	
