month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-12	14.36	7.14	-0.53	-95.53	0.74	-84.46	
2019-01	14.91	7.41	-0.51	-82.71	0.78	-74.96	
2019-02	18.93	9.41	-0.37	-40.83	1.21	-16.79	
2019-03	22.35	11.11	-0.25	6.33	1.55	30.44	
2019-04	25.78	12.82	-0.13	41.24	1.87	70.11	
2019-05	22.05	10.96	-0.25	36.43	1.4	74.33	
2019-06	22.65	11.26	-0.22	46.95	1.41	77.4	
2019-07	21.5	13.23	-0.25	38.12	1.76	92.28	
2019-08	23.17	15	-0.19	51.66	2.04	96.87	
2019-09	26.18	16.95	-0.08	80.22	2.34	97.59	
2019-10	29.55	19.13	0.04	91.62	2.64	98.91	
2019-11	34.17	22.12	0.21	95.92	3.04	97.28	
2019-12	35.83	23.2	0.27	95.37	3.08	95.37	
2020-01	41.26	26.71	0.47	99.33	3.5	99.33	
2020-02	46.09	29.84	0.63	98.3	3.8	98.35	
2020-03	40.91	26.49	0.45	79.06	3.09	79.14	
2020-04	42	27.2	0.48	77.42	3.04	77.42	
2020-05	46.39	30.04	0.63	89.19	3.28	89.19	
2020-06	50.17	36.2	0.75	93.53	3.91	97.5	
2020-07	55.39	46.72	0.92	96.04	4.97	98.1	
2020-08	54.47	45.95	0.87	88.39	4.56	89.58	
2020-09	55.2	46.56	0.88	88.68	4.34	88.72	
2020-10	58.77	49.57	0.99	93.69	4.39	93.69	
2020-11	54.6	46.05	0.83	74.87	3.77	76.45	
2020-12	53.1	44.79	0.77	49.57	3.44	55.01	
2021-01	56.78	47.89	0.87	71.12	3.54	73.35	
2021-02	49.74	41.96	0.63	20.48	2.84	29.17	
2021-03	39.89	33.65	0.3	-28.88	1.99	-17.39	
2021-04	35.43	29.89	0.15	-52.55	1.59	-40.39	
2021-05	36.11	30.46	0.17	-61.46	1.57	-49.9	
2021-06	41.56	35.05	0.35	-52.13	1.88	-34.99	
2021-07	42.5	35.91	0.37	-41.52	1.87	-28.9	
2021-08	39.01	32.98	0.26	-62.22	1.57	-51.62	
2021-09	34.95	29.55	0.13	-79.82	1.26	-76.12	
2021-10	37.28	31.52	0.2	-71.09	1.35	-66.69	
2021-11	41	34.66	0.31	-34.13	1.52	-29.99	
2021-12	45.32	38.32	0.44	5.16	1.72	8.11	
2022-01	47.59	40.23	0.5	38.06	1.78	41.68	
2022-02	43.4	36.69	0.36	30.19	1.48	36.33	
2022-03	35.98	30.04	0.13	-9.7	0.99	-15.84	
2022-04	28.98	24.51	-0.09	-47.79	0.6	-53.95	
2022-05	30.24	25.57	-0.05	-58.18	0.65	-63.34	
2022-06	33.5	28.32	0.05	-63.69	0.79	-64.58	
2022-07	32.43	27.48	0.02	-73.21	0.71	-71.05	
2022-08	36.78	31.2	0.16	-35.6	0.91	-31.25	
2022-09	34.13	28.96	0.07	-40.01	0.75	-35.63	
2022-10	28.48	24.16	-0.1	-74.22	0.44	-73.49	
2022-11	31.79	26.97	0	-68.67	0.58	-66.07	
2022-12	31.52	26.74	-0.01	-64.98	0.55	-61.04	
2023-01	30.24	25.65	-0.05	-77.23	0.47	-76.45	
2023-02	31.92	27.08	0.01	-53.53	0.53	-52.54	
2023-03	29.42	24.96	-0.07	-80.05	0.39	-77.25	
2023-04	29.13	24.71	-0.08	-76.13	0.36	-76.04	
2023-05	27.03	22.94	-0.15	-90.67	0.25	-90.31	
2023-06	29.28	24.9	-0.07	-70.67	0.34	-70.22	
2023-07	33.01	28.13	0.05	-18.03	0.5	-17.09	
2023-08	32.61	27.79	0.04	3.07	0.46	4.15	
2023-09	30	25.57	-0.04	-21.07	0.33	-19.38	
2023-10	31.7	27.01	0.02	3.26	0.39	6.41	
2023-11	31.85	27.14	0.02	24.63	0.38	25.93	
2023-12	31.89	27.17	0.03	24.57	0.37	26.91	
2024-01	29.93	25.5	-0.04	10.35	0.27	11.89	
2024-02	27.38	23.33	-0.12	-49.62	0.15	-47.7	
2024-03	28.87	24.6	-0.07	-49.66	0.2	-48.21	
2024-04	28.05	23.9	-0.1	-65.18	0.16	-64.6	
2024-05	31.25	26.64	0.01	-18.75	0.28	-17.19	
2024-06	35.56	30.3	0.14	25.19	0.44	26.93	
2024-07	39.63	33.93	0.27	70.85	0.59	71.97	
2024-08	36.78	31.57	0.18	78.57	0.46	79.75	
2024-09	37.61	32.29	0.2	78.34	0.47	78.66	
2024-10	43.7	37.51	0.38	95.58	0.69	95.83	
2024-11	39.83	34.18	0.25	77.59	0.52	77.89	
2024-12	40.73	34.96	0.27	79.38	0.53	79.67	
2025-01	39.46	33.87	0.22	63.57	0.46	63.69	
