month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1998-03	19.87	19.64	
1998-04	22.01	55.07	
1998-05	22.37	72.99	
1998-06	23.03	86.95	
1998-07	22.6	76.67	
1998-08	20.32	29.8	
1998-09	19.68	-25.12	
1998-10	19.85	-48.84	
1998-11	21.58	-18.49	
1998-12	20.51	-44.6	
1999-01	19.31	-73.57	
1999-02	18.04	-84.82	
1999-03	19.33	-70.92	
1999-04	18.1	-89.53	
1999-05	19.63	-67.23	
1999-06	26.5	16.33	
1999-07	34.36	77.88	
1999-08	35.12	91.19	
1999-09	26.99	64.77	
1999-10	25.74	46.15	
1999-11	25.86	36.77	
1999-12	21.28	-12.07	
2000-01	21.89	-31.02	
2000-02	22.95	-30.2	
2000-03	21.97	-45.96	
2000-04	22.42	-43.39	
2000-05	21.43	-65.13	
2000-06	21.95	-64.84	
2000-07	23.34	-18.66	
2000-08	23.26	4.74	
2000-09	21.31	-41.41	
2000-10	20.73	-66.07	
2000-11	22.96	-29.46	
2000-12	25.04	39.67	
2001-01	26.58	67.41	
2001-02	23.98	63.09	
2001-03	25.08	77.11	
2001-04	24.22	51.32	
2001-05	24.82	56.04	
2001-06	24.7	52	
2001-07	23.81	1.7	
2001-08	21.18	-48.21	
2001-09	20.19	-61.92	
2001-10	19.37	-71.73	
2001-11	20.13	-73.34	
2001-12	20.87	-59.86	
2002-01	18.97	-85.22	
2002-02	19.99	-73.04	
2002-03	20.25	-57.23	
2002-04	19.55	-77.03	
2002-05	18.39	-92.91	
2002-06	17.94	-90.88	
2002-07	19.9	-46.16	
2002-08	18.06	-79.17	
2002-09	18.07	-84.2	
2002-10	17.54	-94.34	
2002-11	17.68	-84.18	
2002-12	17.64	-86.73	
2003-01	18.03	-65.27	
2003-02	19.43	-8.99	
2003-03	19.8	15.77	
2003-04	22.23	52.96	
2003-05	23.74	72.89	
2003-06	23.63	81.08	
2003-07	16.36	34.94	
2003-08	12.27	-29	
2003-09	11.72	-63.6	
2003-10	11.8	-73.06	
2003-11	10.95	-93.08	
2003-12	11.55	-78.96	
2004-01	12.48	-55.56	
2004-02	12.43	-46.16	
2004-03	13	-27.68	
2004-04	13.56	-2.56	
2004-05	13.21	-0.28	
2004-06	11.9	-23.13	
2004-07	10.11	-58.77	
2004-08	9.58	-67.69	
2004-09	10.7	-58.48	
2004-10	12.07	-18.63	
2004-11	11.31	-28.13	
2004-12	10.21	-64.2	
2005-01	9.68	-76.61	
2005-02	10.98	-50.82	
2005-03	12.51	-2.15	
2005-04	13.64	35.89	
2005-05	13.2	47.21	
2005-06	13.5	64.84	
2005-07	13.43	72.32	
2005-08	13.32	71.12	
2005-09	13.16	47.61	
2005-10	14.23	75.78	
2005-11	14.19	87.95	
2005-12	14.07	82.14	
2006-01	15.59	96.98	
2006-02	18.06	98.66	
2006-03	17.55	95.53	
2006-04	17.1	92.5	
2006-05	19.26	96.28	
2006-06	22.36	98.29	
2006-07	22.33	89.12	
2006-08	19.75	67.27	
2006-09	20.06	59.01	
2006-10	20.08	56.51	
2006-11	20.19	46.51	
2006-12	22.41	61.56	
2007-01	28.45	92.46	
2007-02	27.75	89.23	
2007-03	25.99	77.72	
2007-04	28.26	89.24	
2007-05	33.64	98.16	
2007-06	33.37	91.58	
2007-07	30.28	71.27	
2007-08	33.2	87.03	
2007-09	34.1	89.46	
2007-10	32.81	77.88	
2007-11	27.03	14.84	
2007-12	28.19	-3.17	
2008-01	30.19	9.13	
2008-02	24.59	-41.96	
2008-03	22.35	-62.23	
2008-04	19.94	-82.27	
2008-05	19.93	-79.02	
2008-06	15.86	-90.8	
2008-07	17.43	-81.09	
2008-08	15.6	-92.6	
2008-09	12.96	-98.79	
2008-10	7.56	-99.62	
2008-11	7.62	-89.55	
2008-12	8.72	-78.49	
2009-01	8.73	-75.48	
2009-02	10.89	-50.58	
2009-03	11.96	-28.53	
2009-04	13	-5.89	
2009-05	15.04	18.65	
2009-06	15.25	32.47	
2009-07	16.03	46.31	
2009-08	16.57	54.89	
2009-09	18.64	74.19	
2009-10	21.31	86.27	
2009-11	26.67	92.35	
2009-12	26.69	85.29	
2010-01	29.35	95.36	
2010-02	29.68	90.89	
2010-03	30.1	90.45	
2010-04	34.46	97.15	
2010-05	31.38	78.29	
2010-06	29.57	55.56	
2010-07	29.9	44.4	
2010-08	33.06	79.67	
2010-09	39.29	93.98	
2010-10	39	88.39	
2010-11	41.6	95.33	
2010-12	39.32	79.23	
2011-01	35.71	47.5	
2011-02	36.92	45.12	
