month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2023-05	210.32	-66.67	
2023-06	137.14	-69.51	
2023-07	140.65	-81.04	
2023-08	101.43	-93.9	
2023-09	80.88	-98.03	
2023-10	72.55	-99.16	
2023-11	70.45	-93.1	
2023-12	65.63	-92.86	
2024-01	81.51	-64.29	
2024-02	74.69	-67.28	
2024-03	95.68	-26.4	
2024-04	89.5	-19.51	
2024-05	92.26	1.43	
2024-06	71.81	-45.39	
2024-07	86.53	-25.85	
2024-08	92.94	19.03	
2024-09	89.36	27.3	
2024-10	91.91	38.79	
2024-11	90.73	49.45	
2024-12	85.22	-3.81	
2025-01	87.49	-9.52	
2025-02	93.22	18.93	
