month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2010-08	9.67	3.35	-0.2	-71.79	-0.09	-67.09	
2010-09	9.71	3.36	-0.2	-63.54	-0.09	-59.73	
2010-10	10.7	3.71	-0.12	-39.51	0	-36.83	
2010-11	11.23	3.89	-0.08	-18.34	0.04	-14.81	
2010-12	10.07	3.49	-0.18	-37.62	-0.07	-34.39	
2011-01	9.64	3.34	-0.22	-57.54	-0.12	-55.8	
2011-02	10.17	3.52	-0.18	-34.94	-0.07	-32.2	
2011-03	10.08	3.49	-0.19	-26.44	-0.09	-22.79	
2011-04	9.75	3.38	-0.22	-59.23	-0.12	-56.91	
2011-05	9.2	3.18	-0.26	-76.83	-0.18	-73.13	
2011-06	8.44	2.96	-0.33	-81.93	-0.24	-79.34	
2011-07	8.42	2.98	-0.33	-71.64	-0.24	-69.9	
2011-08	7.32	2.59	-0.42	-90.1	-0.34	-91.11	
2011-09	6.94	2.46	-0.45	-96.22	-0.37	-96.64	
2011-10	7.13	2.52	-0.43	-86.49	-0.36	-86.5	
2011-11	7.1	2.51	-0.44	-81.66	-0.36	-81.61	
2011-12	6.24	2.2	-0.5	-97.69	-0.44	-98.05	
2012-01	6.06	2.14	-0.52	-92.22	-0.46	-92.32	
2012-02	6.42	2.27	-0.49	-77.63	-0.43	-77.14	
2012-03	6.37	2.25	-0.49	-78.12	-0.43	-77.31	
2012-04	6.12	2.16	-0.51	-87.81	-0.46	-87.76	
2012-05	6.01	2.12	-0.52	-90.65	-0.47	-90.18	
2012-06	5.48	1.97	-0.56	-95.91	-0.51	-95.45	
2012-07	4.77	1.71	-0.62	-99.59	-0.57	-99.63	
2012-08	4.54	1.63	-0.63	-96.31	-0.59	-95.92	
2012-09	4.3	1.55	-0.65	-96.25	-0.61	-96.29	
2012-10	4.4	1.58	-0.64	-84.97	-0.6	-84.77	
2012-11	4.25	1.53	-0.65	-91.48	-0.61	-91.31	
2012-12	4.42	1.59	-0.64	-75.59	-0.6	-74.83	
2013-01	4.74	1.7	-0.61	-38.66	-0.57	-38.39	
2013-02	4.81	1.73	-0.6	-18.27	-0.56	-18.69	
2013-03	4.53	1.63	-0.62	-34.27	-0.59	-34.99	
2013-04	4.31	1.55	-0.64	-60.72	-0.61	-60.42	
2013-05	4.28	1.54	-0.64	-66.36	-0.61	-66.44	
2013-06	3.88	1.39	-0.67	-79.2	-0.65	-79.83	
2013-07	3.47	1.25	-0.71	-92.7	-0.68	-92.7	
2013-08	3.68	1.32	-0.69	-83.08	-0.66	-82.63	
2013-09	4.75	1.71	-0.6	-29.61	-0.56	-27.68	
2013-10	4.45	1.6	-0.62	-12.75	-0.59	-11.21	
2013-11	4.28	1.54	-0.63	-13.35	-0.6	-11.86	
2013-12	4.84	1.74	-0.59	28.69	-0.55	29.38	
2014-01	4.28	1.54	-0.63	2.21	-0.6	3.66	
2014-02	4.32	1.55	-0.63	-1.56	-0.6	-1.12	
2014-03	4.08	1.47	-0.65	-40.14	-0.62	-39.41	
2014-04	4.12	1.48	-0.64	-43.03	-0.62	-41.62	
2014-05	4.08	1.47	-0.65	-52.68	-0.62	-52.32	
2014-06	4.03	1.45	-0.65	-66.2	-0.63	-63.88	
2014-07	4.38	1.57	-0.62	-10.99	-0.6	-10.09	
2014-08	4.93	1.77	-0.57	52.81	-0.54	51.57	
2014-09	5.5	1.98	-0.52	77.85	-0.49	77.93	
2014-10	5.43	1.95	-0.53	81	-0.5	81.35	
2014-11	6.29	2.25	-0.45	96.38	-0.42	95.62	
2014-12	8.09	2.9	-0.3	98.02	-0.25	97.98	
2015-01	8.62	3.09	-0.25	90	-0.21	89.95	
2015-02	7.57	2.71	-0.34	76.85	-0.3	76.73	
2015-03	8.65	3.1	-0.25	87.95	-0.2	88.03	
2015-04	11.01	3.94	-0.04	99.06	0.01	98.98	
2015-05	11.67	4.18	0.01	92.29	0.07	92.37	
2015-06	12.49	4.47	0.09	94.05	0.14	94.09	
2015-07	9.78	3.51	-0.15	61.1	-0.1	61.03	
2015-08	10.16	3.9	-0.11	52.68	0.01	65.43	
2015-12	10.41	3.93	-0.08	59.64	0.05	52.33	
2016-01	7.28	2.61	-0.35	10.4	-0.28	-30.13	
2016-02	6.41	2.3	-0.42	-17.02	-0.35	-53.04	
2016-03	6.71	2.41	-0.38	-27.45	-0.3	-63.94	
2016-04	6.82	2.45	-0.35	-30.58	-0.27	-66.43	
2016-05	6.21	2.23	-0.39	-62.97	-0.32	-87.42	
2016-06	6.02	2.19	-0.39	-73.35	-0.31	-87.72	
2016-07	6.21	2.27	-0.35	-72.96	-0.27	-74.96	
