month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2023-03	9.49	1.35	-0.29	7.61	-0.2	24.69	
2023-04	9.52	1.35	-0.28	23.45	-0.2	37.55	
2023-05	9.49	1.35	-0.28	26.7	-0.2	39.15	
2023-06	9.01	1.29	-0.31	-23.93	-0.23	-8.53	
2023-07	9.09	1.33	-0.3	-31.93	-0.2	1.74	
2023-08	9.82	1.44	-0.23	31.83	-0.12	60.95	
2023-09	9.29	1.36	-0.26	10.05	-0.16	52.54	
2023-10	9.47	1.38	-0.23	13.29	-0.13	63.13	
2023-11	9.71	1.42	-0.2	56.94	-0.1	82.1	
2023-12	8.83	1.29	-0.27	-6.12	-0.18	23.64	
2024-01	8.19	1.2	-0.32	-77.56	-0.23	-40.46	
2024-02	8.23	1.2	-0.31	-86.23	-0.23	-62.88	
2024-03	8.52	1.25	-0.28	-74.74	-0.19	-60.08	
2024-04	8.73	1.28	-0.26	-62.01	-0.16	-50.58	
2024-05	8.87	1.3	-0.24	-43.97	-0.15	-30.36	
2024-06	9.1	1.35	-0.21	-9.12	-0.11	9.02	
2024-07	8.3	1.25	-0.28	-59.36	-0.18	-37.42	
2024-08	8.93	1.35	-0.22	-28.04	-0.11	11.97	
2024-09	9.17	1.38	-0.2	-17.13	-0.09	30.45	
2024-10	11.73	1.77	0.03	58.88	0.18	70.83	
2024-11	11.97	1.8	0.06	73.34	0.2	84.57	
2024-12	11.43	1.72	0.02	74.51	0.15	78.37	
2025-01	10.39	1.57	-0.07	61.55	0.05	61.73	
