month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2023-03	9.49	-0.29	
2023-04	9.52	-0.28	
2023-05	9.49	-0.28	
2023-06	9.01	-0.31	
2023-07	9.09	-0.3	
2023-08	9.82	-0.23	
2023-09	9.29	-0.26	
2023-10	9.47	-0.23	
2023-11	9.71	-0.2	
2023-12	8.83	-0.27	
2024-01	8.19	-0.32	
2024-02	8.23	-0.31	
2024-03	8.52	-0.28	
2024-04	8.73	-0.26	
2024-05	8.87	-0.24	
2024-06	9.1	-0.21	
2024-07	8.3	-0.28	
2024-08	8.93	-0.22	
2024-09	9.17	-0.2	
2024-10	11.73	0.03	
2024-11	11.97	0.06	
2024-12	11.43	0.02	
2025-01	10.41	-0.07	
2025-02	10.32	-0.07	
