month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2022-08	62.99	-70.54	
2022-09	69.24	-37.37	
2022-10	62.3	-53.07	
2022-11	65.83	-23.29	
2022-12	62.18	-24.51	
2023-01	58.26	-63.23	
2023-02	80.11	5.13	
2023-03	127.39	66.11	
2023-04	220.84	89.66	
2023-05	204.31	85.63	
2023-06	221.01	92.14	
2023-07	186.46	68.54	
2023-08	158.15	43.71	
2023-09	135.13	15.89	
2023-10	118.89	-8.19	
2023-11	139.06	-4.06	
2023-12	148.28	9.27	
2024-01	125.09	-29.71	
2024-02	129.67	-37.18	
2024-03	176.12	21.26	
2024-04	155.79	23.04	
2024-05	175.58	46.7	
2024-06	196.95	63.91	
2024-07	228.72	76.16	
2024-08	245.03	87.66	
2024-09	224.63	76.6	
2024-10	397.61	98.11	
2024-11	470.5	98.72	
2024-12	602.97	98.78	
2025-01	654.87	93.15	
