month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2011-11	38.43	-0.21	
2011-12	31.97	-0.34	
2012-01	31.54	-0.35	
2012-02	35.67	-0.27	
2012-03	34.78	-0.29	
2012-04	34.16	-0.31	
2012-05	34.48	-0.31	
2012-06	35.38	-0.29	
2012-07	32.83	-0.34	
2012-08	34.62	-0.31	
2012-09	39.01	-0.23	
2012-10	39.27	-0.23	
2012-11	37.28	-0.27	
2012-12	36.52	-0.29	
2013-01	37.32	-0.28	
2013-02	36.48	-0.29	
2013-03	33.91	-0.35	
2013-04	32.09	-0.38	
2013-07	22.6	-0.57	
2013-08	22.54	-0.57	
2013-09	23.22	-0.56	
2013-10	21.74	-0.59	
2013-11	19.86	-0.62	
2013-12	18.79	-0.64	
2014-01	16.44	-0.69	
2014-02	17.31	-0.67	
2014-03	17.79	-0.66	
2014-04	16.73	-0.68	
2014-05	15.89	-0.7	
2014-06	15.46	-0.71	
2014-07	15.93	-0.7	
2014-11	18.21	-0.66	
2014-12	20.02	-0.62	
2015-01	24.64	-0.54	
2015-02	24.88	-0.53	
2015-03	25.8	-0.51	
2015-04	29.13	-0.45	
2015-05	30.26	-0.43	
2015-06	29.92	-0.44	
2015-07	18.78	-0.65	
2015-08	20.11	-0.62	
2015-09	17.15	-0.68	
2015-10	19.17	-0.64	
2015-11	19.36	-0.63	
2015-12	20.93	-0.6	
2016-01	19.22	-0.63	
2016-02	21.54	-0.58	
2016-03	27.05	-0.47	
2016-04	29.29	-0.42	
2016-05	30.72	-0.38	
2016-06	35.01	-0.28	
2016-07	45.75	-0.03	
2016-08	43.53	-0.06	
2016-09	40.36	-0.1	
2016-10	38.77	-0.11	
2016-11	40.94	-0.02	
2016-12	36.87	-0.09	
2017-01	37.29	-0.05	
2017-02	37.56	-0.03	
2017-03	36	-0.07	
2017-04	36.12	-0.06	
2017-05	29.22	-0.24	
2017-06	29.04	-0.24	
2017-07	30.57	-0.2	
2017-08	32.81	-0.14	
2017-09	32.58	-0.14	
2017-10	30.43	-0.2	
2017-11	30.53	-0.19	
2017-12	30.17	-0.19	
2018-01	32.31	-0.12	
2018-02	27.6	-0.25	
2018-03	27.62	-0.24	
2018-04	30.39	-0.16	
2018-05	27.77	-0.22	
2018-06	26.19	-0.26	
2018-07	24.03	-0.31	
2018-08	22.44	-0.35	
2018-09	23.1	-0.32	
2018-10	25.97	-0.22	
2018-11	26.23	-0.2	
2018-12	29.12	-0.11	
2019-01	30.23	-0.06	
2019-02	32.38	0.02	
2019-03	31.93	0	
2019-04	30.38	-0.04	
2019-05	30.34	-0.04	
2019-06	36.43	0.15	
2019-07	41.01	0.31	
2019-08	43.26	0.39	
2019-09	37.43	0.21	
2019-10	33.03	0.07	
2019-11	30.43	-0.01	
2019-12	31.47	0.03	
2020-01	34.89	0.15	
2020-02	34.16	0.13	
2020-03	33.24	0.1	
2020-04	36.25	0.21	
2020-05	36.85	0.23	
2020-06	36.18	0.21	
2020-07	39.55	0.33	
2020-08	36.46	0.22	
2020-09	26.93	-0.09	
2020-10	25.58	-0.14	
2020-11	24.51	-0.17	
2020-12	23.83	-0.19	
2021-01	23.22	-0.21	
2021-02	22.28	-0.24	
2021-03	21.93	-0.25	
2021-04	20.39	-0.3	
2021-05	21.21	-0.26	
2021-06	19.93	-0.3	
2021-07	18.18	-0.36	
2021-08	17.69	-0.37	
2021-09	19.61	-0.3	
2021-10	19.89	-0.29	
2021-11	20	-0.28	
2021-12	18.94	-0.31	
2022-01	19.31	-0.3	
2022-02	19.88	-0.28	
2022-03	21.06	-0.23	
2022-04	21.06	-0.23	
2022-05	18.25	-0.33	
2022-06	18.6	-0.32	
2022-07	17.92	-0.34	
2022-08	18.23	-0.33	
2022-09	17.65	-0.35	
2022-10	17.14	-0.37	
2022-11	19.25	-0.3	
2022-12	19.63	-0.28	
2023-01	19.66	-0.28	
2023-02	19.23	-0.3	
2023-03	20.62	-0.25	
2023-04	25.45	-0.08	
2023-05	24.92	-0.1	
2023-06	24.41	-0.11	
2023-07	24.93	-0.1	
2023-08	24.85	-0.1	
2023-09	25.88	-0.06	
2023-10	25	-0.09	
2023-11	22.9	-0.17	
2023-12	22.63	-0.18	
2024-01	21.53	-0.22	
2024-02	21.47	-0.22	
2024-03	25.11	-0.09	
2024-04	30.48	0.1	
2024-05	29.85	0.07	
2024-06	27.9	0	
2024-07	29.11	0.04	
2024-08	29.12	0.04	
2024-09	26.17	-0.06	
2024-10	27.72	0	
2024-11	25.22	-0.09	
2024-12	23.86	-0.13	
2025-01	24.22	-0.11	
