month	ct_avg_Tdx收盘价	人均持股
2007-03	24.77	6691	
2007-06	31.26	15298	
2007-09	56.22	13767	
2007-12	52.38	8898	
2008-03	36.51	33357	
2008-06	28.66	28583	
2008-09	17.31	28260	
2008-12	15.55	28733	
2009-03	20.72	34681	
2009-06	32.73	46292	
2009-09	33.6	36084	
2009-12	39.1	42952	
2010-03	35.73	39388	
2010-06	23.89	31331	
2010-09	24.16	28358	
2010-12	24.38	24701	
2011-03	27.57	29657	
2011-06	13.4	42064	
2011-09	12.88	41338	
2011-12	12.44	41962	
2012-03	13.62	45462	
2012-06	12.85	44529	
2012-09	12.01	44383	
2012-12	14.83	53606	
2013-03	19.27	50365	
2013-06	16.05	46876	
2013-09	11.69	66543	
2013-12	10.3	58253	
2014-03	9.12	55130	
2014-06	9.93	60692	
2014-09	10.33	59794	
2014-12	13.93	61419	
2015-03	16.04	50764	
2015-06	18.57	36537	
2015-09	14.48	51569	
2015-12	16.57	62486	
2016-03	15.26	77089	
2016-06	15.47	83173	
2016-09	15.94	87130	
2016-12	16.57	91287	
2017-03	16.36	81742	
2017-06	16.34	77722	
2017-09	17.45	83471	
2017-12	17.22	79514	
2018-03	17.54	73327	
2018-06	15.4	69676	
2018-09	15.12	75008	
2018-12	15.57	78305	
2019-03	18.33	84644	
2019-06	18.23	86208	
2019-09	17.59	79646	
2019-12	19.51	95096	
2020-03	16.58	75939	
2020-06	15.95	70919	
2020-09	16.18	66004	
2020-12	20.53	88090	
2021-03	23.88	79652	
2021-06	21.14	59031	
2021-09	18.93	57088	
2021-12	19.1	60360	
2022-03	20.77	69502	
2022-06	19.61	72825	
2022-09	17.09	63276	
2022-12	17.51	68887	
2023-03	16.8	61461	
2023-06	16.4	61701	
2023-09	16.21	67283	
2023-12	14.5	62821	
2024-03	16.38	69349	
2024-06	17.46	77885	
2024-09	16.71	85733	
