month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2015-05	2.9	0.91	
2015-06	2.97	0.93	
2015-07	2.64	0.7	
2015-08	2.39	0.53	
2015-09	2.31	0.47	
2015-10	2.41	0.53	
2015-11	2.57	0.62	
2015-12	2.65	0.67	
2016-01	2.48	0.56	
2016-02	2.31	0.45	
2016-03	2.44	0.54	
2016-04	2.53	0.59	
2016-05	2.54	0.6	
2016-06	2.55	0.6	
2016-07	2.56	0.6	
2016-08	2.64	0.64	
2016-09	2.65	0.64	
2016-10	2.68	0.63	
2016-11	2.73	0.65	
2016-12	2.75	0.65	
2017-01	2.74	0.62	
2017-02	2.79	0.63	
2017-03	2.72	0.57	
2017-04	2.62	0.5	
2017-05	2.62	0.48	
2017-06	2.77	0.55	
2017-07	3.04	0.68	
2017-08	3.02	0.65	
2017-09	3.01	0.64	
2017-10	3.06	0.65	
2017-11	2.99	0.6	
2017-12	2.97	0.58	
2018-01	3.11	0.64	
2018-02	3.16	0.65	
2018-03	3.03	0.57	
2018-04	2.81	0.45	
2018-05	2.78	0.43	
2018-06	2.71	0.38	
2018-07	2.61	0.32	
2018-08	2.72	0.37	
2018-09	2.72	0.37	
2018-10	2.79	0.39	
2018-11	2.86	0.41	
2018-12	2.8	0.37	
2019-01	2.79	0.35	
2019-02	3.02	0.46	
2019-03	3.29	0.57	
2019-04	3.49	0.65	
2019-05	3.28	0.54	
2019-06	3.33	0.55	
2019-07	3.44	0.58	
2019-08	3.39	0.55	
2019-09	3.28	0.48	
2019-10	3.5	0.56	
2019-11	3.64	0.61	
2019-12	3.64	0.6	
2020-01	3.65	0.58	
2020-02	3.31	0.42	
2020-03	3.09	0.31	
2020-04	2.99	0.26	
2020-05	3.01	0.26	
2020-06	2.98	0.24	
2020-07	3.19	0.32	
2020-08	3.12	0.28	
2020-09	3.16	0.28	
2020-10	3.42	0.38	
2020-11	3.69	0.47	
2020-12	4.01	0.58	
2021-01	4.28	0.67	
2021-02	5.03	0.93	
2021-03	4.67	0.77	
2021-04	4.34	0.63	
2021-05	4.4	0.63	
2021-06	4.15	0.53	
2021-07	4.06	0.48	
2021-08	3.71	0.34	
2021-09	3.85	0.38	
2021-10	3.91	0.39	
2021-11	3.73	0.32	
2021-12	3.88	0.36	
2022-01	4.27	0.48	
2022-02	4.56	0.57	
2022-03	4.18	0.43	
2022-04	4.34	0.47	
2022-05	4	0.34	
2022-06	4.1	0.36	
2022-07	3.95	0.3	
2022-08	3.75	0.23	
2022-09	3.66	0.18	
2022-10	3.41	0.1	
2022-11	3.48	0.12	
2022-12	3.75	0.19	
2023-01	3.86	0.22	
2023-02	3.66	0.15	
2023-03	3.6	0.12	
2023-04	3.67	0.14	
2023-05	3.65	0.13	
2023-06	3.61	0.11	
2023-07	3.63	0.11	
2023-08	3.72	0.14	
2023-09	3.73	0.14	
2023-10	3.67	0.12	
2023-11	3.44	0.05	
2023-12	3.34	0.01	
2024-01	3.46	0.05	
2024-02	3.74	0.13	
2024-03	3.77	0.13	
2024-04	3.67	0.1	
2024-05	4.04	0.2	
2024-06	4.02	0.19	
2024-07	4.1	0.21	
2024-08	4.08	0.2	
2024-09	4.09	0.19	
2024-10	4.71	0.37	
2024-11	4.46	0.29	
2024-12	4.57	0.31	
2025-01	4.81	0.37	
2025-02	4.96	0.41	
