month	ct_avg_Tdx收盘价	股东人数
2007-03	24.77	67363	
2007-06	31.26	45823	
2007-09	56.22	50919	
2007-12	52.38	78778	
2008-03	36.51	119314	
2008-06	28.66	139246	
2008-09	17.31	140834	
2008-12	15.55	138516	
2009-03	20.72	114761	
2009-06	32.73	85976	
2009-09	33.6	110297	
2009-12	39.1	92662	
2010-03	35.73	126942	
2010-06	23.89	191262	
2010-09	24.16	211317	
2010-12	24.38	242596	
2011-03	27.57	202060	
2011-06	13.4	256427	
2011-09	12.88	260929	
2011-12	12.44	257051	
2012-03	13.62	237262	
2012-06	12.85	242233	
2012-09	12.01	243032	
2012-12	14.83	201217	
2013-03	19.27	214165	
2013-06	16.05	230103	
2013-09	11.69	243146	
2013-12	10.3	277748	
2014-03	9.12	293480	
2014-06	9.93	266586	
2014-09	10.33	270589	
2014-12	13.93	263429	
2015-03	16.04	318725	
2015-06	18.57	442825	
2015-09	14.48	313749	
2015-12	16.57	258931	
2016-03	15.26	247147	
2016-06	15.47	229070	
2016-09	15.94	218666	
2016-12	16.57	208708	
2017-03	16.36	233080	
2017-06	16.34	245133	
2017-09	17.45	228251	
2017-12	17.22	239610	
2018-03	17.54	259828	
2018-06	15.4	273441	
2018-09	15.12	254005	
2018-12	15.57	243308	
2019-03	18.33	225088	
2019-06	18.23	221003	
2019-09	17.59	239213	
2019-12	19.51	200349	
2020-03	16.58	250889	
2020-06	15.95	276585	
2020-09	16.18	297184	
2020-12	20.53	222673	
2021-03	23.88	246263	
2021-06	21.14	332285	
2021-09	18.93	343598	
2021-12	19.1	324972	
2022-03	20.77	282227	
2022-06	19.61	285262	
2022-09	17.09	328310	
2022-12	17.51	301572	
2023-03	16.8	338007	
2023-06	16.4	336691	
2023-09	16.21	308759	
2023-12	14.5	330688	
2024-03	16.38	299560	
2024-06	17.46	266732	
2024-09	16.71	242314	
