month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2015-07	0.36	-0.42	
2015-08	0.35	-0.43	
2015-09	0.28	-0.53	
2015-10	0.29	-0.51	
2015-11	0.29	-0.5	
2015-12	0.28	-0.51	
2016-01	0.24	-0.56	
2016-02	0.23	-0.56	
2016-03	0.25	-0.5	
2016-04	0.25	-0.48	
2016-05	0.22	-0.52	
2016-06	0.21	-0.53	
2016-07	0.22	-0.49	
2016-08	0.22	-0.48	
2016-09	0.21	-0.49	
2016-10	0.21	-0.49	
2016-11	0.24	-0.4	
2016-12	0.25	-0.38	
2017-01	0.25	-0.38	
2017-02	0.28	-0.3	
2017-03	0.27	-0.33	
2017-04	0.27	-0.31	
2017-05	0.24	-0.38	
2017-06	0.24	-0.38	
2017-07	0.28	-0.28	
2017-08	0.39	0	
2017-09	0.44	0.16	
2017-10	0.44	0.16	
2017-11	0.44	0.16	
2017-12	0.44	0.19	
2018-01	0.44	0.19	
2018-02	0.42	0.14	
2018-03	0.28	-0.22	
2018-04	0.26	-0.26	
2018-05	0.25	-0.29	
2018-06	0.22	-0.35	
2018-07	0.2	-0.41	
2018-08	0.21	-0.38	
2018-09	0.22	-0.33	
2018-10	0.2	-0.39	
2018-11	0.21	-0.36	
2018-12	0.2	-0.38	
2019-01	0.2	-0.38	
2019-02	0.21	-0.32	
2019-03	0.24	-0.23	
2019-04	0.24	-0.23	
2019-05	0.22	-0.27	
2019-06	0.21	-0.3	
2019-07	0.21	-0.28	
2019-08	0.2	-0.31	
2019-09	0.2	-0.31	
2019-10	0.19	-0.32	
2019-11	0.18	-0.36	
2019-12	0.18	-0.36	
2020-01	0.19	-0.3	
2020-02	0.17	-0.37	
2020-03	0.17	-0.37	
2020-04	0.16	-0.38	
2020-05	0.15	-0.42	
2020-06	0.15	-0.42	
2020-07	0.18	-0.31	
2020-08	0.18	-0.31	
2020-09	0.17	-0.32	
2020-10	0.16	-0.36	
2020-11	0.19	-0.24	
2020-12	0.21	-0.16	
2021-01	0.2	-0.2	
2021-02	0.21	-0.16	
2021-03	0.23	-0.08	
2021-04	0.23	-0.08	
2021-05	0.29	0.16	
2021-06	0.28	0.12	
2021-07	0.31	0.24	
2021-08	0.34	0.36	
2021-09	0.48	0.92	
2021-10	0.38	0.52	
2021-11	0.3	0.2	
2021-12	0.34	0.31	
2022-01	0.32	0.23	
2022-02	0.34	0.31	
2022-03	0.34	0.31	
2022-04	0.29	0.12	
2022-05	0.26	0	
2022-06	0.27	0.04	
2022-07	0.25	-0.04	
2022-08	0.25	-0.04	
2022-09	0.25	-0.04	
2022-10	0.23	-0.12	
2022-11	0.24	-0.08	
2022-12	0.26	0	
2023-01	0.27	0	
2023-02	0.3	0.11	
2023-03	0.31	0.15	
2023-04	0.34	0.26	
2023-05	0.32	0.19	
2023-06	0.3	0.11	
2023-07	0.33	0.22	
2023-08	0.34	0.26	
2023-09	0.36	0.33	
2023-10	0.34	0.31	
2023-11	0.32	0.23	
2023-12	0.29	0.12	
2024-01	0.31	0.19	
2024-02	0.33	0.27	
2024-03	0.37	0.42	
2024-04	0.41	0.52	
2024-05	0.44	0.63	
2024-06	0.43	0.59	
2024-07	0.41	0.52	
2024-08	0.37	0.37	
2024-09	0.39	0.44	
2024-10	0.48	0.71	
2024-11	0.45	0.61	
2024-12	0.42	0.5	
2025-01	0.43	0.54	
2025-02	0.45	0.55	
