month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-10	0.72	-45.83	
2012-11	0.69	-45.37	
2012-12	0.76	-20.58	
2013-01	0.83	31.88	
2013-02	0.89	52.5	
2013-03	0.83	43.07	
2013-04	0.79	26.54	
2013-05	0.82	40.46	
2013-06	0.71	6.67	
2013-07	0.64	-39.64	
2013-08	0.67	-47.36	
2013-09	0.7	-41.21	
2013-10	0.66	-57.49	
2013-11	0.65	-66.92	
2013-12	0.67	-59.74	
2014-01	0.64	-82.48	
2014-02	0.62	-87.67	
2014-03	0.58	-91.28	
2014-04	0.63	-63.48	
2014-05	0.6	-77.32	
2014-06	0.58	-88.66	
2014-07	0.65	-44.29	
2014-08	0.75	26.02	
2014-09	0.84	62.2	
2014-10	0.88	76.79	
2014-11	1.23	91.7	
2014-12	2.03	97.75	
2015-01	1.92	86.61	
2015-02	1.89	82.92	
2015-03	2.05	91.44	
2015-04	2.47	97.75	
2015-05	2.4	87.63	
2015-06	2.27	77.34	
2015-07	1.66	26.55	
2015-08	1.39	-6.76	
2015-09	1.15	-39.02	
2015-10	1.27	-36.66	
2015-11	1.65	-17.52	
2015-12	1.64	-14.44	
2016-01	1.29	-45.54	
2016-02	1.21	-62.44	
2016-03	1.25	-64.17	
2016-04	1.3	-63.53	
2016-05	1.18	-83.12	
2016-06	1.15	-84.69	
2016-07	1.19	-72.24	
2016-08	1.2	-64.95	
2016-09	1.18	-67.46	
2016-10	1.19	-66.35	
2016-11	1.3	-9.29	
2016-12	1.21	-17.37	
2017-01	1.18	-43.65	
2017-02	1.22	-16.91	
2017-03	1.19	-36.1	
2017-04	1.17	-61.76	
2017-05	1.14	-76.74	
2017-06	1.13	-72.73	
2017-07	1.19	-43.28	
2017-08	1.24	6.4	
2017-09	1.33	43.37	
2017-10	1.28	48.21	
2017-11	1.23	27.64	
2017-12	1.16	-6.97	
2018-01	1.19	-23.86	
2018-02	1.1	-45.89	
2018-03	1.05	-64.89	
2018-04	1.02	-74.85	
2018-05	0.99	-83.28	
2018-06	0.87	-95.54	
2018-07	0.8	-95.62	
2018-08	0.72	-96.04	
2018-09	0.71	-93.37	
2018-10	0.71	-89.88	
2018-11	0.82	-54.83	
2018-12	0.79	-50.71	
2019-01	0.81	-36.61	
2019-02	0.98	3.1	
2019-03	1.14	39.8	
2019-04	1.16	53.87	
2019-05	0.99	36.7	
2019-06	1.03	47.89	
2019-07	1.06	63.47	
2019-08	0.99	25.65	
2019-09	1.06	46.79	
2019-10	1.02	28.52	
2019-11	1.02	16.41	
2019-12	1.07	30.6	
2020-01	1.14	81.53	
2020-02	1.1	65.45	
2020-03	1.09	59.5	
2020-04	0.99	2	
2020-05	0.95	-31.7	
2020-06	0.96	-51.16	
2020-07	1.35	46.47	
2020-08	1.35	83.72	
2020-09	1.36	85.83	
2020-10	1.37	88.9	
2020-11	1.43	91.16	
2020-12	1.39	76.47	
2021-01	1.43	84.87	
2021-02	1.41	70.12	
2021-03	1.4	64.94	
2021-04	1.44	74.57	
2021-05	1.47	66.52	
2021-06	1.6	91.96	
2021-07	1.5	78.17	
2021-08	1.67	91.88	
2021-09	1.78	93.21	
2021-10	1.58	66.3	
2021-11	1.44	21.91	
2021-12	1.63	50	
2022-01	1.54	34.78	
2022-02	1.43	-16.07	
2022-03	1.3	-49.5	
2022-04	1.18	-64.05	
2022-05	1.03	-82.24	
2022-06	1.16	-74.19	
2022-07	1.11	-83.42	
2022-08	1.06	-91.34	
2022-09	1.03	-89.92	
2022-10	0.96	-93.14	
2022-11	1.02	-77.92	
2022-12	1.04	-64.04	
2023-01	1.15	-32.98	
2023-02	1.17	-0.98	
2023-03	1.11	-0.31	
2023-04	1.18	29.13	
2023-05	1.16	35.09	
2023-06	1.1	4.69	
2023-07	1.15	21.85	
2023-08	1.25	61.53	
2023-09	1.18	48.53	
2023-10	1.17	40.28	
2023-11	1.15	14.81	
2023-12	1.08	-31.46	
2024-01	1.02	-64	
2024-02	1.02	-68.75	
2024-03	1.04	-65.9	
2024-04	1	-82.77	
2024-05	1.01	-77.63	
2024-06	0.96	-93.05	
2024-07	0.93	-90.45	
2024-08	0.96	-79.1	
2024-09	1	-66.49	
2024-10	1.21	13.04	
2024-11	1.23	43.07	
2024-12	1.2	54.79	
2025-01	1.11	44.64	
