month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2012-09	4.28	-84.71	
2012-10	4.18	-87.45	
2012-11	4.06	-93.14	
2012-12	4.21	-72.87	
2013-01	4.45	-30.89	
2013-02	4.83	-1.55	
2013-03	5.22	25.13	
2013-04	4.73	20.68	
2013-05	3.95	-30.4	
2013-06	3.54	-51.68	
2013-07	3.57	-57.96	
2013-08	3.93	-53.81	
2013-09	4.03	-38.3	
2013-10	4.1	-23.02	
2013-11	3.78	-60.21	
2013-12	3.81	-62.09	
2014-01	3.4	-83.84	
2014-02	3.59	-75.45	
2014-03	3.57	-75.13	
2014-04	3.59	-69.47	
2014-05	3.69	-40.36	
2014-06	3.6	-41.96	
2014-07	3.23	-86.22	
2014-08	3.36	-79.76	
2014-09	3.87	-28.87	
2014-10	4.79	40.78	
2014-11	5.09	72.32	
2014-12	5.4	82.73	
2015-01	4.79	69.11	
2015-02	4.77	63.99	
2015-03	5.8	89.65	
2015-04	6.66	95.7	
2015-05	8.31	97.99	
2015-06	11.16	94.9	
2015-07	6.66	61.41	
2015-08	6.64	46	
2015-09	4.65	-6.07	
2015-10	5.22	-9.77	
2015-11	6.21	-2.51	
2015-12	6.59	13.74	
2016-01	4.78	-33.48	
2016-02	4.22	-53.04	
2016-03	4.38	-66.03	
2016-04	4.69	-65.13	
2016-05	5.38	-42.73	
2016-06	5.48	-15.09	
2016-07	5.64	9.14	
2016-08	5.39	-2.02	
2016-09	5.3	-5.31	
2016-10	5.24	-24.78	
2016-11	5.22	-27.8	
2016-12	4.89	-58.89	
2017-01	4.77	-67.21	
2017-02	4.86	-58.28	
2017-03	4.87	-58.11	
2017-04	4.97	-39.53	
2017-05	4.44	-85.22	
2017-06	4.47	-86.32	
2017-07	4.46	-85.42	
2017-08	4.51	-75.31	
2017-09	4.76	-34.1	
2017-10	5.16	8.51	
2017-11	5.58	40.3	
2017-12	5.57	59.31	
2018-01	4.94	29.59	
2018-02	4.34	-13.16	
2018-03	4.56	-22.52	
2018-04	4.29	-46.97	
2018-05	4.39	-50.12	
2018-06	3.95	-71.03	
2018-07	4.24	-58.36	
2018-08	5.2	-15.29	
2018-09	6.56	41.82	
2018-10	6.74	62.15	
2018-11	7.63	79.22	
2018-12	7.14	77.19	
2019-01	7.89	89.45	
2019-02	9.97	99.28	
2019-03	11.14	95.79	
2019-04	12.21	97.11	
2019-05	9.72	69.15	
2019-06	10.76	70.91	
2019-07	14.72	93.59	
2019-08	18.81	99.11	
2019-09	26.56	98.12	
2019-10	24.68	86.01	
2019-11	22.1	73.51	
2019-12	23.06	76.46	
2020-01	23.92	80.53	
2020-02	24.15	65.94	
2020-03	26.55	85.55	
2020-04	25.43	79.76	
2020-05	25.48	76.44	
2020-06	24.25	39.11	
2020-07	25.27	54.62	
2020-08	22.83	4.72	
2020-09	19.66	-37.7	
2020-10	18.94	-47.82	
2020-11	19.52	-49.57	
2020-12	19.08	-62.73	
2021-01	19.02	-70.22	
2021-02	17.09	-89.76	
2021-03	17.17	-86.84	
2021-04	15.99	-95.19	
2021-05	14.7	-94.69	
2021-06	15.2	-86.69	
2021-07	14	-87.95	
2021-08	12.68	-96.63	
2021-09	11.85	-95.36	
2021-10	10.65	-99.11	
2021-11	13.33	-68.06	
2021-12	15.59	-20.81	
2022-01	16.99	10.62	
2022-02	17.1	23.33	
2022-03	14.86	8.81	
2022-04	12.05	-34.07	
2022-05	14.39	-20.68	
2022-06	15.93	17.52	
2022-07	12.98	-18.15	
2022-08	12.89	-49.84	
2022-09	11.19	-70.41	
2022-10	10.52	-71.65	
2022-11	12.56	-57.14	
2022-12	12.18	-62.3	
2023-01	12.52	-47.21	
2023-02	15.17	1.74	
2023-03	17.7	40.57	
2023-04	23.58	68.23	
2023-05	19.64	71.03	
2023-06	21.2	84.38	
2023-07	23.09	91.67	
2023-08	21.48	73.1	
2023-09	20.47	47.77	
2023-10	20.62	48.48	
2023-11	20.78	35.43	
2023-12	21.61	45.49	
2024-01	21.16	41.88	
2024-02	24.25	65.11	
2024-03	30.41	95.11	
2024-04	30.67	89.6	
2024-05	31.97	94.02	
2024-06	35.49	97.6	
2024-07	36.83	92.12	
2024-08	32.52	65.34	
2024-09	33.25	56.95	
2024-10	42.15	90.97	
2024-11	39.16	82.44	
2024-12	38.64	78.33	
2025-01	41.48	91.62	
2025-02	38.67	81.07	
