month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2008-10	1.03	-0.31	
2008-11	0.98	-0.35	
2008-12	1.01	-0.33	
2009-01	0.96	-0.36	
2009-02	1.11	-0.26	
2009-03	1.18	-0.21	
2009-04	1.54	0.02	
2009-05	1.56	0.03	
2009-06	1.55	0.02	
2009-07	1.64	0.08	
2009-08	1.61	0.05	
2009-09	1.5	-0.02	
2009-10	1.47	-0.04	
2009-11	1.56	0.02	
2009-12	1.57	0.02	
2010-01	1.59	0.03	
2010-02	1.51	-0.03	
2010-03	1.54	-0.01	
2010-04	1.48	-0.05	
2010-05	1.27	-0.19	
2010-06	1.16	-0.26	
2010-07	1.11	-0.29	
2010-08	1.19	-0.24	
2010-09	1.23	-0.22	
2010-10	1.28	-0.19	
2010-11	1.2	-0.24	
2010-12	1.11	-0.3	
2011-01	1.16	-0.27	
2011-02	1.26	-0.21	
2011-03	1.2	-0.25	
2011-04	1.19	-0.26	
2011-05	1.15	-0.28	
2011-06	1.1	-0.31	
2011-07	1.12	-0.3	
2011-08	1.03	-0.36	
2011-09	0.94	-0.41	
2011-10	0.89	-0.44	
2011-11	0.9	-0.43	
2011-12	0.81	-0.49	
2012-01	0.8	-0.49	
2012-02	0.86	-0.46	
2012-03	0.87	-0.45	
2012-04	0.87	-0.45	
2012-05	0.84	-0.46	
2012-06	0.79	-0.49	
2012-07	0.77	-0.5	
2012-08	0.77	-0.5	
2012-09	0.75	-0.51	
2012-10	0.75	-0.51	
2012-11	0.75	-0.51	
2012-12	0.77	-0.49	
2013-01	0.83	-0.45	
2013-02	0.88	-0.41	
2013-03	0.83	-0.44	
2013-04	0.81	-0.45	
2013-05	0.84	-0.43	
2013-06	0.81	-0.45	
2013-07	0.79	-0.46	
2013-08	0.9	-0.38	
2013-09	1.94	0.34	
2013-10	1.7	0.17	
2013-11	1.53	0.06	
2013-12	1.67	0.15	
2014-01	1.59	0.1	
2014-02	1.61	0.11	
2014-03	1.46	0.01	
2014-04	1.48	0.02	
2014-05	1.47	0.01	
2014-06	1.44	-0.01	
2014-07	1.44	-0.01	
2014-08	1.52	0.05	
2014-09	1.71	0.19	
2014-10	1.74	0.21	
2014-11	1.81	0.27	
2014-12	2.08	0.45	
2015-01	2.11	0.48	
2015-02	2.12	0.48	
2015-03	2.34	0.62	
2015-04	2.98	1.06	
2015-05	3.17	1.17	
2015-06	3.16	1.15	
2015-07	2.58	0.74	
2015-08	2.49	0.69	
2015-09	2.45	0.67	
2015-10	2.45	0.67	
2015-11	2.45	0.67	
2015-12	2.25	0.53	
2016-01	1.79	0.23	
2016-02	1.6	0.1	
2016-03	1.7	0.18	
2016-04	1.72	0.19	
2016-05	1.69	0.18	
2016-06	1.7	0.19	
2016-07	1.79	0.26	
2016-08	1.81	0.27	
2016-09	1.8	0.27	
2016-10	1.79	0.25	
2016-11	1.81	0.27	
2016-12	1.77	0.23	
2017-01	1.82	0.26	
2017-02	1.97	0.36	
2017-03	1.99	0.36	
2017-04	2.08	0.41	
2017-05	2.08	0.4	
2017-06	2.14	0.43	
2017-07	2.3	0.52	
2017-08	2.29	0.51	
2017-09	2.32	0.53	
2017-10	2.59	0.69	
2017-11	2.73	0.77	
2017-12	2.5	0.61	
2018-01	2.52	0.62	
2018-02	2.57	0.64	
2018-03	2.58	0.63	
2018-04	2.5	0.57	
2018-05	2.37	0.48	
2018-06	2.22	0.38	
2018-07	2.18	0.35	
2018-08	2.09	0.29	
2018-09	1.9	0.17	
2018-10	1.88	0.15	
2018-11	2.02	0.23	
2018-12	1.94	0.18	
2019-01	1.92	0.16	
2019-02	2.06	0.23	
2019-03	2.5	0.49	
2019-04	3	0.76	
2019-05	2.68	0.57	
2019-06	2.45	0.42	
2019-07	2.52	0.45	
2019-08	2.26	0.29	
2019-09	2.21	0.26	
2019-10	2.15	0.21	
2019-11	2.1	0.18	
2019-12	2.11	0.18	
2020-01	2.08	0.16	
2020-02	1.75	-0.03	
2020-03	1.69	-0.07	
2020-04	1.6	-0.13	
2020-05	1.51	-0.17	
2020-06	1.55	-0.16	
2020-07	1.69	-0.09	
2020-08	1.72	-0.08	
2020-09	1.65	-0.12	
2020-10	1.63	-0.13	
2020-11	1.73	-0.08	
2020-12	1.73	-0.08	
2021-01	1.78	-0.06	
2021-02	1.74	-0.09	
2021-03	1.83	-0.05	
2021-04	1.77	-0.08	
2021-05	1.82	-0.06	
2021-06	1.8	-0.08	
2021-07	2	0.02	
2021-08	2.02	0.02	
2021-09	2.39	0.2	
2021-10	2.28	0.13	
2021-11	1.86	-0.08	
2021-12	2.16	0.06	
2022-01	2.3	0.13	
2022-02	2.3	0.13	
2022-03	2.18	0.06	
2022-04	2.37	0.16	
2022-05	2.42	0.17	
2022-06	2.36	0.14	
2022-07	2.21	0.06	
2022-08	2.14	0.03	
2022-09	2.22	0.06	
2022-10	2.19	0.04	
2022-11	2.16	0.02	
2022-12	2.19	0.04	
2023-01	2.15	0.01	
2023-02	2.15	0.01	
2023-03	2.23	0.05	
2023-04	2.27	0.07	
2023-05	2.24	0.05	
2023-06	2.14	0	
2023-07	2.14	0	
2023-08	2.16	0.02	
2023-09	2.16	0.02	
2023-10	2.08	-0.01	
2023-11	2.07	-0.01	
2023-12	2.1	0	
2024-01	2.2	0.05	
2024-02	2.28	0.1	
2024-03	2.22	0.07	
2024-04	2.35	0.13	
2024-05	2.42	0.16	
2024-06	2.44	0.16	
2024-07	2.6	0.23	
2024-08	2.65	0.25	
2024-09	2.56	0.21	
2024-10	2.68	0.26	
2024-11	2.55	0.19	
2024-12	2.57	0.2	
2025-01	2.51	0.16	
2025-02	2.49	0.15	
