month	ct_avg_Tdx收盘价	股东人数
2000-12	22.28	73149	
2001-12	18.65	80447	
2002-06	18.25	69315	
2002-09	18.15	69279	
2002-12	16.65	68821	
2003-03	18.98	69928	
2003-06	12.34	87860	
2003-09	12.45	83193	
2003-12	13.81	78286	
2004-03	14.62	90294	
2004-06	12.79	85180	
2004-09	14.14	65054	
2004-12	15.15	47722	
2005-03	16.46	41603	
2005-06	14.97	36177	
2005-09	12.1	39749	
2005-12	10.81	43239	
2006-03	11.37	67043	
2006-06	16.93	63767	
2006-12	6.52	313048	
2007-03	8.46	478861	
2007-06	8.96	530815	
2007-09	9.98	536043	
2007-12	8.63	517811	
2008-03	7.48	523673	
2008-06	5.25	496928	
2008-09	4.41	523673	
2008-12	3.72	467846	
2009-03	4.35	502853	
2009-06	5.69	479239	
2009-09	5.46	458846	
2009-12	5.7	442489	
2010-03	5.61	440503	
2010-06	4.21	426938	
2010-09	4.37	413196	
2010-12	3.93	405162	
2011-03	4.24	394419	
2011-06	3.89	387928	
2011-09	3.25	381375	
2011-12	2.78	379082	
2012-03	2.98	371291	
2012-06	2.71	369371	
2012-09	2.46	364944	
2012-12	2.54	362708	
2013-03	2.73	355640	
2013-06	2.66	347719	
2013-09	6.07	419944	
2013-12	5.21	387680	
2014-03	4.58	383128	
2014-06	4.49	363990	
2014-09	4.86	338621	
2014-12	6.33	329248	
2015-03	7.13	330283	
2015-06	9.46	431455	
2015-09	7.34	333163	
2015-12	6.75	313139	
2016-03	5.1	314844	
2016-06	5.09	290191	
2016-09	5.23	282110	
2016-12	5.16	273125	
2017-02	5.73	280194	
2017-03	5.78	281103	
2017-06	6.23	250036	
2017-09	6.59	233658	
2017-12	7.11	261727	
2018-03	7.33	254285	
2018-06	6.18	241830	
2018-09	5.25	235643	
2018-12	5.37	230181	
2019-03	6.91	213121	
2019-06	6.76	208355	
2019-09	5.98	227537	
2019-12	5.7	221231	
2020-03	4.57	230044	
2020-06	4.2	230787	
2020-09	4.33	225086	
2020-12	4.53	222230	
2021-03	4.81	213880	
2021-06	4.72	214502	
2021-09	6.09	183577	
2021-12	5.51	187212	
2022-03	5.55	179339	
2022-06	6.02	180181	
2022-09	5.47	175176	
2022-12	5.39	171459	
2023-03	5.5	168285	
2023-06	5.28	167874	
2023-09	5.17	163495	
2023-12	5.04	162580	
2024-03	5.31	154190	
2024-06	5.68	147094	
2024-09	5.95	142647	
