month	ct_avg_Tdx收盘价	人均持股
2009-12	19.82	5418	
2010-03	18.36	5159	
2010-06	18.9	8172	
2010-09	25.09	9791	
2010-12	32.93	9417	
2011-03	28.73	5890	
2011-06	23.15	6610	
2011-09	26.89	9788	
2011-12	27.03	11938	
2012-03	27.2	11977	
2012-06	27.92	12460	
2012-09	28.2	11520	
2012-12	26.21	50665	
2013-03	31.04	56800	
2013-06	29.88	51680	
2013-09	39.05	55159	
2013-12	34.38	52644	
2014-03	35.23	52157	
2014-06	31.75	52635	
2014-09	38.61	61271	
2014-12	42.46	71498	
2015-03	50.4	83625	
2015-06	67.42	53028	
2015-09	53.3	55645	
2015-12	56.64	62902	
2016-03	43.77	46337	
2016-06	44.21	52996	
2016-09	46.75	56904	
2016-12	42.95	44208	
2017-03	52.57	56300	
2017-06	43.42	76601	
2017-09	33.07	69261	
2017-12	42.68	70522	
2018-03	55.69	62914	
2018-06	66.23	63024	
2018-09	63.14	56933	
2018-12	59.38	61517	
2019-03	62.99	65900	
2019-06	80.92	61187	
2019-09	93.33	51497	
2019-12	86.92	48365	
2020-03	76.75	30708	
2020-06	118.36	45769	
2020-09	214.88	34440	
2020-12	225.75	36254	
2021-03	305.8	19637	
2021-06	304.92	14072	
2021-09	245.42	13659	
2021-12	217.11	12003	
2022-03	180.57	11193	
2022-06	193.98	12361	
2022-09	190.02	12669	
