month	ct_avg_Tdx收盘价	股东人数
2009-12	19.82	32482	
2010-03	18.36	42645	
2010-06	18.9	26920	
2010-09	25.09	22469	
2010-12	32.93	23362	
2011-03	28.73	37350	
2011-06	23.15	33282	
2011-09	26.89	22477	
2011-12	27.03	18428	
2012-03	27.2	18369	
2012-06	27.92	17657	
2012-09	28.2	19098	
2012-12	26.21	17369	
2013-03	31.04	15493	
2013-06	29.88	17028	
2013-09	39.05	15954	
2013-12	34.38	16716	
2014-03	35.23	16872	
2014-06	31.75	16719	
2014-09	38.61	15933	
2014-12	42.46	13654	
2015-03	50.4	11674	
2015-06	67.42	18410	
2015-09	53.3	17544	
2015-12	56.64	15520	
2016-03	43.77	21068	
2016-06	44.21	18421	
2016-09	46.75	17156	
2016-12	42.95	22083	
2017-03	52.57	17340	
2017-06	43.42	25489	
2017-09	33.07	28190	
2017-12	42.68	27686	
2018-03	55.69	31034	
2018-06	66.23	30980	
2018-09	63.14	34294	
2018-12	59.38	31739	
2019-03	62.99	29628	
2019-06	80.92	31910	
2019-09	93.33	37914	
2019-12	86.92	40370	
2020-03	76.75	63581	
2020-06	118.36	42659	
2020-09	214.88	56692	
2020-12	225.75	53856	
2021-03	305.8	99429	
2021-06	304.92	138750	
2021-09	245.42	142947	
2021-12	217.11	162669	
2022-03	180.57	174441	
2022-06	193.98	157952	
2022-09	190.02	154113	
