month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-03	55.69	0.56	
2018-04	53.58	0.49	
2018-05	61.44	0.69	
2018-06	66.23	0.8	
2018-07	68.73	0.84	
2018-08	62.57	0.66	
2018-09	63.14	0.65	
2018-10	57.32	0.48	
2018-11	55.3	0.42	
2018-12	59.38	0.51	
2019-01	58.37	0.47	
2019-02	61.13	0.52	
2019-03	62.99	0.56	
2019-04	74.99	0.83	
2019-05	76.32	0.84	
2019-06	80.92	0.93	
2019-07	87.38	1.05	
2019-08	90.55	1.1	
2019-09	93.33	1.13	
2019-10	93.43	1.1	
2019-11	87.08	0.93	
2019-12	86.92	0.9	
2020-01	89.27	0.93	
2020-02	80.34	0.71	
2020-03	76.75	0.62	
2020-04	80.69	0.68	
2020-05	90.89	0.87	
2020-06	118.36	1.39	
2020-07	198.04	2.87	
2020-08	211.08	2.98	
2020-09	214.88	2.91	
2020-10	199.95	2.53	
2020-11	190.86	2.27	
2020-12	225.75	2.75	
2021-01	290.38	3.62	
2021-02	341.65	4.18	
2021-03	305.8	3.45	
2021-04	301.71	3.22	
2021-05	317.72	3.27	
2021-06	304.92	2.95	
2021-07	275.62	2.46	
2021-08	246.95	2.02	
2021-09	245.42	1.92	
2021-10	265.42	2.07	
2021-11	224.29	1.54	
2021-12	217.11	1.41	
2022-01	203.68	1.22	
2022-02	215.84	1.3	
2022-03	180.57	0.9	
2022-04	175.07	0.82	
2022-05	169.88	0.74	
2022-06	193.98	0.95	
2022-07	212.89	1.1	
2022-08	195.27	0.9	
2022-09	190.02	0.82	
2022-10	177.42	0.68	
2022-11	187.93	0.75	
2022-12	214.92	0.97	
2023-01	225.29	1.03	
2023-02	204.31	0.81	
2023-03	186.75	0.63	
2023-04	173.33	0.5	
2023-05	138.4	0.19	
2023-06	120.06	0.02	
2023-07	116.25	-0.02	
2023-08	117.32	-0.01	
2023-09	109.2	-0.08	
2023-10	94.94	-0.21	
2023-11	93.78	-0.22	
2023-12	81.04	-0.33	
2024-01	81.5	-0.32	
2024-02	84.09	-0.3	
2024-03	85.85	-0.29	
2024-04	77.4	-0.36	
2024-05	74.44	-0.39	
2024-06	68.29	-0.44	
2024-07	66.31	-0.46	
2024-08	63.36	-0.48	
2024-09	58.51	-0.52	
2024-10	70.33	-0.43	
2024-11	71.08	-0.42	
2024-12	70.23	-0.43	
2025-01	61.53	-0.5	
2025-02	61.17	-0.5	
