month	ct_avg_Tdx收盘价	股东人数
1997-12	29.4	11221	
1998-06	33.36	10236	
1998-12	22.91	14875	
1999-06	19.06	19835	
1999-12	21.65	11690	
2000-06	46.66	9270	
2000-12	34.77	13851	
2001-12	15.42	34359	
2002-06	15.35	29919	
2002-09	11.24	31989	
2002-12	7.17	37935	
2003-03	6.99	43239	
2003-06	10.17	46546	
2003-09	9.86	39538	
2003-12	10.98	36305	
2004-03	13.07	45645	
2004-06	7.47	58060	
2004-09	7.45	54834	
2004-12	6.51	58448	
2005-03	5.68	55776	
2005-06	6.17	47390	
2005-09	6.72	46900	
2005-12	5.98	45163	
2006-03	5.73	53140	
2006-06	7.97	63943	
2006-09	5.14	82807	
2006-12	6.14	87714	
2007-03	10.2	85172	
2007-06	14.92	192334	
2007-09	17.26	186754	
2007-12	16.8	229660	
2008-03	12.65	457829	
2008-06	6.98	474015	
2008-09	5.5	415345	
2008-12	6	373236	
2009-03	6.26	355857	
2009-06	6.74	339492	
2009-09	6.85	314343	
2009-12	7.18	378188	
2010-03	7.39	342191	
2010-06	3.34	463292	
2010-09	3.28	476030	
2010-12	3.21	608008	
2011-03	3.04	609789	
2011-06	2.98	631663	
2011-09	2.4	646985	
2011-12	2.62	589233	
2012-03	2.64	572280	
2012-06	2.66	530683	
2012-09	2.45	515242	
2012-12	2.42	508071	
2013-03	2.93	458820	
2013-06	2.43	469371	
2013-09	2.37	468347	
2013-12	2.45	458101	
2014-03	2.32	458675	
2014-06	2.21	450621	
2014-09	2.47	419918	
2014-12	3.86	598417	
2015-03	4.08	748054	
2015-06	7.1	1256761	
2015-09	4.3	1048872	
2015-12	4.01	922791	
2016-03	3.09	907058	
2016-06	2.92	884985	
2016-09	3.01	831855	
2016-12	3.19	822275	
2017-03	3.25	803638	
2017-06	3.54	755249.5	
2017-09	3.46	807064	
2017-12	3.23	763708	
2018-03	3.06	744171	
2018-06	2.71	729172	
2018-09	2.53	719627	
2018-12	2.51	703160	
2019-03	2.73	695370	
2019-06	2.54	674613	
2019-09	2.46	659394	
2019-12	2.3	648879	
2020-03	2.08	636819	
2020-06	1.84	628174	
2020-09	2.1	597349	
2020-12	2.17	576585	
2021-03	2.21	571437	
2021-06	2.44	542807	
2021-09	2.99	588186	
2021-12	2.9	548654	
2022-03	2.68	544884	
2022-06	3.75	457797	
2022-09	4.36	418126	
2022-12	4.1	426501	
2023-03	3.88	448519	
2023-06	3.86	440170	
2023-09	3.7	413895	
2023-12	4.14	374685	
2024-03	4.98	343456	
2024-06	5.82	328298	
2024-09	5.08	326140	
