month	ct_avg_Tdx收盘价	人均持股
2010-09	2.65	491268	
2010-12	2.63	535756	
2011-03	2.67	543895	
2011-06	2.74	559252	
2011-09	2.54	994398	
2011-12	2.58	997560	
2012-03	2.68	1012011	
2012-06	2.6	1014349	
2012-09	2.44	1017909	
2012-12	2.71	1026235	
2013-03	2.85	1052627	
2013-06	2.63	1057262	
2013-09	2.55	1063333	
2013-12	2.54	1075348	
2014-03	2.35	1081211	
2014-06	2.53	1086754	
2014-09	2.49	1100251	
2014-12	3.22	1107745	
2015-03	3.43	1123618	
2015-06	3.8	1164085	
2015-09	3.14	1167312	
2015-12	3.25	1169310	
2016-03	3.17	1169399	
2016-06	3.17	1169444	
2016-09	3.15	1176065	
2016-12	3.18	1183674	
2017-03	3.26	1194854	
2017-06	3.49	1203745	
2017-09	3.79	1234193	
2017-12	3.73	1251836	
2018-03	4.03	1300839	
2018-06	3.57	1319603	
2018-09	3.69	1323295	
2018-12	3.57	1327123	
2019-03	3.74	1332242	
2019-06	3.72	1337168	
2019-09	3.48	1342776	
2019-12	3.66	1347071	
2020-03	3.41	1354611	
2020-06	3.38	1356883	
2020-09	3.17	1377002	
2020-12	3.2	1386630	
2021-03	3.36	1403343	
2021-06	3.18	1413864	
2021-09	2.99	1425668	
2021-12	2.94	1434048	
2022-03	3	1439623	
2022-06	3.01	1445173	
2022-09	2.85	1456747	
2022-12	2.88	1461665	
2023-03	3.04	1471109	
2023-06	3.56	1478539	
2023-09	3.51	1488851	
2023-12	3.62	1496462	
2024-03	4.2	1506436	
2024-06	4.27	1519693	
2024-09	4.6	1531275	
