month	ct_avg_Tdx收盘价	股东人数
2010-09	2.65	35562	
2010-12	2.63	32609	
2011-03	2.67	32121	
2011-06	2.74	31239	
2011-09	2.54	30912	
2011-12	2.58	30814	
2012-03	2.68	30374	
2012-06	2.6	30304	
2012-09	2.44	30198	
2012-12	2.71	29953	
2013-03	2.85	29202	
2013-06	2.63	29074	
2013-09	2.55	28908	
2013-12	2.54	28585	
2014-03	2.35	28430	
2014-06	2.53	28285	
2014-09	2.49	27938	
2014-12	3.22	27749	
2015-03	3.43	27357	
2015-06	3.8	26406	
2015-09	3.14	26333	
2015-12	3.25	26288	
2016-03	3.17	26286	
2016-06	3.17	26285	
2016-09	3.15	26137	
2016-12	3.18	25969	
2017-03	3.26	25726	
2017-06	3.49	25536	
2017-09	3.79	24906	
2017-12	3.73	24555	
2018-03	4.03	23630	
2018-06	3.57	23294	
2018-09	3.69	23229	
2018-12	3.57	23162	
2019-03	3.74	23073	
2019-06	3.72	22988	
2019-09	3.48	22892	
2019-12	3.66	22819	
2020-03	3.41	22692	
2020-06	3.38	22654	
2020-09	3.17	22323	
2020-12	3.2	22168	
2021-03	3.36	21904	
2021-06	3.18	21741	
2021-09	2.99	21561	
2021-12	2.94	21435	
2022-03	3	21352	
2022-06	3.01	21270	
2022-09	2.85	21101	
2022-12	2.88	21030	
2023-03	3.04	20895	
2023-06	3.56	20790	
2023-09	3.51	20646	
2023-12	3.62	20541	
2024-03	4.2	20405	
2024-06	4.27	20227	
2024-09	4.6	20074	
