month	ct_avg_Tdx收盘价	人均持股
2018-06	20.38	1642.5	
2018-09	14.56	2594	
2018-12	11.96	2953	
2019-03	15.29	3681	
2019-06	12.2	5787	
2019-09	14.91	6672	
2019-12	17.88	9345	
2020-03	14.87	7720	
2020-06	14.33	7742	
2020-09	13.8	7631	
2020-12	13.64	13039	
2021-03	13.73	14103	
2021-06	12.45	14026	
2021-09	11.92	14601	
2021-12	11.81	104255	
2022-03	10.57	100360	
2022-06	9.59	100512	
2022-09	9.02	105633	
2022-12	9.31	111193	
2023-03	13.55	133369	
2023-06	21.82	126378	
2023-09	19.37	98043	
2023-12	14.75	105265	
2024-03	23.64	68389	
2024-06	26.35	103601	
2024-09	19.79	74704	
