month	ct_avg_Tdx收盘价	股东人数
2018-06	20.38	699766.5	
2018-09	14.56	431031	
2018-12	11.96	378522	
2019-03	15.29	303691	
2019-06	12.2	277998	
2019-09	14.91	241112	
2019-12	17.88	196766	
2020-03	14.87	238181	
2020-06	14.33	241306	
2020-09	13.8	245318	
2020-12	13.64	222140	
2021-03	13.73	205735	
2021-06	12.45	216649	
2021-09	11.92	208256	
2021-12	11.81	189368	
2022-03	10.57	196750	
2022-06	9.59	196930	
2022-09	9.02	187398	
2022-12	9.31	178028	
2023-03	13.55	148451	
2023-06	21.82	156715	
2023-09	19.37	202276	
2023-12	14.75	188402	
2024-03	23.64	290031	
2024-06	26.35	191716	
2024-09	19.79	265880	
