month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2008-09	5.19	0.24	-0.58	-90.13	-0.45	-85.25	
2008-10	4.63	0.21	-0.61	-94.37	-0.52	-91.65	
2008-11	4.31	0.2	-0.63	-91.34	-0.53	-90	
2008-12	5.14	0.23	-0.55	-71.74	-0.45	-69.68	
2009-01	5.31	0.24	-0.53	-56.44	-0.41	-57.62	
2009-02	6.29	0.29	-0.43	-25.27	-0.29	-24.78	
2009-03	6.6	0.3	-0.39	0.24	-0.25	0.2	
2009-04	8.86	0.4	-0.17	35.67	0.03	36.14	
2009-05	8.87	0.4	-0.15	47.95	0.03	49.7	
2009-06	8.88	0.41	-0.14	59.66	0.05	61.36	
2009-07	9.06	0.42	-0.11	70.54	0.11	73.21	
2009-08	8.51	0.39	-0.15	66.5	0.03	64.67	
2009-09	8.22	0.38	-0.16	39.53	0.03	42.17	
2009-10	8.71	0.4	-0.1	53.4	0.08	53.96	
2009-11	9.32	0.43	-0.02	74.83	0.19	74.87	
2009-12	9.85	0.45	0.05	84.98	0.25	83.81	
2010-01	12.57	0.6	0.35	95.98	0.67	92.5	
2010-02	14.66	0.67	0.58	98.75	0.86	95.54	
2010-03	15.28	0.7	0.65	92.31	0.94	92.2	
2010-04	14.93	0.68	0.62	88.52	0.89	87.67	
2010-05	11.57	0.53	0.26	50.8	0.47	46.25	
2010-06	11.52	0.53	0.26	37.64	0.47	30.73	
2010-07	10.39	0.47	0.14	1.01	0.31	-2.72	
2010-08	11.69	0.54	0.29	13.19	0.5	9.05	
2010-09	13.4	0.61	0.48	41.96	0.69	38.21	
2010-10	14.92	0.72	0.65	64.84	1	63.06	
2010-11	24.76	1.13	1.71	85.23	2.05	85.39	
2010-12	24.87	1.13	1.69	88.56	1.97	88.47	
2011-01	19.59	0.9	1.11	69.64	1.37	66.88	
2011-02	23.63	1.07	1.52	80.43	1.74	79.05	
2011-03	24.6	1.12	1.59	86.01	1.87	85.05	
2011-04	23.1	1.06	1.4	73.92	1.65	72.46	
2011-05	22.84	1.07	1.35	55.98	1.61	66.45	
2011-06	19.54	0.9	1	26.92	1.2	24.49	
2011-07	20.3	0.93	1.06	16.33	1.21	5.23	
2011-08	19.43	0.89	0.96	-7.22	1.12	-19.14	
2011-09	18.07	0.83	0.81	-31.03	0.93	-39.5	
2011-10	17.87	0.82	0.78	-40.9	0.91	-50.45	
2011-11	19.17	0.88	0.89	-29.67	1.05	-34.66	
2011-12	16	0.73	0.57	-66.62	0.66	-75.28	
2012-01	15.11	0.69	0.48	-79.76	0.57	-84.46	
2012-02	16.48	0.75	0.6	-69.37	0.67	-70.71	
2012-03	17.46	0.8	0.68	-45.41	0.78	-47.85	
2012-04	16.3	0.75	0.56	-74.05	0.67	-73.27	
2012-05	16.44	0.75	0.56	-75.21	0.63	-72.97	
2012-06	15.76	0.72	0.49	-79.42	0.57	-79.15	
2012-07	13.78	0.63	0.3	-92.05	0.37	-91.6	
2012-08	12.64	0.58	0.19	-94.57	0.23	-93.48	
2012-09	13.57	0.62	0.28	-79.02	0.32	-78.75	
2012-10	14.17	0.65	0.33	-66.17	0.38	-65.92	
2012-11	13.59	0.63	0.27	-65.42	0.31	-64.41	
2012-12	12.9	0.59	0.2	-77.89	0.23	-77.98	
2013-01	15.52	0.71	0.43	-21.79	0.48	-20.54	
2013-02	16.89	0.78	0.54	13.81	0.59	13.75	
2013-03	20.6	0.95	0.86	48.68	0.94	49.23	
2013-04	21.09	0.97	0.89	60.02	0.94	60.66	
2013-05	26.14	1.17	1.3	79.18	1.29	80.6	
2013-06	26.03	1.2	1.26	83.88	1.31	85.08	
2013-07	27.13	1.25	1.31	92.16	1.36	92.39	
2013-08	37.12	1.71	2.09	99.11	2.17	98.82	
2013-09	47.75	2.21	2.84	98.49	2.95	98.49	
2013-10	49.96	2.31	2.88	92.71	2.98	92.96	
2013-11	45.41	2.1	2.42	80.78	2.5	80.61	
2013-12	44.99	2.08	2.29	73.74	2.35	73.62	
2014-01	46.26	2.14	2.29	76.61	2.34	76.4	
2014-02	50.06	2.31	2.46	83.26	2.5	82.92	
2014-03	52.85	2.44	2.54	90.23	2.59	90.26	
2014-04	48.94	2.26	2.18	74.83	2.23	73.26	
2014-05	33.94	2.47	1.17	22.59	2.38	67.9	
2014-06	35.15	3.26	1.21	-19.33	3.29	95.45	
2014-07	36.46	3.38	1.24	-27.48	3.28	93.63	
2014-08	37.98	3.52	1.29	-26.49	3.29	97.45	
2014-09	41.24	3.82	1.44	-14.8	3.44	93.75	
2014-10	40.25	3.73	1.33	-21.83	3.19	85.91	
2014-11	38.78	3.59	1.2	-31.03	2.9	70.22	
2014-12	38.92	3.67	1.17	-30.18	2.82	71.04	
2015-01	45.3	4	1.47	1.79	3	92.86	
2015-02	50.48	4.54	1.69	35.55	3.37	97.8	
2015-03	54.21	5.01	1.81	61.52	3.6	97.52	
2015-04	57.24	5.91	1.89	70.41	4.18	98.17	
2015-05	40.81	7.56	1.03	26.52	5.2	99.37	
2015-06	39.89	7.39	0.95	20.11	4.73	87.67	
2015-07	27.15	4.85	0.32	-26.79	2.65	46.86	
2015-08	28.24	5.23	0.36	-41.03	2.79	41.84	
2015-09	23.81	4.41	0.14	-63.13	2.11	1.78	
2015-10	28.52	5.29	0.35	-61.66	2.6	11.5	
2015-11	30.92	5.73	0.45	-55.48	2.77	35.88	
2015-12	31.05	5.76	0.44	-48.21	2.67	35.71	
2016-01	24.14	4.47	0.11	-71.43	1.78	-6.79	
2016-02	22.11	4.1	0.01	-82.62	1.48	-46.67	
2016-03	21.92	4.06	0	-86.02	1.4	-65.53	
2016-04	24.69	4.58	0.11	-72.32	1.65	-53.88	
