month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2007-07	16.01	7.62	0.92	75.37	2.45	75.65	
2007-08	21.23	9.83	1.49	91.59	3.27	91.81	
2007-09	27.24	12.99	2.12	96.52	4.37	95.8	
2007-10	26.09	12.45	1.92	87.65	3.92	87.2	
2007-11	24.15	11.52	1.65	77.31	3.38	76.06	
2007-12	27.38	13.06	1.94	87.54	3.75	86.43	
2008-01	30.96	14.77	2.25	93.75	4.11	92.74	
2008-02	31.71	15.12	2.24	92.5	4.01	92.68	
2008-03	29.51	14.08	1.95	79.25	3.47	79.21	
2008-04	25.8	12.31	1.53	41.79	2.78	40.22	
2008-05	29.82	14.23	1.86	69.24	3.19	68.97	
2008-06	24.86	11.86	1.35	22.9	2.39	22.72	
2008-07	22.88	10.91	1.13	-16.81	2.03	-17.66	
2008-08	19.41	9.26	0.79	-42.22	1.52	-44.01	
2008-09	14.71	7.02	0.35	-62.78	0.88	-64	
2008-10	13.06	6.19	0.19	-77.49	0.64	-79.42	
2008-11	13.88	6.62	0.26	-78.53	0.73	-77.86	
2008-12	14.69	7.01	0.33	-70.92	0.81	-70.85	
2009-01	15.55	7.42	0.4	-60.83	0.89	-60.95	
2009-02	17.42	8.31	0.57	-38.57	1.08	-37.81	
2009-03	15.82	7.53	0.42	-45.58	0.86	-45.01	
2009-04	16.78	8	0.5	-17.39	0.95	-15.86	
2009-05	15.38	7.33	0.37	-42.21	0.77	-40.28	
2009-06	15.12	7.21	0.34	-54.71	0.72	-54.26	
2009-07	17.6	8.39	0.56	-1.44	0.97	-0.31	
2009-08	17.91	8.54	0.58	33.72	0.98	34.74	
2009-09	15.68	7.49	0.38	-5.74	0.71	-3.45	
2009-10	16.25	7.75	0.42	5.47	0.75	6.64	
2009-11	17.62	8.41	0.54	39.54	0.88	39.41	
2009-12	18.76	8.95	0.63	66.15	0.97	66.19	
2010-01	20.53	9.79	0.77	73.04	1.12	73.35	
2010-02	18.17	8.67	0.55	51.73	0.85	52.2	
2010-03	20.19	9.7	0.71	74.11	1.03	82.03	
2010-04	20.84	9.9	0.75	82.88	1.04	86.27	
2010-05	17.37	8.29	0.44	33.3	0.68	32.45	
2010-06	16.53	7.89	0.36	-6.3	0.58	-9.96	
2010-07	16.27	7.76	0.33	-26.01	0.54	-31.09	
2010-08	19.35	9.23	0.57	22.2	0.8	13.84	
2010-09	20.43	9.76	0.65	55.61	0.88	47.84	
2010-10	23.43	11.18	0.87	77.34	1.11	69.42	
2010-11	23.39	11.19	0.84	82.65	1.07	79.67	
2010-12	23.64	11.24	0.84	86.24	1.05	82.18	
2011-01	22.91	10.93	0.76	77.99	0.96	75.31	
2011-02	25.27	12.05	0.92	82.86	1.12	81.61	
2011-03	29.76	14.2	1.23	97.79	1.44	97.67	
2011-04	29.03	13.82	1.14	86.81	1.33	86.47	
2011-05	26.9	12.78	0.95	71.53	1.11	70.11	
2011-06	28.63	13.66	1.05	83.08	1.21	81.38	
2011-07	31.77	15.15	1.24	92.6	1.4	92.77	
2011-08	27.84	13.32	0.93	63.96	1.07	63.51	
2011-09	21.5	10.25	0.48	0.68	0.58	-0.94	
2011-10	18.99	9.06	0.3	-34.49	0.38	-36.27	
2011-11	18.23	8.7	0.25	-52.43	0.31	-54.02	
2011-12	13.68	6.52	-0.07	-72.36	-0.02	-74.59	
2012-01	13.6	6.49	-0.07	-76.43	-0.04	-77.98	
2012-02	15.6	7.44	0.06	-67.95	0.1	-68.22	
2012-03	16.98	8.1	0.15	-55.11	0.18	-55.68	
2012-04	16.77	8	0.12	-51.45	0.16	-51.68	
2012-05	15.95	7.73	0.06	-54.59	0.11	-52.72	
2012-06	10.45	7.54	-0.3	-86.21	0.08	-54.51	
2012-07	9.03	6.52	-0.4	-93.67	-0.08	-81.49	
2012-08	8.42	6.08	-0.44	-94.02	-0.14	-85.64	
2012-09	7.4	5.34	-0.51	-95.49	-0.25	-90.71	
2012-10	7.81	5.63	-0.48	-84.92	-0.21	-81.15	
2012-11	8	5.77	-0.47	-75.04	-0.2	-73.21	
2012-12	9.24	6.66	-0.39	-49.87	-0.08	-38.82	
2013-01	9.58	6.91	-0.37	-34.78	-0.05	-11.52	
2013-02	9.4	6.78	-0.38	-23.81	-0.08	1.67	
2013-03	8.45	6.1	-0.45	-44.47	-0.17	-37.07	
2013-04	8.93	6.44	-0.42	-20.24	-0.13	-17.31	
2013-05	8.32	6	-0.46	-51.5	-0.2	-47.08	
2013-06	8.04	5.87	-0.48	-66.02	-0.22	-63.76	
2013-07	8.3	6.06	-0.46	-60.91	-0.2	-54.77	
2013-08	7.94	5.8	-0.49	-74.76	-0.24	-72	
2013-09	8.26	6.03	-0.47	-48.59	-0.21	-44.83	
2013-10	7.68	5.61	-0.51	-72.22	-0.27	-71.28	
2013-11	7.2	5.25	-0.54	-86.01	-0.32	-84.99	
2013-12	7.47	5.45	-0.52	-80.76	-0.3	-80.76	
2014-01	7.22	5.27	-0.54	-87.59	-0.33	-87.59	
2014-02	7.52	5.49	-0.52	-73.55	-0.3	-73.38	
2014-03	7.57	5.52	-0.52	-55.4	-0.3	-55.61	
2014-04	7.78	5.68	-0.51	-19.9	-0.28	-19.22	
2014-05	7.37	5.41	-0.53	-52.99	-0.32	-51.79	
2014-06	7.27	5.4	-0.54	-68.53	-0.32	-63.21	
2014-07	8.6	6.38	-0.46	17.63	-0.21	28.73	
2014-08	9	6.68	-0.43	60.8	-0.17	64.16	
2014-09	9.62	7.14	-0.39	79.25	-0.12	82.18	
2014-10	9.92	7.36	-0.38	86.9	-0.1	88.05	
2014-11	12.1	9	-0.24	96.29	0.09	97.72	
2014-12	14.59	10.85	-0.09	98.45	0.3	98.45	
2015-01	15.25	11.34	-0.05	93.88	0.35	93.84	
2015-02	15.75	11.71	-0.03	96.13	0.38	96.07	
2015-03	18.91	14.06	0.16	99.19	0.63	99.15	
2015-04	23.6	18.01	0.43	99.62	1.06	98.98	
2015-05	26.72	19.84	0.6	98.21	1.23	97.37	
2015-06	31.17	23.32	0.84	95.28	1.57	95.19	
2015-07	24.05	18	0.41	75.15	0.95	73.1	
2015-08	26.88	20.11	0.57	80.19	1.15	78.7	
2015-09	21.17	15.85	0.23	37.99	0.68	33.62	
2015-10	23.1	17.29	0.34	34.77	0.82	28.41	
2015-11	24.66	18.46	0.42	45.19	0.92	38.35	
2015-12	24.71	18.49	0.43	32.49	0.91	26.63	
2016-01	21.71	16.25	0.26	1.96	0.67	-2.28	
2016-02	20.31	15.2	0.18	-30	0.56	-34.17	
2016-03	20.43	15.29	0.19	-37.35	0.56	-42.16	
2016-04	21.55	16.12	0.26	-39.38	0.64	-43.17	
