month	ct_avg_Tdx收盘价	股东人数
1997-12	8.62	60706	
1998-06	8.99	88878	
1998-12	7.37	93222	
1999-06	10.35	86110	
1999-12	9.81	89385	
2000-06	13.68	118118	
2000-12	17.52	85845	
2001-12	13.38	109319	
2002-06	11.12	106063	
2002-09	11.47	106409	
2002-12	9.44	105283	
2003-03	9.6	104052	
2003-06	9.11	103371	
2003-09	8.07	102284	
2003-12	7.55	102235	
2004-03	8.44	99350	
2004-06	6.83	97223	
2004-09	6.36	95900	
2004-12	6.36	94445	
2005-03	5.93	99350	
2005-06	4.41	91915	
2005-09	4.84	89918	
2005-12	4.27	88045	
2006-03	5.96	83252	
2006-06	6.74	83689	
2006-09	8.21	71570	
2006-12	10.52	55832	
2007-03	17.08	37719	
2007-06	31.24	60852	
2007-09	43.9	45555	
2007-12	43.36	62045	
2008-03	41.93	56763	
2008-06	17.08	105185	
2008-09	10.01	113638	
2008-12	8.05	123995	
2009-03	17.16	113638	
2009-06	19.15	145241	
2009-09	27.88	136776	
2009-12	28.18	157381	
2010-03	25.95	139740	
2010-06	39.9	125649	
2010-09	66.36	142635	
2010-12	68.96	195556	
2011-03	83.61	138882	
2011-06	72.87	224379	
2011-09	58	238903	
2011-12	39.63	239884	
2012-03	64.07	223208	
2012-06	43.81	342245	
2012-09	33.65	379521	
2012-12	34.6	336194	
2013-03	30.81	370940	
2013-06	24.45	364094	
2013-09	29.11	341114	
2013-12	24.16	345966	
2014-03	20.37	349790	
2014-06	19.27	341563	
2014-09	22.25	321441	
2014-12	25.02	289595	
2015-03	26.32	264348	
2015-06	22.84	337748	
2015-09	13.2	309804	
2015-12	14.19	316596	
2016-03	12.6	292918	
2016-06	13.96	315310	
2016-09	12.81	311564	
2016-12	12.68	287246	
2017-03	12.66	276403	
2017-06	11.12	273316	
2017-09	17.8	350135	
2017-12	13.59	361086	
2018-03	13.22	353217	
2018-06	11.7	341089	
2018-09	9.78	336346	
2018-12	9.38	327761	
2019-03	11.29	321948	
2019-06	13.09	358465	
2019-09	11.51	335729	
2019-12	10.39	328129	
2020-03	9.02	316518	
2020-06	9.63	311820	
2020-09	11.46	331027	
2020-12	12.68	312493	
2021-03	20.66	402534	
2021-06	20.78	344468	
2021-09	52.3	405387	
2021-12	49.42	520044	
2022-03	42.16	475932	
2022-06	37.68	541858	
2022-09	29.37	571416	
2022-12	26.01	575251	
2023-03	26.64	569437	
2023-06	23.85	546111	
2023-09	22.21	530422	
2023-12	19.09	511377	
2024-03	19.54	495593	
2024-06	17.75	484275	
2024-09	17.03	472404	
