month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1999-10	1.89	71.67	
1999-11	1.84	55.16	
1999-12	1.75	30.74	
2000-01	1.89	40.46	
2000-02	2.07	68.02	
2000-03	2.24	80.71	
2000-04	2.52	93.53	
2000-05	2.41	86.46	
2000-06	2.66	95.21	
2000-07	2.63	89.71	
2000-08	2.74	93.36	
2000-09	2.46	56.42	
2000-10	2.53	47.69	
2000-11	3.09	82.06	
2000-12	3.41	96.17	
2001-01	3.49	91.9	
2001-02	3.05	74.11	
2001-03	3.15	72.85	
2001-04	3.19	71.64	
2001-05	3.17	56.95	
2001-06	3.09	33.93	
2001-07	2.82	-8.4	
2001-08	2.43	-44.41	
2001-09	2.54	-48.53	
2001-10	2.59	-52.13	
2001-11	2.73	-37.42	
2001-12	2.62	-45.2	
2002-01	2.15	-81.92	
2002-02	2.24	-80.36	
2002-03	2.42	-72.49	
2002-04	2.4	-74.03	
2002-05	2.29	-82.59	
2002-06	2.21	-86.87	
2002-07	2.38	-53.61	
2002-08	2.3	-69.32	
2002-09	2.27	-81.88	
2002-10	2.12	-92.36	
2002-11	2.01	-91.29	
2002-12	1.87	-95.05	
2003-01	1.87	-87.77	
2003-02	1.96	-73.39	
2003-03	1.9	-81.21	
2003-04	1.89	-76.38	
2003-05	1.77	-91.19	
2003-06	1.81	-85.25	
2003-07	1.75	-92.55	
2003-08	1.68	-96.9	
2003-09	1.61	-97.97	
2003-10	1.55	-95.24	
2003-11	1.36	-96.52	
2003-12	1.5	-77.64	
2004-01	1.6	-57.21	
2004-02	1.74	-19.37	
2004-03	1.68	-10.95	
2004-04	1.65	-3.53	
2004-05	1.44	-53.24	
2004-06	1.36	-72.2	
2004-07	1.25	-87.3	
2004-08	1.27	-82.71	
2004-09	1.26	-81.37	
2004-10	1.25	-78.79	
2004-11	1.26	-74.47	
2004-12	1.26	-62.93	
2005-01	1.18	-89.96	
2005-02	1.15	-89.35	
2005-03	1.18	-79.66	
2005-04	1.03	-94.9	
2005-05	0.84	-97.9	
2005-06	0.88	-89.45	
2005-07	0.72	-96.94	
2005-08	0.87	-74.26	
2005-09	0.96	-47.12	
2005-10	0.91	-46.6	
2005-11	0.86	-67.53	
2005-12	0.85	-68.87	
2006-01	1.03	-5.47	
2006-02	1.16	28.05	
2006-03	1.18	49.73	
2006-04	1.41	75.54	
2006-05	1.94	87.45	
2006-06	1.77	83.97	
2006-07	1.91	92.26	
2006-08	1.84	83.31	
2006-09	2.15	95.96	
2006-10	2.12	86.92	
2006-11	1.93	65.22	
2006-12	2.76	93.11	
2007-01	3.61	98.21	
2007-02	3.8	94.23	
2007-03	4.48	98.54	
2007-04	5.9	98.68	
2007-05	6.86	98.16	
2007-06	8.21	96.81	
2007-07	7.86	86.44	
2007-08	10.36	98.17	
2007-09	11.54	94.24	
2007-10	14.72	96.83	
2007-11	11.06	73.98	
2007-12	11.3	66.83	
2008-01	12.12	75.24	
2008-02	11.84	59.58	
2008-03	11.03	46.85	
2008-04	9.05	-8.76	
2008-05	11.54	19.2	
2008-06	9	-21.79	
2008-07	9.7	-36.06	
2008-08	7.42	-67.26	
2008-09	5.23	-81.16	
2008-10	4.44	-89.29	
2008-11	3.61	-88.62	
2008-12	4.24	-78.11	
2009-01	5.34	-65	
2009-02	7.53	-27.37	
2009-03	9.04	6.94	
2009-04	9.93	35.03	
2009-05	9.89	46.23	
2009-06	10.09	54.54	
2009-07	11.17	74.57	
2009-08	11.55	80.19	
2009-09	14.69	89.94	
2009-10	15.98	93.3	
2009-11	16.19	93.41	
2009-12	14.83	72.17	
2010-01	13.84	52.77	
2010-02	12.63	25.54	
2010-03	13.67	29.77	
2010-04	17.43	65.77	
2010-05	20.37	87.45	
2010-06	21.05	91.63	
2010-07	19.85	81.37	
2010-08	25.1	96.59	
2010-09	35.01	98.78	
2010-10	44.29	99.78	
2010-11	42.02	87.87	
2010-12	36.39	70.34	
2011-01	34.65	57.41	
2011-02	36.98	58.21	
2011-03	44.12	83.54	
2011-04	47.3	85.86	
2011-05	50.51	91.2	
2011-06	57.73	94.3	
2011-07	54.65	82.23	
2011-08	50.1	60.71	
2011-09	45.95	30.53	
2011-10	37.9	-3.79	
2011-11	37.67	-20.29	
2011-12	31.4	-48.82	
2012-01	33.62	-48.75	
2012-02	37.96	-32.01	
2012-03	50.76	11.2	
2012-04	55.47	40.76	
2012-05	68.79	59.5	
2012-06	69.71	66.47	
2012-07	63.12	55.03	
2012-08	59.8	50.93	
2012-09	53.54	29.42	
2012-10	50.76	7.74	
2012-11	51.61	-3.29	
2012-12	55.05	1.96	
2013-01	57.29	25.58	
2013-02	53.33	-6.01	
2013-03	49.02	-42.22	
2013-04	44.87	-71.83	
2013-05	45.07	-76.7	
2013-06	39.19	-93.75	
2013-07	37.06	-88.28	
2013-08	45.26	-61.12	
2013-09	46.65	-39.71	
2013-10	42.98	-55.51	
2013-11	41.02	-72.96	
2013-12	38.71	-75.04	
2014-01	34.62	-87.08	
2014-02	34.94	-85.6	
2014-03	32.65	-94.35	
2014-04	32.37	-88.9	
2014-05	31.3	-95.31	
2014-06	31.19	-92.05	
2014-07	33.1	-60.79	
2014-08	37.51	-14.37	
2014-09	36.02	-5.4	
2014-10	34.97	-6.1	
2014-11	35.34	2.23	
2014-12	40.16	46.62	
2015-01	42.17	67.46	
2015-02	39.84	65.36	
2015-03	42.23	82.27	
2015-04	47.83	94.05	
2015-05	55.58	96.56	
2015-06	55.19	89.41	
2015-07	37.44	27.06	
2015-08	36.88	-0.55	
2015-09	31.89	-30.58	
2015-10	35.39	-32.77	
2015-11	37.32	-29	
2015-12	34.3	-52.21	
2016-01	29.9	-79.29	
2016-02	28.47	-84.29	
2016-03	30.44	-75.93	
2016-04	32.35	-57.5	
2016-05	31.95	-55.27	
2016-06	33.77	-19.51	
2016-07	34.74	1.66	
2016-08	32.51	-13.35	
2016-09	31.03	-39.51	
2016-10	30.51	-60.71	
2016-11	31.98	-40.54	
2016-12	30.71	-66.88	
2017-01	29.69	-77.83	
2017-02	30.71	-55.46	
