month	ct_avg_Tdx收盘价	股东人数
1999-12	11.4	63583	
2000-06	14.78	61387	
2000-12	16.56	57292	
2001-06	17.18	56876	
2001-12	13.61	53539	
2002-06	12.75	50927	
2002-09	11.47	55252	
2002-12	9.45	54073	
2003-03	9.56	55691	
2003-06	9.51	58496	
2003-09	8.01	58199	
2003-12	9.02	58834	
2004-03	9.71	56841	
2004-06	7.91	53373	
2004-09	7.34	52069	
2004-12	7.3	50319	
2005-03	6.45	51218	
2005-06	5.68	50701	
2005-09	6.16	50059	
2005-12	5.74	50346	
2006-03	6.4	46075	
2006-06	5.63	77064	
2006-09	6.7	43604	
2006-12	8.83	46607	
2007-03	14.37	50038	
2007-06	21.53	44738	
2007-09	32.98	141306	
2007-12	25.55	189757	
2008-03	21.25	188142	
2008-06	11.68	183747	
2008-09	7.03	180911	
2008-12	6.76	173032	
2009-03	8.59	163620	
2009-06	10.49	155090	
2009-09	10.49	214014	
2009-12	13.41	232548	
2010-03	11.52	242041	
2010-06	8.77	233349	
2010-09	9.28	233844	
2010-12	9.54	235455	
2011-03	10.81	234861	
2011-06	9.33	258001	
2011-09	7.97	253321	
2011-12	6.72	249425	
2012-01	6.81	251054	
2012-03	7.68	249268	
2012-06	7.04	240742	
2012-09	6.6	234311	
2012-12	6.57	227028	
2013-03	6.59	222933	
2013-06	5.46	218978	
2013-09	5.33	215220	
2013-12	5.25	207662	
2014-03	4.82	202524	
2014-06	4.95	198676	
2014-09	6.64	186662	
2014-12	8.61	180565	
2015-03	10.45	213966	
2015-06	12.18	207229	
2015-09	6.66	211804	
2016-03	6.9	193723	
2016-06	7.39	180975	
2016-09	2.99	209714	
2016-12	3.26	246802	
2017-03	3.35	236487	
2017-06	3.27	218174	
2017-09	4.08	245787	
2017-12	3.58	234312	
2018-03	3.31	247460	
2018-05	3.09	242167	
2018-06	2.86	238505	
2018-09	2.71	233636	
2018-12	2.21	240953	
2019-03	2.71	248795	
2019-06	2.29	247040	
2019-09	2.19	239240	
2019-12	2.18	231879	
2020-03	2.12	225409	
2020-06	2.06	218750	
2020-09	2.46	207642	
2020-12	2.84	203710	
2021-03	3.74	227205	
2021-06	3.7	206249	
2021-09	5.11	237959	
2021-12	4.64	223265	
2022-03	4.46	214233	
2022-06	3.61	233162	
2022-09	3.36	231180	
2022-12	3.44	209225	
2023-03	3.51	201672	
2023-06	3.05	206467	
2023-09	3.21	193662	
2023-12	2.83	197676	
2024-03	3.28	182436	
2024-06	3.78	165208	
2024-09	3.72	155945	
