month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2005-09	0.7	-0.61	
2005-10	0.68	-0.62	
2005-11	0.64	-0.64	
2005-12	0.6	-0.66	
2006-01	0.66	-0.63	
2006-02	0.67	-0.62	
2006-03	0.64	-0.64	
2006-04	0.75	-0.57	
2006-05	1.28	-0.28	
2006-06	1.97	0.11	
2006-07	1.98	0.11	
2006-08	1.98	0.11	
2006-09	1.98	0.1	
2006-10	2.5	0.38	
2006-11	2.6	0.43	
2006-12	2.6	0.42	
2007-01	2.6	0.41	
2007-02	2.6	0.41	
2007-03	2.6	0.41	
2007-04	2.6	0.41	
2007-05	2.6	0.41	
2007-06	2.6	0.4	
2007-07	2.6	0.4	
2007-08	2.6	0.4	
2007-09	2.6	0.39	
2007-10	2.6	0.39	
2007-11	2.6	0.4	
2007-12	2.6	0.4	
2008-01	2.6	0.4	
2008-02	2.6	0.4	
2008-03	2.6	0.4	
2008-04	2.6	0.39	
2008-05	2.6	0.39	
2008-06	2.6	0.39	
2008-07	2.6	0.39	
2008-08	2.6	0.39	
2008-09	2.6	0.39	
2008-10	2.6	0.39	
2008-11	2.6	0.39	
2008-12	2.6	0.39	
2009-01	2.6	0.39	
2009-02	2.6	0.39	
2009-03	2.6	0.39	
2009-04	2.6	0.39	
2009-05	2.6	0.39	
2009-06	2.6	0.39	
2009-07	2.6	0.39	
2009-08	2.6	0.39	
2009-09	2.6	0.39	
2009-10	2.6	0.4	
2009-11	2.6	0.4	
2009-12	2.6	0.39	
2010-01	2.6	0.39	
2010-02	6.84	2.56	
2010-03	13.6	5.67	
2010-04	12.58	4.88	
2010-05	9.19	3.16	
2010-06	8.89	2.88	
2010-07	7.94	2.39	
2010-08	8.14	2.38	
2010-09	8.21	2.32	
2010-10	12.64	3.92	
2010-11	13.53	4.05	
2010-12	13.28	3.76	
2011-01	12.3	3.26	
2011-02	11.94	2.99	
2011-03	10.97	2.56	
2011-04	9.96	2.15	
2011-05	8.63	1.68	
2011-06	9.09	1.76	
2011-07	9.63	1.86	
2011-08	8.48	1.47	
2011-09	8.1	1.31	
2011-10	8.4	1.35	
2011-11	8.07	1.22	
2011-12	6.23	0.69	
2012-01	5.97	0.6	
2012-02	6.53	0.73	
2012-03	7.5	0.95	
2012-04	8.04	1.06	
2012-05	8.41	1.11	
2012-06	8.11	1	
2012-07	7.85	0.91	
2012-08	6.76	0.62	
2012-09	6.44	0.53	
2012-10	7.16	0.67	
2012-11	6.61	0.52	
2012-12	7.14	0.62	
