month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-02	17.78	0.03	
2018-03	17.2	0.01	
2018-04	16.91	0	
2018-05	16.76	0	
2018-06	14.44	-0.13	
2018-07	13.26	-0.19	
2018-08	13.07	-0.2	
2018-09	12.69	-0.22	
2018-10	12.42	-0.23	
2018-11	13.99	-0.13	
2018-12	13.64	-0.15	
2019-01	14.1	-0.11	
2019-02	16.42	0.04	
2019-03	17.63	0.12	
2019-04	18.01	0.14	
2019-05	15.73	0	
2019-06	16.12	0.03	
2019-07	16.9	0.08	
2019-08	16.14	0.03	
2019-09	17.11	0.09	
2019-10	16.78	0.07	
2019-11	16.32	0.04	
2019-12	17.39	0.11	
2020-01	18.82	0.19	
2020-02	18.04	0.14	
2020-03	17.56	0.11	
2020-04	17.92	0.12	
2020-05	17.43	0.09	
2020-06	17.86	0.11	
2020-07	23.88	0.47	
2020-08	21.37	0.31	
2020-09	21.32	0.3	
2020-10	21.84	0.33	
2020-11	21.53	0.3	
2020-12	22.4	0.34	
2021-01	25.19	0.49	
2021-02	22.99	0.35	
2021-03	20.28	0.19	
2021-04	18.98	0.1	
2021-05	19.2	0.11	
2021-06	19.36	0.12	
2021-07	18.14	0.04	
2021-08	17.77	0.02	
2021-09	19.01	0.09	
2021-10	17.66	0.01	
2021-11	17.18	-0.02	
2021-12	17.65	0	
2022-01	17.14	-0.03	
2022-02	16.57	-0.07	
2022-03	14.98	-0.16	
2022-04	14.04	-0.21	
2022-05	12.86	-0.28	
2022-06	14.18	-0.21	
2022-07	13.89	-0.23	
2022-08	13.42	-0.25	
2022-09	12.98	-0.28	
2022-10	12.52	-0.3	
2022-11	13.12	-0.27	
2022-12	13.43	-0.26	
2023-01	13.93	-0.23	
2023-02	14.08	-0.22	
2023-03	13.91	-0.23	
2023-04	14.06	-0.22	
2023-05	14.36	-0.2	
2023-06	13.74	-0.23	
2023-07	14.06	-0.2	
2023-08	14.91	-0.14	
2023-09	14.07	-0.18	
2023-10	13.93	-0.18	
2023-11	14.23	-0.16	
2023-12	13.8	-0.18	
2024-01	13.23	-0.21	
2024-02	13.87	-0.17	
2024-03	14.02	-0.16	
2024-04	14.17	-0.15	
2024-05	14.54	-0.12	
2024-06	14.18	-0.15	
2024-07	14.23	-0.14	
2024-08	14.79	-0.11	
2024-09	15.53	-0.06	
2024-10	20.07	0.21	
2024-11	19.97	0.2	
2024-12	19.55	0.18	
2025-01	17.89	0.08	
2025-02	17.94	0.08	
