month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2017-10	1.8	1.12	
2017-11	1.83	1.13	
2017-12	1.79	1.06	
2018-01	1.88	1.14	
2018-02	1.8	1.02	
2018-03	1.69	0.88	
2018-04	1.6	0.76	
2018-05	1.59	0.73	
2018-06	1.55	0.67	
2018-07	1.45	0.54	
2018-08	1.52	0.6	
2018-09	1.45	0.53	
2018-10	1.42	0.48	
2018-11	1.49	0.54	
2018-12	1.62	0.65	
2019-01	1.6	0.62	
2019-02	1.68	0.68	
2019-03	1.69	0.66	
2019-04	1.75	0.7	
2019-05	1.54	0.48	
2019-06	1.61	0.53	
2019-07	1.67	0.58	
2019-08	1.57	0.47	
2019-09	1.59	0.47	
2019-10	1.53	0.4	
2019-11	1.44	0.31	
2019-12	1.49	0.34	
2020-01	1.65	0.47	
2020-02	1.5	0.33	
2020-03	1.52	0.33	
2020-04	1.47	0.28	
2020-05	1.44	0.24	
2020-06	1.42	0.21	
2020-07	1.51	0.28	
2020-08	1.51	0.27	
2020-09	1.49	0.24	
2020-10	1.5	0.24	
2020-11	1.56	0.28	
2020-12	1.5	0.22	
2021-01	1.45	0.17	
2021-02	1.42	0.15	
2021-03	1.49	0.19	
2021-04	1.5	0.19	
2021-05	1.45	0.14	
2021-06	1.42	0.11	
2021-07	1.41	0.09	
2021-08	1.42	0.09	
2021-09	1.55	0.18	
2021-10	1.44	0.09	
2021-11	1.44	0.09	
2021-12	1.5	0.13	
2022-01	1.6	0.19	
2022-02	1.64	0.21	
2022-03	1.59	0.16	
2022-04	1.82	0.32	
2022-05	1.78	0.28	
2022-06	1.67	0.19	
2022-07	1.7	0.2	
2022-08	1.58	0.1	
2022-09	1.66	0.15	
2022-10	1.63	0.12	
2022-11	1.68	0.15	
2022-12	1.81	0.23	
2023-01	1.76	0.18	
2023-02	1.77	0.18	
2023-03	1.92	0.27	
2023-04	2.02	0.33	
2023-05	2.03	0.33	
2023-06	1.92	0.25	
2023-07	1.92	0.24	
2023-08	1.97	0.27	
2023-09	1.89	0.22	
2023-10	1.74	0.12	
2023-11	1.71	0.1	
2023-12	1.59	0.02	
2024-01	1.61	0.03	
2024-02	1.74	0.11	
2024-03	1.75	0.11	
2024-04	1.75	0.11	
2024-05	1.88	0.18	
2024-06	1.85	0.16	
2024-07	1.91	0.19	
2024-08	1.94	0.2	
2024-09	1.81	0.11	
2024-10	2.19	0.34	
2024-11	2.15	0.3	
2024-12	2.12	0.28	
2025-01	1.98	0.19	
