month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2017-05	32.22	-93.27	
2017-06	29.25	-96.75	
2017-07	26.67	-96.34	
2017-08	25.34	-89.94	
2017-09	27.24	-74.53	
2017-10	26.25	-78.57	
2017-11	23.66	-93.79	
2017-12	21.28	-97.15	
2018-01	20.89	-94.2	
2018-02	17.78	-97.74	
2018-03	19.07	-86.2	
2018-04	19.56	-77.73	
2018-05	19.79	-66.52	
2018-06	17.32	-87.86	
2018-07	16.44	-90.22	
2018-08	15.43	-95.53	
2018-09	15.06	-97.04	
2018-10	13.2	-97.92	
2018-11	14.25	-82.55	
2018-12	13.53	-89.51	
2019-01	13.09	-90.83	
2019-02	13.15	-87.08	
2019-03	15.01	-39.84	
2019-04	15.45	-9.82	
2019-05	13.68	-43.84	
2019-06	14.21	-38.11	
2019-07	14.26	-12.23	
2019-08	13.78	-43.06	
2019-09	14.97	2.59	
2019-10	15.87	54.07	
2019-11	14.14	20.71	
2019-12	14.54	8.89	
2020-01	15.96	61.11	
2020-02	17.72	80.54	
2020-03	17.39	78.9	
2020-04	15.86	58.08	
2020-05	15.67	40.33	
2020-06	17.52	77.41	
2020-07	22.66	93.87	
2020-08	23.81	92.77	
2020-09	27.53	99.07	
2020-10	28.55	93.18	
2020-11	38.89	97.39	
2020-12	37.26	89.83	
2021-01	34.33	76.52	
2021-02	39.14	83.93	
2021-03	53.19	98.83	
2021-04	54.52	92.43	
2021-05	43.75	65.03	
2021-06	46.74	65.82	
2021-07	46.23	60.88	
2021-08	44.72	37.62	
2021-09	42.02	3.48	
2021-10	41.19	-9.65	
2021-11	39.85	-29.59	
2021-12	42.46	-19.45	
2022-01	43.19	-7	
2022-02	43.18	-24.66	
2022-03	42.72	-10.18	
2022-04	44.17	-2.73	
2022-05	42.23	-2.35	
2022-06	48.27	52.13	
2022-07	47.3	61.99	
2022-08	47.83	74.57	
2022-09	44.81	53.15	
2022-10	44.04	21.99	
2022-11	46.01	47.97	
2022-12	42.92	-7.67	
2023-01	46.58	4.52	
2023-02	52.43	65.04	
2023-03	63.45	94.22	
2023-04	67.57	94.69	
2023-05	48.7	59.55	
2023-06	33.15	2.1	
2023-07	29.26	-29.8	
2023-08	25.66	-64.4	
2023-09	25.06	-84.95	
2023-10	23.21	-97.48	
2023-11	25.53	-78.16	
2023-12	26.02	-63.09	
2024-01	22.09	-86.69	
2024-02	22.09	-87.12	
2024-03	27.28	-44.98	
2024-04	28.7	-12.46	
2024-05	27.7	2.68	
2024-06	26.4	-0.05	
2024-07	22.62	-47.51	
2024-08	21.91	-61	
2024-09	23.97	-52.77	
2024-10	32.81	19.69	
2024-11	32.92	50.17	
2024-12	45.96	78.08	
2025-01	52.64	87.4	
2025-02	61.09	90.71	
