month	ct_avg_Tdx收盘价	股东人数
2015-04	33.7	39785	
2015-06	89.97	12283	
2015-09	39.19	10374	
2015-12	69.34	13266	
2016-03	43.4	12924	
2016-06	42.34	12871	
2016-09	44.8	12688	
2016-12	43.94	12143	
2017-03	42.05	10604	
2017-04	36.09	10344	
2017-06	29.25	10870	
2017-09	27.24	11042	
2017-12	21.28	10725	
2018-01	20.89	10452	
2018-02	17.78	10248.5	
2018-03	19.07	10256	
2018-04	19.56	10044.5	
2018-05	19.79	10090.5	
2018-06	17.32	9845	
2018-07	16.44	9806	
2018-09	15.06	10941	
2018-11	14.25	9893.5	
2018-12	13.53	9848	
2019-03	15.01	9506	
2019-06	14.21	10335	
2019-09	14.97	10256	
2019-12	14.54	10034	
2020-03	17.39	9601	
2020-04	15.86	9055	
2020-06	17.52	8727	
2020-09	27.53	7355	
2020-10	28.55	7067	
2020-12	37.26	7674	
2021-03	53.19	6392	
2021-05	43.75	6365	
2021-06	46.74	6417	
2021-07	46.23	6535	
2021-09	42.02	6194	
2021-12	42.46	6496	
2022-02	43.18	6513	
2022-03	42.72	7138	
2022-06	48.27	6792	
2022-07	47.3	6802.5	
2022-08	47.83	6901	
2022-09	44.81	6218.33	
2022-10	44.04	6866.67	
2022-12	42.92	7075.5	
2023-01	46.58	7757.5	
2023-02	52.43	8804	
2023-03	63.45	8391	
2023-04	67.57	9189.5	
2023-05	48.7	10862.67	
2023-06	33.15	13268.5	
2023-07	29.26	14069	
2023-09	25.06	16268	
2023-10	23.21	17978	
2023-12	26.02	19094	
2024-01	22.09	19025	
2024-02	22.09	20404.5	
2024-03	27.28	63046	
2024-04	28.7	53407	
2024-05	27.7	48458	
2024-06	26.4	44164	
2024-07	22.62	44286	
2024-08	21.91	41488.67	
2024-09	23.97	39799.67	
2024-10	32.81	39315	
2024-11	32.92	39846	
