month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2006-02	3.64	-0.63	
2006-03	3.58	-0.63	
2006-04	3.59	-0.63	
2006-05	4.31	-0.55	
2006-06	5.79	-0.39	
2006-07	6.05	-0.36	
2006-08	5.09	-0.45	
2006-09	5.24	-0.43	
2006-10	5.23	-0.43	
2006-11	5.96	-0.34	
2006-12	7.6	-0.16	
2007-01	9.75	0.08	
2007-02	10.65	0.18	
2007-03	12.99	0.44	
2007-04	14.12	0.56	
2007-05	15.6	0.71	
2007-06	16.62	0.81	
2007-07	20.51	1.21	
2007-08	24.26	1.58	
2007-09	27.84	1.9	
2007-10	28.37	1.9	
2007-11	23.23	1.36	
2007-12	25.65	1.57	
2008-01	24.93	1.47	
2008-02	20.52	1.02	
2008-03	15.97	0.56	
2008-04	14.03	0.37	
2008-05	13.83	0.34	
2008-06	9.93	-0.04	
2008-07	8.27	-0.2	
2008-08	6.88	-0.33	
2008-09	6.23	-0.39	
2008-10	5.63	-0.44	
2008-11	5.51	-0.45	
2008-12	6.01	-0.4	
2009-01	5.92	-0.4	
2009-02	7.96	-0.19	
2009-03	9.32	-0.05	
2009-04	10.49	0.07	
2009-05	14.25	0.45	
2009-06	14.56	0.48	
2009-07	18.2	0.84	
2009-08	17.29	0.74	
2009-09	19.52	0.95	
2009-10	21.46	1.12	
2009-11	24.9	1.43	
2009-12	25.95	1.49	
2010-01	22.63	1.14	
2010-02	20.68	0.93	
2010-03	20.78	0.92	
2010-04	19.7	0.8	
2010-05	17.19	0.55	
2010-06	13.68	0.23	
2010-07	13.85	0.24	
2010-08	15.59	0.38	
2010-09	17.2	0.51	
2010-10	20.06	0.74	
2010-11	18.71	0.61	
2010-12	16.08	0.37	
2011-01	15.78	0.33	
2011-02	17.62	0.48	
2011-04	18.51	0.54	
2011-05	16.7	0.37	
2011-06	17.71	0.45	
2011-07	18.22	0.47	
2011-08	16.05	0.29	
2011-09	15.5	0.24	
2011-10	15.66	0.25	
2011-11	15.24	0.22	
2011-12	13.47	0.07	
2012-01	14.96	0.19	
2012-02	15.47	0.23	
2012-03	15.16	0.2	
2012-04	15.17	0.2	
2012-05	15.53	0.23	
2012-06	14.68	0.16	
2012-07	12.79	0.01	
2012-08	12.18	-0.03	
2012-09	12.47	-0.01	
2012-10	13.2	0.05	
2012-11	13.45	0.06	
2012-12	15.66	0.23	
2013-01	16.95	0.33	
2013-02	17.23	0.34	
2013-03	15.43	0.19	
2013-04	15.18	0.16	
2013-05	15.53	0.18	
2013-06	14.16	0.07	
2013-07	12.78	-0.04	
2013-08	13.26	-0.01	
2013-09	13.66	0.01	
2013-10	14.09	0.04	
2013-11	15.03	0.1	
2013-12	14.75	0.07	
2014-01	13.08	-0.06	
2014-02	13.26	-0.05	
2014-03	12.86	-0.09	
2014-04	14.37	0.01	
2014-05	14.56	0.02	
