month	ct_avg_Tdx收盘价	股东人数
2016-08	12.43	961119	
2016-09	10.98	301407	
2016-12	10.27	254058	
2017-02	10	240799	
2017-03	10.08	233387	
2017-06	9.31	216613	
2017-09	8.62	227586	
2017-12	7.68	218523	
2018-03	7.43	210342	
2018-06	6.73	204879	
2018-09	6.31	199769	
2018-12	6.15	193699	
2019-03	7.19	181957	
2019-06	7.27	163154	
2019-09	6.79	157576	
2019-12	7.13	152617	
2020-03	6.24	153368	
2020-04	5.92	149109	
2020-06	5.9	155537	
2020-07	6.22	149892	
2020-09	6.4	148697	
2020-10	6.23	142119	
2020-11	6.07	145147	
2020-12	5.73	173445	
2021-01	5.46	167831	
2021-02	5.74	161018	
2021-03	6.26	155692	
2021-05	7.35	136833	
2021-06	7.47	132263	
2021-07	6.87	134707	
2021-08	6.62	139121	
2021-09	6.18	161197	
2021-10	6.15	148824	
2021-11	6.2	152734	
2021-12	5.91	163436	
2022-03	6.78	128867	
2022-06	6.67	119951	
2022-09	7.43	108310	
2022-12	7.32	110797	
2023-03	7.09	122180	
2023-06	7.42	121930	
2023-09	7.09	133755	
2023-12	6.57	149973	
2024-03	7.7	125266	
2024-06	7.53	135476	
2024-09	7.76	122074	
